상가업소번호,TRDAR_CD,period_score,parking_score,floor_score,sales_score_grouped,rating_score,5bin_review_score,profit_score_grouped,총점,성공_여부
MA010120220806789789,3110869,5,0.0,1.0,3.0,3.0,0,1.0,2.5000000000000004,0
MA010120220806790353,3110558,5,0.0,1.0,5.0,4.76,5,4.0,5.0280000000000005,1
MA010120220806792019,3120014,5,0.0,1.0,3.0,3.615,5,5.0,4.5845,1
MA010120220806793213,3110789,5,0.0,0.0,3.0,3.62,2,1.0,3.0860000000000007,0
MA010120220806794354,3110564,1,0.0,0.0,3.0,4.55,5,3.0,3.665,0
MA010120220806796945,3110455,5,0.0,1.0,1.0,4.1450000000000005,1,1.0,2.9435000000000002,0
MA010120220806798039,3110283,5,0.0,1.0,3.0,3.0,0,1.0,2.5000000000000004,0
MA010120220806800899,3120193,5,0.0,1.0,2.0,3.0,0,2.0,2.5000000000000004,0
MA010120220806801868,3110043,5,0.0,1.0,0.0,3.0,0,3.0,2.4000000000000004,0
MA010120220806801913,3110327,5,0.0,1.0,1.0,4.6850000000000005,4,2.0,4.1055,1
MA010120220806807072,3120138,5,0.0,1.0,3.0,4.205,3,4.0,4.0615,1
MA010120220806807200,3110141,5,0.0,1.0,3.0,3.75,2,4.0,3.6250000000000004,0
MA010120220806807319,3110564,5,0.0,0.0,2.0,3.0,0,4.0,2.5,0
MA010120220806808320,3110304,5,1.0,1.0,3.0,3.95,3,5.0,4.285,1
MA010120220806808469,3120093,5,0.0,1.0,3.0,3.84,5,4.0,4.5520000000000005,1
MA010120220806809586,3110566,5,0.0,1.0,3.0,4.535,4,5.0,4.5605,1
MA010120220806810367,3110302,5,0.0,1.0,3.0,4.545,3,5.0,4.2635000000000005,1
MA010120220806811018,3120228,5,0.0,1.0,5.0,4.64,5,5.0,5.092,1
MA010120220806811075,3120215,5,0.0,1.0,1.0,3.4,1,2.0,2.8200000000000003,0
MA010120220806811588,3110591,5,0.0,1.0,3.0,3.0,5,3.0,4.2,1
MA010120220806814642,3110586,5,0.0,1.0,1.0,4.69,2,1.0,3.4070000000000005,0
MA010120220806815324,3120198,5,0.0,1.0,3.0,3.15,4,5.0,4.145,1
MA010120220806817056,-1,5,1.0,1.0,3.0,2.9,5,5.0,4.57,1
MA010120220806819197,3110255,1,0.0,1.0,3.0,3.0,0,1.0,1.7,0
MA010120220806820598,3110550,5,0.0,0.0,3.0,4.0,3,5.0,3.9000000000000004,1
MA010120220806821773,3120169,5,0.0,1.0,1.0,3.66,2,2.0,3.1980000000000004,0
MA010120220806822975,3120043,5,0.0,1.0,2.0,3.0,2,2.0,3.1000000000000005,0
MA010120220806825161,3110866,4,0.0,1.0,0.0,3.0,0,3.0,2.2,0
MA010120220806828137,3120104,5,0.0,1.0,3.0,3.45,5,4.0,4.4350000000000005,1
MA010120220806828228,3110498,5,0.0,1.0,3.0,3.0,0,4.0,2.8000000000000003,0
MA010120220806828234,3110560,5,1.0,0.0,3.0,3.0,3,5.0,3.8,0
MA010120220806829743,3110397,5,0.0,1.0,3.0,4.0,1,4.0,3.4,0
MA010120220806831822,3110863,5,0.0,1.0,2.0,3.95,2,3.0,3.4850000000000003,0
MA010120220806832153,3120132,5,0.0,1.0,1.0,3.35,2,1.0,3.0050000000000003,0
MA010120220806832348,3110594,4,0.0,1.0,3.0,4.0,1,3.0,3.0999999999999996,0
MA010120220806832899,3120041,1,0.0,1.0,3.0,2.3,4,2.0,2.79,0
MA010120220806834402,3120020,5,1.0,1.0,5.0,3.4,2,1.0,3.62,0
MA010120220806834995,3111010,5,0.0,1.0,2.0,3.0,5,1.0,3.9000000000000004,1
MA010120220806837418,3120199,5,0.0,1.0,4.0,3.95,2,4.0,3.785,0
MA010120220806837662,3120165,5,0.0,1.0,3.0,3.0,1,1.0,2.8000000000000003,0
MA010120220806838361,3120052,5,0.0,0.0,5.0,4.734999999999999,5,5.0,4.9205,1
MA010120220806838550,3110929,5,0.0,1.0,3.0,3.71,1,1.0,3.0130000000000003,0
MA010120220806839050,3120012,5,0.0,1.0,4.0,3.455,5,4.0,4.5365,1
MA010120220806839786,3120178,5,0.0,1.0,3.0,3.3,1,1.0,2.89,0
MA010120220806843399,3120090,5,0.0,1.0,3.0,3.2,2,3.0,3.3600000000000003,0
MA010120220806844766,3110654,5,0.0,1.0,3.0,3.7,1,3.0,3.21,0
MA010120220806845408,3120203,5,1.0,0.0,4.0,3.45,4,4.0,4.235,1
MA010120220806846805,3120103,5,0.0,0.0,3.0,4.275,5,5.0,4.5825,1
MA010120220806847234,3120157,5,0.0,1.0,4.0,3.85,3,3.0,3.955,1
MA010120220806847362,3120044,5,0.0,1.0,5.0,3.5,1,5.0,3.55,0
MA010120220806847660,3120004,5,0.0,1.0,0.0,3.5,1,4.0,2.9499999999999997,0
MA010120220806847778,3120053,5,0.0,1.0,4.0,3.245,4,1.0,3.8735,0
MA010120220806848498,3130072,5,0.0,1.0,0.0,3.685,1,2.0,2.8055000000000003,0
MA010120220806848652,3130240,5,0.0,0.0,3.0,3.775,1,2.0,2.9325,0
MA010120220806848914,3110383,5,0.0,0.0,4.0,3.8,2,1.0,3.2399999999999998,0
MA010120220806849648,3130204,5,0.0,1.0,3.0,3.5,1,3.0,3.1499999999999995,0
MA010120220806849729,3110551,5,0.0,1.0,3.0,4.59,4,4.0,4.477,1
MA010120220806849881,3110853,5,0.0,1.0,3.0,2.75,1,3.0,2.925,0
MA010120220806852710,3110027,4,0.0,0.0,2.0,3.0,1,3.0,2.5,0
MA010120220806853118,3110529,5,0.0,0.0,4.0,4.35,4,2.0,4.1049999999999995,1
MA010120220806855126,3120104,5,0.0,0.0,3.0,3.0,0,2.0,2.4000000000000004,0
MA010120220806855468,3120227,5,0.0,1.0,4.0,3.0,0,5.0,3.0,0
MA010120220806855530,3120103,5,0.0,1.0,3.0,3.0,0,1.0,2.5000000000000004,0
MA010120220806855714,3120207,1,1.0,1.0,3.0,3.765,4,3.0,3.529499999999999,0
MA010120220806857664,3120207,5,0.0,1.0,3.0,3.45,3,4.0,3.8350000000000004,0
MA010120220806859200,3120203,5,0.0,1.0,1.0,3.0,0,2.0,2.4000000000000004,0
MA010120220806860365,3110544,5,0.0,0.0,3.0,4.33,5,5.0,4.599,1
MA010120220806860585,3120049,5,0.0,1.0,4.0,3.8,5,5.0,4.74,1
MA010120220806860653,3130195,5,0.0,1.0,3.0,4.86,4,5.0,4.658,1
MA010120220806860993,3110731,5,0.0,1.0,4.0,3.05,4,2.0,3.9150000000000005,1
MA010120220806862832,3120187,5,0.0,1.0,3.0,3.25,5,5.0,4.4750000000000005,1
MA010120220806863445,3120103,5,0.0,0.0,3.0,3.855,3,4.0,3.7564999999999995,0
MA010120220806866239,3120026,5,1.0,1.0,5.0,3.6,5,5.0,4.98,1
MA010120220806866804,3120067,5,0.0,1.0,0.0,3.0,0,3.0,2.4000000000000004,0
MA010120220806866918,3111077,5,1.0,1.0,3.0,4.815,5,5.0,5.144500000000001,1
MA010120220806866967,3110274,1,0.0,1.0,3.0,3.0,1,1.0,2.0,0
MA010120220806874347,3001495,5,0.0,1.0,1.0,3.0,0,3.0,2.5,0
MA010120220806874386,3110949,1,1.0,1.0,3.0,3.4,5,5.0,3.9199999999999995,1
MA010120220806877307,3130069,5,0.0,1.0,4.0,2.5,5,5.0,4.3500000000000005,1
MA010120220806877309,3110557,5,0.0,1.0,3.0,3.0,0,1.0,2.5000000000000004,0
MA010120220806879082,3120113,5,0.0,0.0,3.0,3.0,5,3.0,4.0,1
MA010120220806880390,3110638,5,0.0,1.0,3.0,3.8,2,1.0,3.3400000000000003,0
MA010120220806880456,3120081,1,0.0,1.0,2.0,3.0,0,2.0,1.6999999999999997,0
MA010120220806880850,3111028,5,1.0,1.0,3.0,3.79,2,2.0,3.637,0
MA010120220806880952,3120221,5,0.0,1.0,3.0,4.025,1,4.0,3.4075,0
MA010120220806881542,3120106,4,0.0,1.0,1.0,3.0,0,2.0,2.2,0
MA010120220806881786,3120149,5,1.0,0.0,4.0,3.565,3,2.0,3.7695,0
MA010120220806881833,3120148,5,1.0,1.0,5.0,3.6,4,2.0,4.380000000000001,1
MA010120220806882876,3120104,1,0.0,0.0,3.0,3.0,0,2.0,1.5999999999999999,0
MA010120220806883318,3110843,5,0.0,0.0,3.0,3.715,2,3.0,3.3145,0
MA010120220806883422,3120101,5,0.0,1.0,1.0,3.0,1,3.0,2.8,0
MA010120220806883778,3120203,5,0.0,1.0,5.0,4.475,5,5.0,5.0424999999999995,1
MA010120220806884919,3001495,5,0.0,1.0,1.0,3.72,5,1.0,4.016,1
MA010120220806884933,3120031,5,0.0,1.0,0.0,3.685,1,2.0,2.8055000000000003,0
MA010120220806885118,3120104,1,0.0,1.0,3.0,3.0,0,1.0,1.7,0
MA010120220806888941,3120077,5,0.0,1.0,1.0,3.0,4,3.0,3.7,0
MA010120220806889907,3120012,1,0.0,1.0,4.0,3.555,4,2.0,3.2665,0
MA010120220806892609,3120089,5,0.0,1.0,5.0,3.715,5,5.0,4.8145,1
MA010120220806893334,3120072,5,0.0,1.0,5.0,4.39,5,5.0,5.017,1
MA010120220806895557,3120167,5,0.0,1.0,1.0,3.0,0,4.0,2.6,0
MA010120220806899023,3120222,5,0.0,1.0,4.0,4.58,3,5.0,4.374,1
MA010120220806900604,3120066,5,0.0,1.0,2.0,3.925,5,1.0,4.1775,1
MA010120220806901006,3120216,5,0.0,1.0,5.0,3.0,5,1.0,4.2,1
MA010120220806902167,3120105,5,0.0,1.0,5.0,4.275,4,5.0,4.6825,1
MA010120220806902444,3120066,5,0.0,1.0,3.0,4.5,2,4.0,3.85,0
MA010120220806902524,3110041,5,1.0,0.0,4.0,3.8,5,1.0,4.34,1
MA010120220806903110,3120098,5,0.0,1.0,2.0,4.0,1,4.0,3.3000000000000003,0
MA010120220806903273,3110151,5,0.0,1.0,3.0,3.0,1,2.0,2.9000000000000004,0
MA010120220806903822,3110459,5,1.0,0.0,3.0,4.35,5,5.0,4.805,1
MA010120220806905770,3110954,5,0.0,1.0,5.0,4.0200000000000005,5,5.0,4.906000000000001,1
MA010120220806905812,3120180,1,0.0,1.0,3.0,3.755,5,3.0,3.6265,0
MA010120220806908286,3110220,5,0.0,1.0,1.0,3.7,3,2.0,3.5100000000000007,0
MA010120220806910560,3110544,5,0.0,1.0,0.0,3.6,3,2.0,3.3800000000000003,0
MA010120220806911076,3110997,5,1.0,1.0,3.0,3.9,3,3.0,4.07,1
MA010120220806911171,3110735,5,0.0,1.0,2.0,4.725,1,2.0,3.3175,0
MA010120220806913713,3120225,5,1.0,1.0,0.0,3.885,4,3.0,4.0655,1
MA010120220806915814,3110450,5,0.0,1.0,2.0,3.0,0,1.0,2.4000000000000004,0
MA010120220806916926,3110062,5,0.0,1.0,0.0,3.0,4,1.0,3.4,0
MA010120220806917474,3110881,5,0.0,1.0,4.0,4.26,3,3.0,4.077999999999999,1
MA010120220806918937,3120242,1,0.0,1.0,5.0,4.0,5,5.0,4.1,1
MA010120220806919972,3120105,5,0.0,1.0,2.0,3.5,2,1.0,3.1500000000000004,0
MA010120220806920265,3110428,5,0.0,1.0,3.0,3.2,2,3.0,3.3600000000000003,0
MA010120220806921905,3110541,5,1.0,1.0,5.0,3.95,4,5.0,4.785,1
MA010120220806922213,3120131,5,0.0,1.0,2.0,3.0,2,1.0,3.0000000000000004,0
MA010120220806922666,3110596,5,0.0,1.0,4.0,3.75,4,4.0,4.325,1
MA010120220806923098,3110190,5,0.0,1.0,4.0,4.795,2,1.0,3.7385,0
MA010120220806924028,3120188,5,0.0,1.0,4.0,3.56,4,3.0,4.168,1
MA010120220806925462,3111087,5,0.0,1.0,3.0,3.0,0,3.0,2.7,0
MA010120220806927039,3110021,5,0.0,0.0,5.0,4.345000000000001,5,5.0,4.8035,1
MA010120220806927806,3110895,5,1.0,1.0,5.0,4.655,5,5.0,5.2965,1
MA010120220806928741,3111032,5,0.0,1.0,2.0,4.055,2,1.0,3.3165000000000004,0
MA010120220806929727,3120012,5,0.0,1.0,5.0,4.615,5,5.0,5.0845,1
MA010120220806931405,3110901,5,0.0,0.0,1.0,3.65,2,4.0,3.195,0
MA010120220806932875,3110232,5,0.0,1.0,0.0,3.785,0,3.0,2.6355000000000004,0
MA010120220806933462,3120245,5,1.0,1.0,1.0,3.78,5,5.0,4.634,1
MA010120220806933476,3110214,5,0.0,0.0,4.0,4.495,3,4.0,4.0485,1
MA010120220806933903,3120131,5,0.0,1.0,2.0,4.87,2,4.0,3.8610000000000007,0
MA010120220806937555,3120057,5,1.0,1.0,3.0,3.625,3,5.0,4.1875,1
MA010120220806937978,3110564,1,0.0,1.0,1.0,3.8,2,2.0,2.4400000000000004,0
MA010120220806939675,3110981,5,0.0,1.0,3.0,4.0,2,3.0,3.6000000000000005,0
MA010120220806939951,3110421,5,0.0,1.0,4.0,4.38,4,5.0,4.614,1
MA010120220806940424,3120215,5,0.0,1.0,4.0,3.61,3,5.0,4.083,1
MA010120220806940844,3130086,1,0.0,1.0,3.0,3.0,2,5.0,2.7,0
MA010120220806942071,3110188,1,0.0,1.0,3.0,2.95,3,5.0,2.9850000000000003,0
MA010120220806942996,3110566,5,0.0,1.0,3.0,3.55,5,5.0,4.565,1
MA010120220806943074,3110544,5,0.0,0.0,3.0,3.625,1,3.0,2.9875,0
MA010120220806945882,-1,5,0.0,0.0,3.0,3.0,0,2.0,2.4000000000000004,0
MA010120220806945925,3120002,5,0.0,0.0,1.0,4.0,2,1.0,3.0000000000000004,0
MA010120220806947081,3110313,5,0.0,1.0,3.0,3.95,2,4.0,3.685,0
MA010120220806947406,3111046,5,0.0,1.0,3.0,2.5,2,2.0,3.0500000000000007,0
MA010120220806949991,3120103,5,0.0,0.0,3.0,4.88,4,4.0,4.364,1
MA010120220806950615,3110897,5,0.0,1.0,2.0,3.55,4,4.0,4.0649999999999995,1
MA010120220806952832,3120129,5,0.0,1.0,3.0,3.0,1,3.0,3.0,0
MA010120220806956045,3120205,1,0.0,1.0,3.0,3.0,0,3.0,1.9,0
MA010120220806959383,3120110,5,0.0,1.0,3.0,3.5650000000000004,2,1.0,3.2695000000000003,0
MA010120220806961243,3120148,5,0.0,1.0,2.0,3.25,2,3.0,3.2750000000000004,0
MA010120220806961310,3001495,5,1.0,1.0,5.0,4.345000000000001,5,5.0,5.2035,1
MA010120220806961526,3110812,5,0.0,1.0,2.0,3.505,3,3.0,3.6515000000000004,0
MA010120220806963077,3120098,5,0.0,1.0,4.0,3.65,4,3.0,4.195,1
MA010120220806964063,3110558,5,0.0,1.0,3.0,4.0,3,4.0,4.0,1
MA010120220806964255,3110175,5,0.0,1.0,3.0,3.0,0,5.0,2.9000000000000004,0
MA010120220806964449,3120157,5,0.0,1.0,4.0,2.8,4,1.0,3.74,0
MA010120220806967728,3120148,5,0.0,1.0,3.0,3.7,3,3.0,3.8100000000000005,0
MA010120220806968454,3120003,5,0.0,1.0,3.0,4.0,4,1.0,4.0,1
MA010120220806968720,3110551,5,0.0,0.0,3.0,3.85,4,4.0,4.055000000000001,1
MA010120220806968986,3120027,5,0.0,1.0,2.0,3.0,1,1.0,2.7,0
MA010120220806970924,3120224,5,0.0,0.0,2.0,4.734999999999999,1,2.0,3.1205,0
MA010120220806971660,3110024,5,0.0,1.0,1.0,4.37,3,1.0,3.611,0
MA010120220806971661,3120027,5,0.0,1.0,2.0,4.0,2,3.0,3.500000000000001,0
MA010120220806972969,3120076,5,0.0,1.0,3.0,4.59,1,1.0,3.2769999999999997,0
MA010120220806972989,3120208,5,1.0,1.0,4.0,4.87,3,4.0,4.561000000000001,1
MA010120220806977714,3120175,5,0.0,1.0,4.0,4.13,3,3.0,4.039,1
MA010120220806977982,3120084,5,0.0,0.0,3.0,3.0,0,3.0,2.5,0
MA010120220806978667,3110671,5,0.0,1.0,3.0,4.0,1,5.0,3.5,0
MA010120220806979485,3120141,5,1.0,1.0,5.0,3.65,5,5.0,4.995,1
MA010120220806981591,3110860,5,0.0,1.0,3.0,3.8,3,1.0,3.64,0
MA010120220806981667,3111033,5,0.0,1.0,3.0,4.615,2,3.0,3.7845000000000004,0
MA010120220806981880,3120241,5,1.0,1.0,3.0,3.775,2,1.0,3.5324999999999998,0
MA010120220806982481,3120102,5,0.0,0.0,4.0,4.0,4,3.0,4.1000000000000005,1
MA010120220806982869,3120055,5,0.0,1.0,1.0,3.835,2,4.0,3.4505000000000003,0
MA010120220806984359,3130112,5,0.0,1.0,3.0,4.0,4,2.0,4.1000000000000005,1
MA010120220806986588,3110180,1,0.0,0.0,5.0,3.615,5,4.0,3.6845,0
MA010120220806989276,3120247,5,0.0,0.0,1.0,3.0,2,1.0,2.7,0
MA010120220806990178,3120215,5,0.0,1.0,1.0,3.66,5,2.0,4.098,1
MA010120220806992172,3120173,5,0.0,1.0,1.0,2.9,3,1.0,3.1700000000000004,0
MA010120220806994539,3120038,5,1.0,1.0,1.0,3.425,3,2.0,3.6275,0
MA010120220806995142,3110348,5,0.0,1.0,3.0,2.75,2,2.0,3.125,0
MA010120220806995459,3130318,5,0.0,1.0,2.0,3.955,3,1.0,3.5865,0
MA010120220806996030,3120233,5,0.0,1.0,2.0,3.865,0,4.0,2.9595000000000002,0
MA010120220806999036,3110569,5,0.0,1.0,3.0,4.29,5,5.0,4.787,1
MA010120220806999501,3130065,5,0.0,1.0,1.0,3.75,3,1.0,3.4250000000000003,0
MA010120220807002467,3120027,5,0.0,1.0,3.0,3.65,2,4.0,3.595,0
MA010120220807006070,3120030,5,0.0,1.0,2.0,3.0,1,1.0,2.7,0
MA010120220807008212,3110618,5,0.0,1.0,3.0,3.85,3,5.0,4.055000000000001,1
MA010120220807009871,3120197,5,0.0,0.0,2.0,3.0,1,4.0,2.8,0
MA010120220807011505,3130010,5,0.0,1.0,3.0,4.88,2,5.0,4.064,1
MA010120220807012604,3120151,5,1.0,1.0,5.0,3.65,5,5.0,4.995,1
MA010120220807014061,3120098,5,0.0,1.0,2.0,3.79,1,1.0,2.9370000000000003,0
MA010120220807014368,3110618,5,1.0,1.0,5.0,4.925,5,5.0,5.3775,1
MA010120220807014497,3110762,5,1.0,1.0,1.0,4.695,2,1.0,3.6085000000000003,0
MA010120220807014750,3120094,5,0.0,0.0,5.0,4.35,5,5.0,4.805,1
MA010120220807018780,3120239,5,0.0,1.0,5.0,2.5,4,3.0,3.95,1
MA010120220807019534,3120166,5,1.0,1.0,2.0,4.0,1,2.0,3.3000000000000003,0
MA010120220807020444,3120101,5,0.0,1.0,1.0,4.57,3,2.0,3.7710000000000004,0
MA010120220807020679,3120211,5,0.0,1.0,3.0,2.55,2,3.0,3.165,0
MA010120220807022749,3120203,5,0.0,1.0,1.0,3.0,0,2.0,2.4000000000000004,0
MA010120220807023476,3120132,5,0.0,1.0,2.0,3.585,0,3.0,2.7755,0
MA010120220807024045,3110546,5,0.0,1.0,3.0,3.0,0,1.0,2.5000000000000004,0
MA010120220807025676,3110409,5,1.0,1.0,3.0,4.0,1,2.0,3.4,0
MA010120220807026048,3120002,1,1.0,1.0,4.0,3.45,5,2.0,3.735,0
MA010120220807028843,3110124,5,0.0,1.0,0.0,3.0,0,2.0,2.3000000000000003,0
MA010120220807029695,3110617,5,0.0,1.0,3.0,4.59,2,2.0,3.6770000000000005,0
MA010120220807030132,3120189,5,0.0,1.0,5.0,4.404999999999999,5,5.0,5.0215,1
MA010120220807030902,3120138,5,0.0,1.0,3.0,3.0,0,1.0,2.5000000000000004,0
MA010120220807035518,3120182,5,0.0,1.0,3.0,3.75,4,2.0,4.025,1
MA010120220807035646,3110291,5,1.0,1.0,3.0,3.8,5,5.0,4.84,1
MA010120220807036936,3110492,5,0.0,0.0,1.0,3.5,1,2.0,2.65,0
MA010120220807040088,3120031,5,1.0,1.0,2.0,4.795,4,2.0,4.4385,1
MA010120220807043090,3120040,5,1.0,0.0,3.0,3.4450000000000003,0,2.0,2.7335000000000003,0
MA010120220807043673,3120094,5,1.0,1.0,5.0,4.6850000000000005,5,4.0,5.205500000000001,1
MA010120220807044019,3130310,5,1.0,1.0,2.0,3.0,2,2.0,3.3000000000000003,0
MA010120220807045318,3120148,4,1.0,1.0,3.0,3.5,4,2.0,3.9499999999999997,1
MA010120220807046206,3120167,5,0.0,1.0,1.0,2.5,1,4.0,2.75,0
MA010120220807047888,3110477,1,0.0,1.0,3.0,3.0,3,1.0,2.6,0
MA010120220807051217,3120051,5,0.0,1.0,3.0,3.59,3,4.0,3.8770000000000002,0
MA010120220807052283,3110525,5,0.0,1.0,3.0,3.0,0,1.0,2.5000000000000004,0
MA010120220807052518,3120041,5,1.0,1.0,3.0,3.76,4,3.0,4.328,1
MA010120220807053165,3120076,5,0.0,1.0,1.0,4.48,3,1.0,3.6440000000000006,0
MA010120220807053319,3120169,5,1.0,1.0,2.0,3.7,3,3.0,3.9100000000000006,1
MA010120220807054083,3120067,5,1.0,1.0,5.0,4.825,5,5.0,5.3475,1
MA010120220807055440,3111078,5,0.0,0.0,2.0,3.0,0,4.0,2.5,0
MA010120220807056568,3110465,1,0.0,1.0,5.0,3.0,5,5.0,3.8,0
MA010120220807058221,3120237,5,0.0,1.0,2.0,3.0,0,3.0,2.6000000000000005,0
MA010120220807059465,3120173,1,0.0,1.0,1.0,3.0,0,3.0,1.7,0
MA010120220807061097,3120239,5,0.0,1.0,2.0,4.505,3,1.0,3.7515,0
MA010120220807061459,3120111,5,0.0,1.0,3.0,4.0,2,5.0,3.8000000000000007,0
MA010120220807061582,3110343,1,0.0,0.0,3.0,3.9,3,1.0,2.6699999999999995,0
MA010120220807061863,3120009,5,0.0,1.0,4.0,3.35,5,4.0,4.505,1
MA010120220807064638,3110885,5,0.0,1.0,5.0,3.95,5,5.0,4.885000000000001,1
MA010120220807065172,3110559,5,0.0,1.0,3.0,3.75,5,3.0,4.425,1
MA010120220807066575,3110502,5,0.0,1.0,2.0,3.0,0,1.0,2.4000000000000004,0
MA010120220807067480,3120038,5,0.0,0.0,0.0,3.745,2,2.0,2.9235,0
MA010120220807068810,3110861,5,0.0,1.0,3.0,3.9,3,3.0,3.87,0
MA010120220807068825,3110955,5,0.0,1.0,5.0,4.29,4,5.0,4.687,1
MA010120220807069096,3130183,5,0.0,1.0,1.0,3.71,2,3.0,3.3130000000000006,0
MA010120220807069773,3120054,5,0.0,1.0,4.0,4.54,3,1.0,3.962,1
MA010120220807070602,3120129,5,0.0,1.0,3.0,3.9,2,4.0,3.6700000000000004,0
MA010120220807071205,3120055,5,0.0,1.0,3.0,3.4,3,4.0,3.82,0
MA010120220807072197,3120064,5,0.0,0.0,3.0,3.845,4,3.0,3.9535,1
MA010120220807072648,3120229,5,0.0,1.0,5.0,3.6,5,5.0,4.78,1
MA010120220807073632,3120178,5,0.0,1.0,5.0,3.0,4,5.0,4.3,1
MA010120220807075015,3120131,5,0.0,1.0,5.0,4.93,3,5.0,4.579,1
MA010120220807076163,3120107,5,0.0,0.0,5.0,3.67,3,4.0,3.901,1
MA010120220807077690,3110660,5,0.0,1.0,5.0,4.4,5,2.0,4.720000000000001,1
MA010120220807085290,3110907,4,1.0,1.0,2.0,4.109999999999999,4,1.0,3.933,1
MA010120220807085350,3120248,5,0.0,0.0,3.0,2.65,1,1.0,2.4949999999999997,0
MA010120220807085502,3110498,5,0.0,1.0,3.0,4.505000000000001,3,2.0,3.9515000000000002,1
MA010120220807085926,3120051,5,0.0,0.0,2.0,3.695,2,1.0,3.0085,0
MA010120220807086257,3120038,5,0.0,0.0,2.0,3.0,0,3.0,2.4000000000000004,0
MA010120220807086346,3120187,5,0.0,1.0,3.0,3.9,4,4.0,4.2700000000000005,1
MA010120220807086366,3130191,5,0.0,0.0,3.0,4.5,5,5.0,4.6499999999999995,1
MA010120220807086516,3120103,5,0.0,1.0,3.0,3.0,2,3.0,3.3,0
MA010120220807087759,3120193,1,1.0,1.0,1.0,3.0,1,3.0,2.2,0
MA010120220807089627,3111015,1,0.0,1.0,3.0,3.0,4,1.0,2.9,0
MA010120220807091173,3120040,5,0.0,1.0,3.0,4.0,1,3.0,3.3,0
MA010120220807092513,3120098,5,1.0,1.0,3.0,4.06,3,1.0,3.918,1
MA010120220807094104,3120146,4,0.0,1.0,2.0,3.4,2,2.0,3.0200000000000005,0
MA010120220807096103,3110660,5,0.0,0.0,2.0,3.0,0,3.0,2.4000000000000004,0
MA010120220807096332,3110087,1,0.0,0.0,3.0,3.0,0,2.0,1.5999999999999999,0
MA010120220807096965,3130042,5,0.0,1.0,3.0,3.0,5,1.0,4.0,1
MA010120220807098747,3130228,5,0.0,1.0,0.0,3.0,0,3.0,2.4000000000000004,0
MA010120220807099421,3110830,1,0.0,1.0,3.0,3.55,4,5.0,3.465,0
MA010120220807100256,3120169,5,0.0,1.0,3.0,4.645,1,3.0,3.493499999999999,0
MA010120220807100611,3120131,5,1.0,1.0,4.0,3.35,1,5.0,3.6049999999999995,0
MA010120220807101012,3120052,5,0.0,1.0,0.0,3.0,1,3.0,2.7,0
MA010120220807102284,3110886,5,0.0,1.0,3.0,3.815,4,3.0,4.1445,1
MA010120220807103163,3110465,5,0.0,1.0,2.0,3.0,5,2.0,4.0,1
MA010120220807105538,3120232,5,0.0,1.0,1.0,4.705,5,3.0,4.5115,1
MA010120220807106532,3120026,5,0.0,1.0,0.0,2.7,2,3.0,2.91,0
MA010120220807107000,3120197,5,0.0,0.0,2.0,3.0,0,3.0,2.4000000000000004,0
MA010120220807110043,3120098,5,0.0,1.0,2.0,3.0,0,3.0,2.6000000000000005,0
MA010120220807111048,3110525,5,0.0,1.0,3.0,2.6,2,2.0,3.08,0
MA010120220807113195,3120009,5,0.0,1.0,1.0,4.720000000000001,2,3.0,3.6160000000000005,0
MA010120220807113501,3130033,5,0.0,0.0,1.0,3.735,5,1.0,3.8205,0
MA010120220807113530,3120172,5,0.0,1.0,3.0,4.0,2,2.0,3.500000000000001,0
MA010120220807116336,3120108,5,0.0,1.0,1.0,3.0,0,2.0,2.4000000000000004,0
MA010120220807117721,3120186,5,0.0,1.0,3.0,3.15,5,1.0,4.045,1
MA010120220807118004,3120183,5,0.0,0.0,1.0,3.0,5,2.0,3.7,0
MA010120220807121717,3120164,5,0.0,1.0,4.0,4.395,4,4.0,4.5184999999999995,1
MA010120220807122304,3120085,5,0.0,1.0,4.0,4.705,2,2.0,3.8115000000000006,0
MA010120220807123745,3130033,5,0.0,0.0,3.0,3.8,5,4.0,4.34,1
MA010120220807124330,3110877,5,0.0,1.0,4.0,3.78,2,3.0,3.6340000000000003,0
MA010120220807128552,3111086,5,1.0,1.0,1.0,3.0,0,1.0,2.5,0
MA010120220807129908,3110488,5,0.0,1.0,2.0,4.9350000000000005,3,3.0,4.080500000000001,1
MA010120220807130998,3110346,5,0.0,1.0,3.0,4.13,2,1.0,3.4390000000000005,0
MA010120220807131467,3120078,5,0.0,1.0,4.0,4.720000000000001,3,4.0,4.316000000000001,1
MA010120220807132760,3120102,5,1.0,1.0,1.0,3.0,5,3.0,4.2,1
MA010120220807132967,3110997,5,1.0,0.0,5.0,4.21,5,5.0,4.963,1
MA010120220807133539,3120003,5,0.0,1.0,1.0,3.0,1,4.0,2.9,0
MA010120220807134019,3110740,5,0.0,1.0,3.0,3.61,1,3.0,3.183,0
MA010120220807136457,3120076,5,0.0,1.0,3.0,3.79,3,3.0,3.8369999999999997,0
MA010120220807136529,3120210,5,0.0,1.0,2.0,3.0,4,4.0,3.9,0
MA010120220807140033,3110399,5,0.0,1.0,3.0,4.0,1,2.0,3.2,0
MA010120220807140270,3110503,5,0.0,1.0,2.0,3.0,1,4.0,3.0,0
MA010120220807140333,3120082,5,0.0,1.0,4.0,4.175,3,1.0,3.8525,0
MA010120220807140848,3120041,5,0.0,1.0,3.0,3.705,5,3.0,4.4115,1
