상가업소번호,법정동코드,지번본번지,지번부번지,상호명,지점명,상권_코드,전용면적,리뷰수,별점,카페_추정매출
MA010120220810361339,1135010600,90.0,16.0,라트,,3110441,,164.0,4.609999999999999,96507950.7015306
MA0106202406A2465196,1123010800,346.0,18.0,스타벅스,회기역사거리,3130098,,126.05636743215031,4.132901878914405,104939072.50658876
MA0101202406A0450044,1111017400,330.0,3.0,카페골목,,3120017,,0.0,4.57,208388324.46428567
MA010120220803816569,1121510300,546.0,1.0,꽃빙,,3120060,,68.0,3.0349999999999997,712430025.5839019
MA010120220803779972,1121510300,546.0,1.0,투썸플레이스동서울터미널,,3120060,,112.0,3.0,1027771577.3041579
MA0101202301A0080819,1171010700,118.0,7.0,카페칠린,,3111024,,108.0,5.0,12342857.142857144
MA010120220806548545,1114016200,281.0,2.0,코이트,,3130051,,0.0,,0.0
MA0101202209A0049646,1114016200,361.0,13.0,콘웨이커피,,3120038,,712.0,4.4,213683151.0633972
MA010120220813998684,1144012600,81.0,17.0,이만돌북카페,,3110543,,0.0,4.4,5951824.392857144
MA010120220808673322,1154510200,196.0,16.0,이달의커피,,3130232,,0.0,,
MA010120220810584187,1135010300,395.0,8.0,빽다방공릉역점,,3120084,,18.0,3.0,186603827.0583671
MA010120220805724889,1138010700,590.0,23.0,불광동커피공방,,3130163,,42.0,4.78,24835222.65
MA0101202301A0050433,1138010600,15.0,135.0,카페디,,3120092,,455.0,3.3,147740727.6434417
MA010120220812690199,1120010600,176.0,11.0,더스토리지커피랩,,3110125,,0.0,4.6,62753217.06122448
MA010120220800626405,1141011600,18.0,11.0,컬컴,,3130175,,0.0,,0.0
MA0101202302A0070520,1159010200,373.0,34.0,메가후르츠장승배기점,,3120154,,11.0,5.0,42507540.04797629
MA010120220812314120,1130510300,50.0,75.0,미국의실수커피&크로플,,3130136,,0.0,,
MA0101202306A0045182,1117011000,71.0,6.0,로로카페청파로점,,3110069,,0.0,,33749946.36090224
MA0101202305A0071076,1117011000,71.0,6.0,헤세드,,3110069,,37.0,5.0,70412874.63218693
MA0101202411A0021833,1150010800,1355.0,9.0,카페잠깐,,3110643,,0.0,,3513926.214285714
MA0101202212A0031398,1150010800,1355.0,9.0,빈컾,,3110643,,0.0,,3513926.214285714
MA0101202306A0018502,1121510700,44.0,14.0,올리브,,3110141,,64.0,4.6125,23112292.096182268
MA010120220809823219,1121510700,44.0,14.0,블랙아웃,,3110141,,0.0,4.77,4049072.5178571423
MA010120220803064669,1117010100,115.0,4.0,후암동커피,,3130059,,605.0,4.525,255013536.97095436
MA010120220808810061,1111017500,217.0,16.0,달콩,,3110036,,52.0,4.737500000000001,
MA010120220803123510,1135010300,386.0,6.0,이디야커피공릉역점,,3120084,,18.0,3.625,186603827.0583671
MA010120220812223402,1165010200,316.0,9.0,양재시민의숲역빽다방,,3120182,,66.0,2.6,186993983.24228847
MA010120220808467399,1117011200,48.0,8.0,오츠커피,,3110068,,2099.0,4.52,950092027.6377022
MA0101202306A0055279,1168010700,534.0,10.0,이코복스커피스튜디오,신사점,3120186,,457.0,3.4,334441447.75608796
MA010120220813976144,1126010300,209.0,7.0,에데니스,,3110234,,0.0,5.0,
MA010120220811238613,1156010400,7.0,,제일휴게음식점,,3120145,,0.0,,87043804.53246751
MA010120220801179983,1156010400,7.0,,성화커피,전문점,3120145,,105.0,4.49,272662968.4797462
MA010120220803703572,1121510300,593.0,9.0,와이낫커피,,3110173,,87.0,4.675000000000001,279865779.5411191
MA0101202307A0067355,1111014000,80.0,6.0,서울구경,,3120005,,126.0,4.7,122708242.63794331
MA010120220805031528,1129012500,146.0,7.0,카페안암동,,3120074,,44.0,4.1,228867191.3306992
MA0101202306A0014047,1121510500,664.0,8.0,커피평안,,3110163,,0.0,,26034258.244897954
MA0101202306A0080883,1141011100,330.0,226.0,하이드미;플리즈,,3110521,,216.0,4.1,105542792.02973978
MA010120220802283650,1144012300,435.0,44.0,허니빙스&호두사랑,,3110542,,0.0,4.1,26653676.067226887
MA0101202311A0028443,1174010900,321.0,16.0,파트원나이스,,3111052,,436.0,4.53,70908614.36183389
MA010120220813762705,1111017400,390.0,5.0,우리모두협동조합,,3130018,,0.0,,9312313.714285713
MA010120220809333394,1159010300,442.0,1.0,카페디차,,3110836,,11.0,5.0,45046614.687836036
MA0106202406A2465533,1165010100,908.0,10.0,스타벅스,방배역,3120166,,126.05636743215031,4.132901878914405,346533408.43940556
MA010120220809807073,1156011000,14.0,31.0,컴포즈커피서,여의도점,3120148,,0.0,3.8,240696471.0107143
MA010120220809936906,1171011100,226.0,12.0,프레시고무인카페,,3111020,,0.0,,0.0
MA010120220813841040,1174010900,200.0,8.0,카페포럼,,3130322,,11.0,5.0,48435912.693349764
MA010120220806281210,1129013800,68.0,100.0,모찌네콩떡빙수,,3130125,,0.0,,
MA010120220811959562,1129011600,1.0,1.0,공차,성신여대점,3120072,,23.03448275862069,3.863548387096774,256601531.2870894
MA010120220812260385,1117012600,6.0,30.0,라흰,,3110073,,0.0,4.8,
MA0101202406A0258384,1159010700,1034.0,15.0,온클라우드나인,,3110850,,229.0,5.0,123490524.0690574
MA010120220812650265,1162010200,1587.0,24.0,55커피,,3130283,,0.0,4.45,
MA0101202303A0083285,1132010700,286.0,6.0,이퀄디,,3110409,,0.0,2.9,71166223.4642857
MA010120220800362794,1156012900,1.0,1.0,델리코,,3110760,,0.0,,50500528.681318685
MA0101202305A0201948,1156012900,1.0,1.0,매머드익스프레스선유도isbiz타워1차점,,3110760,,6.0,1.0,131543811.74298054
MA010120220800443386,1159010200,467.0,,커피향기,,3130268,,9.666666666666666,4.505000000000001,51800031.49241704
MA0101202409A0093285,1162010200,1654.0,26.0,도로시쿠케Dorothycookae,,3130275,,0.0,,
MA010120220810016377,1111012800,192.0,15.0,마루비건랩,,3120008,,0.0,,363492023.0751879
MA0106202406A2465515,1114013800,19.0,1.0,스타벅스,대한극장,3120032,,126.05636743215031,4.132901878914405,110102284.08435556
MA010120220803827938,1147010200,405.0,300.0,하이오커피,,3120113,,35.5,4.35,125751144.69897552
MA010120220800121990,1114011200,34.0,134.0,민속찻집,,3130024,,5.0,4.2,9948823.447998172
MA0101202409A0232258,1150010300,871.0,58.0,파이어리,,3110668,,0.0,,5482823.415584414
MA010120220803684321,1123010900,317.0,101.0,철도공익복지재단,,3120065,,0.0,,36359632.053571425
MA010120220813965546,1123010900,317.0,101.0,아비앙또,,3120065,,56.0,4.715,83785567.84227893
MA010120220814367714,1130510300,229.0,27.0,헬로우수유,,3120076,,66.0,4.4,116479565.66994804
MA010120220806412014,1150010300,897.0,14.0,파스쿠찌까치산역점,,3120121,,69.0,4.375,155912568.54615358
MA0106202309A0044403,1141010600,80.0,2.0,호호플,,3110535,,0.0,,
MA0101202406A0381489,1135010600,430.0,37.0,빽다방서울중계초교점,,3110430,,0.0,,
MA010120220813186010,1174010800,386.0,52.0,엠지엠지MGMG)엠지엠지MGMG,,3111067,,0.0,4.55,4799325.75
MA010120220808627658,1135010500,389.0,510.0,24시무인카페만월경상계,중앙점,3110424,,12.0,3.8,24849014.207596593
MA0101202210A0035506,1129013900,261.0,76.0,잼아웃,,3110221,,0.0,,69572722.49999999
MA0101202308A0002034,1174010300,297.0,6.0,플랜타,,3111089,,0.0,,14673710.785714284
MA0101202307A0004902,1147010200,727.0,37.0,카페이퀄,,3130209,,15.0,5.0,4101891.172011662
MA010120220804151187,1159010200,478.0,23.0,달콩커피,,3110838,,11.5,3.7800000000000002,16896106.326178137
MA010120220803060300,1138010600,224.0,23.0,이디야커피,,3120088,,19.217391304347824,3.804509803921569,90076515.46963434
MA0101202209A0020125,1135010300,395.0,4.0,롬브노원,,3120084,,106.0,4.7,412502648.44750243
MA010120220812025166,1135010200,68.0,65.0,에그까까,,3110423,,0.0,,6029172.685714285
MA010120220805077631,1117013100,684.0,62.0,코스믹맨션,,3110095,,0.0,4.7,17301216.254464284
MA010120220800614720,1117013100,684.0,62.0,원인어밀리언,,3110095,,1404.0,3.675,237884819.21443632
MA0101202406A0504586,1156012800,51.0,1.0,써밋커피,,3130241,,0.0,,29383135.79464286
MA010120220803271795,1156012800,51.0,1.0,더블플랫,,3130241,,69.0,3.5,187670330.2675222
MA010120220813485383,1129013700,60.0,1.0,어나더에이치,,3110323,,53.0,3.5949999999999998,100198384.49490967
MA010120220814074740,1159010800,386.0,28.0,에이치플레이스,,3110820,,70.0,4.345,96279076.32096234
MA010120220800265367,1117012400,197.0,,커피나라,,3120044,,20.0,3.625,26671654.94816509
MA0101202305A0141520,1162010200,1641.0,90.0,메가엠지씨커피서원역점,,3110876,,14.0,4.5,
MA010120220803185560,1156011100,53.0,4.0,카페카운티,,3120141,,112.5,3.95,99676489.98450959
MA010120220808591791,1144012000,464.0,52.0,웰컴바뉴스,,3120102,,0.0,4.5,55346838.980629526
MA010120220805956172,1141011700,220.0,40.0,올레무스,,3110506,,0.0,,
MA010120220814335223,1144012400,239.0,48.0,청수당공명,,3110562,,1883.0,3.6,306988456.1953275
MA0101202406A0171157,1130510300,39.0,54.0,강또커피,수유점,3130135,,3.0,5.0,20907494.14285714
MA0101202406A0399247,1120011100,1168.0,1.0,카페드엠,,3110104,,2.0,5.0,32294824.400000006
MA0101202406A0222352,1114015800,24.0,2.0,백두강산,,3120030,,278.0,3.995,458560158.25154036
MA0101202406A0215743,1117013200,105.0,5.0,서울베이컨,,3110089,,0.0,,
MA0106202406A2465771,1171011100,226.0,10.0,스타벅스,송파방이DT,3111020,,126.05636743215031,4.132901878914405,162348168.08789963
MA0101202303A0039272,1123010500,94.0,9.0,더벤티답십리,사거리점,3130100,,14.0,3.0,58307251.05112783
MA010120220813098724,1123010300,137.0,7.0,카페파인,,3110191,,198.0,4.035,131723540.00576517
MA0101202302A0082484,1156013300,909.0,2.0,메가엠지씨커피대림썬,프라자점,3110793,,0.0,4.0,
MA010120220808191809,1168010700,637.0,1.0,메종드구르메LF동관점,,3120195,,0.0,,54301466.92207791
MA0101202406A0488511,1153010700,403.0,143.0,힐링카페,,3120124,,0.0,,31484463.428571425
MA010120220802223009,1171011300,37.0,,카페배네거여역점,,3120241,,0.0,,69522849.64285713
MA010120220800513224,1150010200,521.0,22.0,카페노킹온,,3110672,,19.0,4.675,
MA0101202406A0413184,1120011500,299.0,46.0,히치커피,,3110132,,0.0,4.58,0.0
MA0101202209A0077729,1129010800,67.0,1.0,빛의화실,,3130120,,203.0,5.0,
MA010120220806607849,1171011100,45.0,4.0,카페아이엠씨,,3001495,,0.0,,1670526636.1168828
MA0101202406A0302444,1162010200,1618.0,2.0,블루빈,,3110871,,14.0,4.9,50601917.7193764
MA010120220803719714,1123010700,733.0,,카페단홍,,3130095,,0.0,4.07,0.0
MA010120220813227580,1114012700,53.0,1.0,아임카페,코리아,3120028,,254.0,5.0,775915737.3017563
MA010120220807804112,1114012700,53.0,1.0,테라스,,3120028,,130.0,3.8825,553744240.4215962
MA010120220812173308,1117011900,5.0,675.0,원플랜트,,3110064,,0.0,,22564200.38571428
MA010120220805442170,1150010300,1074.0,15.0,레츠그릭,,3120120,,138.0,4.875,517183322.3542967
MA010120220805444142,1135010300,670.0,11.0,애프터눈,,3120086,,0.0,4.68,88128188.25974025
MA0101202309A0087991,1135010200,68.0,30.0,데이롱카페석계역점,,3110421,,0.0,,69244708.95918366
MA010120220805024537,1171010800,89.0,10.0,펠어커피,,3111026,,478.6666666666667,4.65625,513238527.7503037
MA010120220806970924,1168011500,724.0,,착형,,3120224,,4.0,4.602499999999999,84480301.16134714
MA010120220813405331,1168011500,724.0,,오슬로우커피수서점,,3120224,,22.0,4.6,186538694.22223082
MA0101202306A0055079,1168011500,724.0,,메가엠지씨커피수서역점,,3120224,,0.0,,61800658.25892855
MA0106202201A0153565,1168011500,724.0,,커피빈더커피빈앤티리프,코리아,3120224,,0.0,,61800658.25892855
MA0106202406A2464960,1168011500,724.0,,스타벅스,수서역사거리,3120224,,126.05636743215031,4.132901878914405,776529007.9932381
MA010120220810424103,1168011500,724.0,,탐스런,,3120224,,21.0,3.62,180868783.49662617
MA010120220806672651,1168011500,724.0,,카페차이수서로즈데일점,,3120224,,11.0,4.0,124169676.24057968
MA010120220814101533,1168011500,724.0,,밀탑수서역점,,3120224,,175.0,4.295,1054035035.2397422
MA010120220806879082,1147010200,405.0,334.0,애틱인서울하우스,,3120113,,0.0,,58264112.10204081
MA010120220804930574,1123010200,39.0,106.0,달커피,,3110195,,0.0,4.31,0.0
MA010120220811846849,1147010200,536.0,11.0,협동조합카페마을,,3110626,,40.0,4.73,6718976.854453411
MA0101202406A0166259,1144012200,389.0,19.0,작업실301,,3110550,,0.0,,23581346.26285714
MA010120220808366562,1156012200,18.0,1.0,카페비긴,,3110759,,6.0,4.8149999999999995,1467400.5904416551
MA010120220813854726,1162010200,1663.0,26.0,데이즈라이크디스,,3110853,,131.0,4.8,172008854.00382227
MA0101202302A0018825,1165010100,860.0,6.0,라이크잇커피앤북스,,3110907,,0.0,4.83,4919455.675324676
MA010120220800896750,1132010800,611.0,,커피엔드케이스,,3130151,,0.0,,
MA010120220813271148,1141010200,189.0,8.0,코끼리에스프레소,,3110537,,51.0,5.0,13094298.225403825
MA0101202212A0011819,1141010200,189.0,8.0,히얼,,3110537,,50.0,5.0,12911168.40585809
MA0101202409A0048697,1141010200,189.0,8.0,요아정충정로점,,3110537,,17.0,5.0,6867884.360848893
MA010120220803172229,1171010100,182.0,5.0,샤크브이알카페,,3120225,,0.0,,295267917.35714287
MA0101202306A0011699,1132010800,624.0,83.0,카페;랑,,3130152,,58.0,5.0,19496836.07142857
MA010120220800536023,1147010100,1019.0,9.0,어거스트러쉬,,3110615,,6.0,4.725,39288842.90313111
MA0106202404A0546161,1141011600,30.0,45.0,카페베네,신촌점,3120094,,0.0,4.15,77857919.91364606
MA010120220813541669,1141011600,30.0,45.0,챔스빈,,3120094,,0.0,,77857919.91364606
MA010120220803758820,1120011500,310.0,21.0,원빈,,3110131,,29.0,4.625,102402810.21020408
MA010120220812477051,1114016200,156.0,1.0,세이브팩토리,,3110056,,0.0,4.38,39772247.31428571
MA010120220813209907,1162010200,1421.0,29.0,우지커피신림역점,,3120157,,34.0,4.51,52168741.61376079
MA010120220808000395,1162010200,1421.0,29.0,매머드익스프레스신림역점,,3120157,,15.0,1.0,41788061.57329783
MA010120220805835392,1162010200,1421.0,29.0,벌툰,신림점,3120157,,0.0,3.475,33592787.85714285
MA010120220808211732,1114016200,213.0,,DCAFE,동대문점,3130047,,0.0,4.54,
MA010120220807931716,1138010300,268.0,5.0,플로라cafe,,3110487,,0.0,4.5,48964887.0
MA010120220803360630,1162010200,755.0,3.0,쥬씨,난곡점,3130278,,7.166666666666667,3.9500000000000006,72442094.91880782
MA010120220812150197,1130510300,172.0,210.0,메이크스윗스윗,,3130139,,47.0,4.07,63873074.482387476
MA0106202406A2464903,1168010600,960.0,5.0,스타벅스,대치사거리,3120217,,126.05636743215031,4.132901878914405,499100040.75048316
MA0101202411A0121810,1156011400,32.0,11.0,카페인중독,당산점,3110774,,16.2,3.9,8777269.909009546
MA010120220804208996,1165010200,109.0,,우림코스메틱,,3120181,,0.0,,36339927.10714286
MA010120220813191729,1144011500,331.0,20.0,앤드에이,,3110563,,35.0,4.825,
MA010120220800655475,1129013400,517.0,15.0,메가엠지씨커피미아현대점,,3120073,,0.0,2.6,0.0
MA010120220813303407,1114016100,50.0,1.0,언노운커피앤베이커리,,3120030,,0.0,4.0,199486218.93749997
MA010120220810117374,1165010800,1748.0,4.0,하우,교대역점,3120173,,150.0,4.296,215431179.6445055
MA0106202201A0153552,1168010600,961.0,,커피빈대치사거리점,코리아,3120217,,0.0,4.0,90784122.47142856
MA0101202411A0120633,1153010800,25.0,6.0,썬플러스,,3110689,,2.0,5.0,9756311.42857143
MA010120220807755149,1123010200,233.0,21.0,분더바,,3110183,,0.0,,0.0
MA0101202409A0007684,1156011200,13.0,,이든커피랩,,3110764,,0.0,,
MA0101202406A0171644,1141011100,173.0,7.0,멜빙수,홍제점,3120095,,0.0,5.0,45070321.885714285
MA0101202406A0110852,1141011100,173.0,7.0,카페게이트홍제역점,,3120095,,0.0,,45070321.885714285
MA0101202406A0446267,1144012000,369.0,36.0,카페위밋데얼,,3130190,,110.0,4.1,412938409.2838672
MA0101202305A0122431,1120011200,137.0,,갈팡즙팡,성동점,3110107,,6.0,5.0,577968.6171428572
MA0101202406A0471760,1168010800,161.0,6.0,영동다방,,3130303,,122.0,5.0,70125080.57828775
MA010120220809870655,1132010500,103.0,159.0,도본,,3110389,,137.0,4.25,
MA0101202308A0062319,1144012300,414.0,67.0,범골커피,,3130186,,36.0,4.9,19792030.824063234
MA0101202210A0068461,1126010200,308.0,1.0,오거리카페경기구리지역자활센터,,3110257,,0.0,5.0,
MA010120220808987246,1144010400,7.0,5.0,커피비상구,,3130195,,75.5,4.83,245859009.1503286
MA010120220813786743,1123010900,319.0,1.0,메가엠지씨커피회기역점,,3120065,,23.0,2.2,19478509.34179058
MA0101202406A0004174,1141011000,129.0,37.0,북아현마을북카페,,3110532,,0.0,,6065532.0
MA010120220812808818,1121510500,553.0,476.0,로이베이커리카페,,3110143,,223.0,4.615,
MA0101202305A0034166,1126010300,307.0,15.0,백억커피중화역점,,3110244,,34.0,3.0,18439121.473930515
MA010120220803343094,1123010800,42.0,52.0,모스플레이스,,3120064,,0.0,4.7,356057751.71428573
MA0101202307A0005525,1114010300,84.0,,오브민SFC몰점,광화문,3120023,,0.0,,0.0
MA0106202301A0027087,1114010100,97.0,,레더라에쓰에프씨점(LADER,,3120023,,0.0,,315831082.54285705
MA0101202302A0073570,1168010100,790.0,,오페라빈에스프레소바,,3120198,,25.0,5.0,95837610.5480289
MA0101202309A0032722,1168010100,790.0,,매머드익스프레스서역삼로점,,3120198,,0.0,,45593654.12462006
MA0101202311A0033749,1121510500,612.0,47.0,빽다방자양전통,시장점,3110159,,3.0,5.0,15265383.304418715
MA010120220805040065,1171010800,644.0,2.0,카페_콩,,3120235,,94.0,4.445,64158149.750902675
MA0106202212A1404856,1171010800,644.0,2.0,더쉼,,3120235,,0.0,,0.0
MA010120220808645884,1171010800,644.0,2.0,조인커피,,3120235,,0.0,4.67,0.0
MA010120220813647639,1171010800,644.0,2.0,월간커피,,3120235,,66.5,4.46,45388478.2812237
MA010120220805925140,1171010800,644.0,2.0,삼두커피,,3120235,,0.0,4.63,0.0
MA0101202307A0077927,1171010800,644.0,2.0,요커,문정점,3120235,,21.90909090909091,4.5636363636363635,14953688.675016968
MA010120220805377586,1171010800,644.0,2.0,머스탱블루,,3120235,,0.0,,0.0
MA0106202407A1976877,1114014400,187.0,21.0,커피다,,3120036,,19.0,4.3525,413306751.2762691
MA010120220807790932,1147010300,550.0,10.0,디저트39,신월점,3130205,,16.0,3.4359999999999995,75800216.90640393
MA010120220803613894,1123010800,42.0,139.0,8번지,,3120064,,468.0,3.76,1638521747.859837
MA010120220810130705,1121510900,371.0,5.0,롬곡,,3110145,,195.0,4.5,30948904.168618266
MA010120220800206029,1144012300,436.0,43.0,정다방,,3110542,,17.0,4.13875,37106807.27014258
MA0101202303A0113857,1153010800,182.0,17.0,류희크래프트갤러리카페,,3110687,,0.0,,16888947.214285716
MA0101202406A0061658,1153010800,182.0,17.0,라온카페,,3110687,,11.0,5.0,60345887.41478697
MA010120220812796816,1165010700,104.0,1.0,서래104,,3110921,,2.0,4.73,44697437.348390736
MA010120220800009105,1111012800,196.0,6.0,지대방,,3120008,,264.0,4.6,88920047.48192593
MA0101202306A0103131,1141011700,717.0,22.0,마켓까눌레,,3110510,,13.0,4.5,45488140.857142866
MA010120220806741717,1111017200,42.0,1.0,바이미디저트,,3120012,,0.0,4.65,0.0
