상가업소번호,상호명,도로명주소,지점명,시군구명,상가유형,행정동명_추정,임대료_분류,전용면적,전용면적(평),평당임대료,추정임대료(천원)
MA0101202406A0063220,귀족커피,서울특별시 서초구 강남대로97길 17,,서초구,소규모,잠원동,기타,199.7710405907346,60.43046784159193,115.107956,6956.027633369378
MA0101202303A0025569,만월경,서울특별시 동작구 사당로2가길 107,사당점,동작구,소규모,사당동,기타,90.46993090706331,27.367030947747388,148.794058,4072.05159012692
MA010120220804869563,약천,서울특별시 중구 명동7길 6,,,,,,,,,
MA0101202406A0070158,레터스,서울특별시 서대문구 성산로20길 2,,서대문구,소규모,창천동,기타,51.50790153266561,15.581070098815903,148.794058,2318.3706479852794
MA010120220807493338,홍제빽다방,서울특별시 서대문구 통일로 426,삼거리점,서대문구,소규모,홍제동,기타,139.30953585718134,42.14094496254503,208.033994,8766.749091492422
MA0101202305A0156904,메가엠지씨커피중계학원가점,서울특별시 노원구 한글비석로 235,,노원구,집합,중계동,기타,423.3139857937604,128.0519044690424,123.273282,15785.378530249323
MA010120220810489229,빽다방중계은행,서울특별시 노원구 한글비석로 235,사거리점,노원구,집합,중계동,기타,423.3139857937604,128.0519044690424,102.97567,13186.230657475637
MA0101202411A0085239,코즈,서울특별시 강동구 상일로 19,,강동구,소규모,상일동,기타,104.88938889690888,31.72889736127681,225.257212,7147.162959435372
MA010120220809703960,카페유파이브,서울특별시 중구 동호로 369,,중구,집합,을지로5가,기타,831.1790440805242,251.43052939697628,145.984128,36704.86658659595
MA0101202308A0012230,이디야신대방앙크인베스트먼트,서울특별시 동작구 상도로 78,삼거리점,동작구,소규모,대방동,기타,131.4375361980145,39.75967578135837,285.224424,11340.43062316469
MA0101202309A0005044,커피나무노원역점,서울특별시 노원구 상계로1길 14-11,,노원구,집합,상계동,기타,680.1233117104575,205.7363759787215,115.934406,23851.92454168575
MA010120220813375456,떼루와노원,서울특별시 노원구 상계로1길 14-11,2호점,노원구,집합,상계동,기타,680.1233117104575,205.7363759787215,285.224424,58681.03933437828
MA010120220809826398,놀숲사가정점,서울특별시 중랑구 면목로48길 8,,중랑구,소규모,면목동,기타,202.22634756319323,61.17319485848909,149.785798,9162.875808088284
MA010120220803976999,카페홍,서울특별시 강북구 덕릉로40길 79,,강북구,소규모,번동,기타,213.4497159131683,64.56824850661512,140.33121,9060.940440513992
MA010120220811680299,더로투스,서울특별시 강남구 논현로167길 17,,강남구,소규모,신사동,기타,169.0542310151051,51.13867475803288,177.984272,9101.879797853258
MA010120220812164813,서대문커피공장,서울특별시 서대문구 가재울로14길 11,,서대문구,소규모,남가좌동,기타,143.15958590596108,43.305579861443846,123.273282,5338.420958433288
MA0106202408A0503911,투쿨포스쿨투쿨라운지,서울특별시 강남구 강남대로158길 33,,강남구,소규모,신사동,기타,174.66271048083453,52.83523216190772,148.794058,7861.568598742363
MA0101202409A0158844,하루커피,서울특별시 동작구 대림로 41,,동작구,소규모,신대방동,기타,104.86694585202764,31.72210837075069,115.107956,3651.467054567602
MA010120220802585268,메트로폴리티션,서울특별시 마포구 토정로3안길 28,,마포구,소규모,합정동,기타,82.50393653078442,24.957328492584068,208.033994,5191.972725882263
MA0101202409A0043551,주디마리,서울특별시 마포구 동교로19길 101,망원점,마포구,소규모,성산동,기타,87.84800144426517,26.57390085433637,102.97567,2736.46524498886
MA010120220806515100,메가엠지씨커피하월곡동점,서울특별시 성북구 오패산로3길 3,,성북구,집합,하월곡동,기타,381.115868746674,115.2870315042271,150.645306,17367.45013878593
MA0106202405A0602581,앨리스토리커피양재,서울특별시 서초구 강남대로16길 16,,서초구,소규모,양재동,기타,160.82004010858992,48.64784321755397,148.794058,7238.510005287632
MA0101202411A0069893,로프트하우스,서울특별시 영등포구 도림로139길 6,,영등포구,소규모,문래동2가,기타,102.15746250429908,30.902493346330413,164.397434,5080.290610338793
MA0106202201A0153338,커피빈강북구청앞,서울특별시 강북구 한천로139길 25,코리아,강북구,집합,수유동,기타,363.71100733957337,110.02208462084016,148.794058,16370.632440354197
MA0101202409A0118541,하삼동커피신림,서울특별시 관악구 법원단지길 28,난곡점,관악구,소규모,신림동,기타,308.1023830969861,93.2005514843566,149.785798,13960.11897812444
MA010120220806358175,포라운지,서울특별시 마포구 양화로21길 37,,마포구,소규모,동교동,기타,100.30094701386425,30.34089993764421,115.934406,3517.554211776219
MA010120220803102226,민지,서울특별시 광진구 자양로 148,,광진구,소규모,구의동,기타,94.21720426196468,28.500576036652152,149.785798,4268.98152510962
MA0101202302A0112534,콜리브리,서울특별시 동작구 여의대방로24길 22,,동작구,소규모,신대방동,기타,150.1601998516129,45.42325605046067,140.33121,6374.300483700968
MA010120220812203369,업,서울특별시 마포구 성산로 128,,마포구,집합,성산동,기타,4914.243625504992,1486.5520072312277,285.224424,424000.94000857073
MA010120220800850849,카페모아마포중앙도서관점실로암인더스트리근로사업장,서울특별시 마포구 성산로 128,,마포구,집합,성산동,기타,4914.243625504992,1486.5520072312277,131.33943399999998,195242.8992413133
MA010120220800925891,모리커피,서울특별시 종로구 대학로10길 11,대학로점,종로구,소규모,동숭동,기타,234.1503931643103,70.83017519641548,140.33121,9939.684189824971
MA0101202409A0224064,소으니,서울특별시 마포구 백범로 109-1,,마포구,소규모,대흥동,기타,39.925943793417886,12.077543648562491,149.785798,1809.0445132797645
MA010120220806612106,강남북카페내일의북카페,서울특별시 강남구 언주로89길 9,,강남구,소규모,역삼동,기타,180.68146200890789,54.65589630616125,225.257212,12311.634821286983
MA010120220803876550,서울고무상사할리스종로5가점,서울특별시 종로구 동호로 401,,종로구,소규모,종로5가,기타,323.03125917674623,97.71651617664294,226.84399600000003,22166.40500470833
MA010120220805380095,커피에반하다하월곡동점,서울특별시 성북구 오패산로13길 17,,성북구,소규모,하월곡동,기타,60.22964008227401,18.21938413765927,145.984128,2659.74090603322
MA010120220800835123,도화,서울특별시 강북구 한천로139가길 13,,강북구,소규모,수유동,기타,107.17451595732057,32.42014518643613,136.463424,4424.164018718193
MA010120220803659667,커피나인,서울특별시 동대문구 전농로3길 12,,동대문구,소규모,답십리동,기타,178.71379419907657,54.06067947216304,123.273282,6664.237385683565
MA010120220804435844,샐러드&공리단길,서울특별시 노원구 동일로180길 61-1,,노원구,소규모,공릉동,기타,283.33905916865285,85.70967970495882,285.224424,24446.49402507137
MA010120220806090690,럼버잭,서울특별시 종로구 창의문로 151,,종로구,소규모,부암동,기타,53.79625764918883,16.27329470905343,102.97567,1675.753425772232
MA0101202406A0070908,포모르,서울특별시 송파구 올림픽로34길 20,,송파구,소규모,방이동,기타,111.84513973095795,33.83300252010344,208.033994,7038.414643269184
MA010120220805268525,더블코드,서울특별시 강서구 방화동로3길 35,,강서구,소규모,방화동,기타,127.27198446537014,38.49960205256523,225.257212,8672.313021470321
MA010120220806445190,문랜딩,서울특별시 용산구 장문로17길 3,,용산구,소규모,보광동,기타,72.86311368723614,22.04099270592176,226.84399600000003,4999.866861218145
MA010120220812388187,카페천국중구하센호텔점,서울특별시 중구 필동로8길 77,,중구,집합,예장동,기타,332.54846887545784,100.5954591552598,136.463424,13727.600795178902
MA010120220808191673,휘경아뜰리에,서울특별시 동대문구 망우로 56-1,,,,,,,,,
MA0101202303A0003711,매머드익스프레스공덕,서울특별시 마포구 새창로 13,오거리점,마포구,소규모,도화동,기타,94.89656701674352,28.70608234519436,177.984272,5109.231168181471
MA010120220812698278,컴포즈석관,서울특별시 성북구 돌곶이로18길 4,시장점,성북구,소규모,석관동,기타,277.3876723954422,83.9093933073514,114.744318,9628.1261088458
MA010120220806810367,스페이스바,서울특별시 성북구 보문로19길 7,,성북구,소규모,보문동5가,기타,77.19743322048505,23.35211846466364,149.785798,3497.815699220177
MA010120220810039260,탐앤탐스상봉메가박스점,서울특별시 중랑구 망우로 210,,중랑구,소규모,상봉동,기타,173.7115170620475,52.54749744753086,208.033994,10931.66576871465
MA010120220802585414,코너스톤-엠,서울특별시 강동구 양재대로134길 77,,강동구,소규모,명일동,기타,219.12516968691216,66.28506554749596,226.84399600000003,15036.369143915914
MA0106202201A0153510,커피빈새문안로점,서울특별시 종로구 새문안로 91,코리아,종로구,집합,신문로1가,기타,772.883533003392,233.79621665055117,164.397434,38435.498096258685
MA010120220807026705,에이티에프앤비,서울특별시 서초구 강남대로 27,,,,,,,,,
MA0101202307A0077866,카페이응,서울특별시 강동구 상암로 195,,강동구,집합,명일동,기타,633.4139765610314,191.60686567881643,285.224424,54650.95789768579
MA0101202309A0081495,메가엠지씨커피서초,서울특별시 서초구 강남대로 156-2,양재점,서초구,소규모,양재동,기타,177.76303566426918,53.77307630959803,226.84399600000003,12198.099507282152
MA0101202406A0303380,앳더코너,서울특별시 강남구 봉은사로74길 13,,강남구,소규모,삼성동,기타,145.73317720315984,44.08408772556108,225.257212,9930.258694623311
MA010120220803002594,브루잉맨숀,서울특별시 마포구 광성로6길 10,,마포구,소규모,신수동,기타,105.41226192125217,31.887065739382948,115.107956,3670.454960098
MA0101202212A0039912,타임투휠,서울특별시 강북구 솔샘로67길 20,,강북구,집합,미아동,기타,373.4199546904613,112.95902797823864,115.934406,13095.83781099448
MA010120220813703255,로찌커피,서울특별시 강남구 강남대로128길 4,논현점,강남구,소규모,논현동,기타,185.53402095694932,56.12378878242765,285.224424,16007.875328165588
MA0101202409A0153756,디데이원,서울특별시 영등포구 당산로49길 14,,영등포구,소규모,당산동6가,기타,173.1958344618794,52.391504162949786,285.224424,14943.336597370955
MA0101202310A0078281,카페브니엘,서울특별시 성북구 돌곶이로23길 17,,성북구,소규모,석관동,기타,48.25078640870494,14.595797207545813,225.257212,3287.808585889155
MA010120220800472321,제이앤제이메드앤인베스트먼트,서울특별시 동작구 상도로 313,,동작구,소규모,상도1동,기타,144.01404480209655,43.56405251439789,177.984272,7753.716172144878
MA0101202311A0037706,메가엠지씨커피,서울특별시 관악구 남부순환로 1649,신림양지병원점,관악구,소규모,신림동,기타,144.48827867150663,43.70750761434649,150.645306,6584.3308590605575
MA0101202303A0098422,26카페,서울특별시 강북구 한천로170길 7,,강북구,소규모,수유동,기타,101.90566489292468,30.826324911647617,102.97567,3174.361461414604
MA0101202406A0018216,안녕;커피야,서울특별시 서초구 서초중앙로20길 29,,서초구,소규모,서초동,기타,173.1951082778861,52.39128449328034,115.934406,6073.952447305467
MA010120220800138469,와하하커피,서울특별시 중구 소공로3길 12,,중구,소규모,회현동1가,기타,53.46887262095184,16.174261183662605,139.60393399999998,2257.990490782796
MA010120220813273696,아임파이,서울특별시 동대문구 회기로 116-1,,동대문구,소규모,회기동,기타,114.114029462081,34.519338575255915,208.033994,7181.195874048758
MA0101202406A0216624,차차커피코성신여대역점,서울특별시 성북구 동소문로 119,,성북구,소규모,동선동4가,기타,118.91891583991206,35.97281016392766,177.984272,6402.594428820866
MA010120220812137670,이디야신정,서울특별시 양천구 신정로11길 50-15,,,,,,,,,
MA010120220800195452,커피브라운,서울특별시 마포구 어울마당로 119,,마포구,소규모,동교동,기타,67.69051490170446,20.476288614466835,90.975616,1862.8429700949068
MA010120220803303077,구엄품,서울특별시 강남구 테헤란로25길 47,,강남구,소규모,역삼동,기타,159.51021594927366,48.25162319235091,140.33121,6771.208667046666
MA010120220803387874,메가커피신곡,서울특별시 양천구 신월로 175,시장점,양천구,소규모,신월동,기타,260.83392171158323,78.90190625917576,149.785798,11818.384992751837
MA0106202406A2464775,스타벅스,서울특별시 동작구 보라매로5길 35,보라매공원R,동작구,집합,신대방동,기타,1781.4216773211426,538.8776324402996,115.107956,62029.10280432218
