상권_코드,총_유동인구,상권_카페수,상권명,행정동,성공률,상권_면적_m2,인구_밀집도(명/500m2),카페_밀집도(개/500m2),성공률_표시,인구_밀집도_표시,카페_밀집도_표시,최대_월세,최대_보증금,최대_면적,평균_성공확률
3110467,150922.85714285713,7.0,은평요양병원,갈현1동,42.8,59339.0,1271.7,0.059,42.8%,1271.7명/500m²,0.059개/500m² (총 7개),350.0,6000.0,187.0,0.4277734136022599
3110468,2146489.777777778,19.0,응암역 3번,역촌동,46.5,243033.0,4416.0,0.039,46.5%,4416.0명/500m²,0.039개/500m² (총 19개),2450.0,105000.0,1185.0,0.46527507589259925
3110469,440216.66666666674,13.0,응암정보도서관,응암3동,43.0,197026.0,1117.2,0.033,43.0%,1117.2명/500m²,0.033개/500m² (총 13개),850.0,121700.0,366.0,0.43045533651883905
3110470,452928.0,5.0,신진과학기술고등학교,응암1동,48.2,34929.0,6483.6,0.072,48.2%,6483.6명/500m²,0.072개/500m² (총 5개),300.0,150000.0,250.0,0.4819314873692642
3110471,0.0,7.0,응암동우체국,응암3동,53.1,123744.0,0.0,0.028,53.1%,0.0명/500m²,0.028개/500m² (총 7개),270.0,40000.0,165.0,0.5307042443082749
3110472,814065.0,11.0,연신내역 4번,대조동,52.7,134157.0,3034.0,0.041,52.7%,3034.0명/500m²,0.041개/500m² (총 11개),1250.0,65000.0,554.0,0.5272776499686255
3110473,778077.7777777778,9.0,구산역 1번,대조동,53.2,185580.0,2096.3,0.024,53.2%,2096.3명/500m²,0.024개/500m² (총 9개),350.0,22000.0,196.0,0.5322946177985511
3110474,,,,,19.8,,,,19.8%,,,225.0,3000.0,206.0,0.19826673058122798
3110475,252725.4,10.0,백련산해모로아파트,응암1동,53.0,70709.0,1787.1,0.071,53.0%,1787.1명/500m²,0.071개/500m² (총 10개),390.0,27800.0,227.0,0.5296697521455752
3110476,0.0,2.0,역촌역 2번,대조동,50.1,31638.0,0.0,0.032,50.1%,0.0명/500m²,0.032개/500m² (총 2개),300.0,5000.0,228.0,0.5007218354240376
3110477,359153.10000000003,10.0,은평세무서,녹번동,52.4,101732.0,1765.2,0.049,52.4%,1765.2명/500m²,0.049개/500m² (총 10개),1000.0,16000.0,609.0,0.5237587823964945
3110478,0.0,7.0,응암1동주민센터,응암1동,55.3,61196.0,0.0,0.057,55.3%,0.0명/500m²,0.057개/500m² (총 7개),330.0,140000.0,318.0,0.5531558260054165
3110479,0.0,4.0,연신내역 2번,불광2동,44.6,102295.0,0.0,0.02,44.6%,0.0명/500m²,0.02개/500m² (총 4개),450.0,336000.0,219.0,0.4457999726622957
3110480,,,,,36.0,,,,36.0%,,,990.0,24900.0,269.0,0.360388429197902
3110481,1399638.75,8.0,불광역 7번,대조동,54.5,88375.0,7918.7,0.045,54.5%,7918.7명/500m²,0.045개/500m² (총 8개),1700.0,75000.0,301.0,0.5453106169113354
3110482,148258.0,4.0,연신초등학교,불광2동,63.0,35348.0,2097.1,0.057,63.0%,2097.1명/500m²,0.057개/500m² (총 4개),70.0,1000.0,43.0,0.6300286942486473
3110483,0.0,2.0,연천초등학교,불광1동,56.4,67748.0,0.0,0.015,56.4%,0.0명/500m²,0.015개/500m² (총 2개),380.0,4000.0,59.0,0.5643615437929332
3110484,0.0,7.0,역촌역 3번,녹번동,48.5,191591.0,0.0,0.018,48.5%,0.0명/500m²,0.018개/500m² (총 7개),300.0,50000.0,243.0,0.48490650726365353
3110485,140074.8,5.0,연신내우체국,불광2동,58.1,103329.0,677.8,0.024,58.1%,677.8명/500m²,0.024개/500m² (총 5개),150.0,25000.0,80.0,0.5807781204828162
3110486,332413.14285714284,7.0,은평구청,녹번동,48.1,63348.0,2623.7,0.055,48.1%,2623.7명/500m²,0.055개/500m² (총 7개),1800.0,420000.0,675.0,0.4813275111237799
3110487,98391.6,5.0,불광역 8번,불광1동,46.5,23276.0,2113.6,0.107,46.5%,2113.6명/500m²,0.107개/500m² (총 5개),1050.0,15000.0,242.0,0.4648600477304668
3110488,132594.4,6.0,우리은행응암동지점,응암1동,43.2,93490.0,709.1,0.032,43.2%,709.1명/500m²,0.032개/500m² (총 6개),350.0,70000.0,219.0,0.4322517529744193
3110489,0.0,3.0,불광역 3번,녹번동,58.6,31324.0,0.0,0.048,58.6%,0.0명/500m²,0.048개/500m² (총 3개),160.0,2000.0,249.0,0.5861028532839659
3110490,0.0,1.0,녹번동근린공원,녹번동,36.6,128235.0,0.0,0.004,36.6%,0.0명/500m²,0.004개/500m² (총 1개),270.0,4000.0,165.0,0.3661500273867513
3110491,0.0,3.0,불광중학교,불광2동,62.6,300653.0,0.0,0.005,62.6%,0.0명/500m²,0.005개/500m² (총 3개),135.0,2000.0,62.0,0.626085325847835
3110492,13600.0,6.0,하나고등학교,진관동,48.1,133323.0,51.0,0.023,48.1%,51.0명/500m²,0.023개/500m² (총 6개),600.0,300000.0,207.0,0.48129789519207367
3110493,0.0,1.0,북가좌초등학교,북가좌1동,42.7,44322.0,0.0,0.011,42.7%,0.0명/500m²,0.011개/500m² (총 1개),280.0,5000.0,181.0,0.4270293145985533
3110495,860182.4999999998,12.0,북가좌2동주민센터,북가좌2동,44.1,183812.0,2339.8,0.033,44.1%,2339.8명/500m²,0.033개/500m² (총 12개),500.0,50000.0,189.0,0.44076797001498735
3110496,0.0,3.0,모래내우체국,북가좌2동,40.3,69544.0,0.0,0.022,40.3%,0.0명/500m²,0.022개/500m² (총 3개),440.0,39000.0,254.0,0.4031854086349658
3110497,0.0,1.0,가좌역 3번,북가좌1동,27.2,27096.0,0.0,0.018,27.2%,0.0명/500m²,0.018개/500m² (총 1개),2000.0,170000.0,870.0,0.2718806344025215
3110498,1354803.3333333335,9.0,증산역 1번,북가좌2동,48.5,115165.0,5882.0,0.039,48.5%,5882.0명/500m²,0.039개/500m² (총 9개),350.0,5000.0,289.0,0.48534821159346914
3110499,1242959.3333333333,3.0,연가초등학교,북가좌2동,47.1,122136.0,5088.4,0.012,47.1%,5088.4명/500m²,0.012개/500m² (총 3개),200.0,5000.0,146.0,0.4710986881868003
3110500,69398.33333333333,3.0,남가좌동현대아파트,남가좌2동,37.9,26069.0,1331.1,0.058,37.9%,1331.1명/500m²,0.058개/500m² (총 3개),450.0,9000.0,164.0,0.37878187663466845
3110501,79302.33333333333,3.0,연희어린이공원,연희동,43.5,123377.0,321.4,0.012,43.5%,321.4명/500m²,0.012개/500m² (총 3개),700.0,10000.0,348.0,0.4346331862383971
3110502,904998.0,15.0,남가좌파출소,남가좌2동,46.3,125757.0,3598.2,0.06,46.3%,3598.2명/500m²,0.06개/500m² (총 15개),350.0,35000.0,156.0,0.46336888715912933
3110503,958867.4285714286,24.0,명지대학교교회,남가좌2동,53.3,154746.0,3098.2,0.078,53.3%,3098.2명/500m²,0.078개/500m² (총 24개),500.0,5000.0,422.0,0.53294910758262
3110504,,,,,55.6,,,,55.6%,,,126.0,28086.0,41.0,0.5557892517261751
3110505,,,,,31.0,,,,31.0%,,,70.0,1000.0,83.0,0.3102385449953645
3110507,1130423.5384615385,27.0,명지대학교,남가좌2동,61.0,176999.0,3193.3,0.076,61.0%,3193.3명/500m²,0.076개/500m² (총 27개),500.0,10000.0,231.0,0.6098190222758711
3110508,458794.8000000001,22.0,서연중학교,연희동,65.4,171649.0,1336.4,0.064,65.4%,1336.4명/500m²,0.064개/500m² (총 22개),2000.0,920000.0,906.0,0.6535838349884164
3110509,677028.0,20.0,연희대우아파트앞,신촌동,56.4,117804.0,2873.5,0.085,56.4%,2873.5명/500m²,0.085개/500m² (총 20개),450.0,50000.0,161.0,0.5636345824684593
3110510,278983.3333333333,3.0,홍연시장,연희동,61.6,42513.0,3281.2,0.035,61.6%,3281.2명/500m²,0.035개/500m² (총 3개),100.0,3000.0,50.0,0.6161820559325369
3110511,540612.4999999999,7.0,연희초등학교,연희동,65.6,200962.0,1345.1,0.017,65.6%,1345.1명/500m²,0.017개/500m² (총 7개),500.0,10000.0,149.0,0.6558588450147231
3110512,0.0,5.0,연희지하차도,연희동,50.3,112524.0,0.0,0.022,50.3%,0.0명/500m²,0.022개/500m² (총 5개),400.0,369000.0,415.0,0.5034491430067258
3110513,188781.0,9.0,연희파출소,연희동,55.9,81070.0,1164.3,0.056,55.9%,1164.3명/500m²,0.056개/500m² (총 9개),1000.0,70000.0,251.0,0.5590627434286637
3110514,261844.66666666663,3.0,서대문우체국,신촌동,65.0,91935.0,1424.1,0.016,65.0%,1424.1명/500m²,0.016개/500m² (총 3개),120.0,3000.0,61.0,0.6495169292793386
3110516,,,,,32.9,,,,32.9%,,,150.0,2000.0,100.0,0.3292811980719015
3110517,231214.0,3.0,서대문소방서,연희동,49.8,63408.0,1823.2,0.024,49.8%,1823.2명/500m²,0.024개/500m² (총 3개),360.0,210000.0,167.0,0.49841164378845804
3110518,0.0,3.0,서대문구청,연희동,48.1,49879.0,0.0,0.03,48.1%,0.0명/500m²,0.03개/500m² (총 3개),150.0,3000.0,66.0,0.4812297514532784
3110519,1055824.285714286,7.0,서대문구보건소별관,홍제1동,39.3,115619.0,4566.0,0.03,39.3%,4566.0명/500m²,0.03개/500m² (총 7개),250.0,5000.0,120.0,0.39338674183058225
3110520,889103.0,3.0,경의중앙 신촌역,신촌동,47.0,60585.0,7337.6,0.025,47.0%,7337.6명/500m²,0.025개/500m² (총 3개),2740.0,45000.0,671.0,0.47022360325806156
3110521,0.0,4.0,홍제역 4번,홍제1동,58.4,30428.0,0.0,0.066,58.4%,0.0명/500m²,0.066개/500m² (총 4개),50.0,1000.0,81.0,0.5842170842293891
3110522,327076.0,4.0,홍제역 3번,홍제1동,58.7,37420.0,4370.3,0.053,58.7%,4370.3명/500m²,0.053개/500m² (총 4개),2100.0,120000.0,996.0,0.5871827724344797
3110524,111456.0,4.0,연희세브란스병원,신촌동,65.3,30580.0,1822.4,0.065,65.3%,1822.4명/500m²,0.065개/500m² (총 4개),760.0,30000.0,330.0,0.6529414943212444
3110525,348569.0,7.0,홍은종합사회복지관,홍은1동,52.6,35519.0,4906.8,0.099,52.6%,4906.8명/500m²,0.099개/500m² (총 7개),150.0,45000.0,121.0,0.5260820566587266
3110527,208445.0,7.0,홍제역 2번,홍제3동,62.7,106073.0,982.6,0.033,62.7%,982.6명/500m²,0.033개/500m² (총 7개),600.0,130000.0,359.0,0.6268041671948936
3110528,459271.4285714286,7.0,서울여자간호대학교,홍제3동,49.1,59337.0,3870.0,0.059,49.1%,3870.0명/500m²,0.059개/500m² (총 7개),240.0,230000.0,554.0,0.4910673615929513
3110529,177485.16666666666,6.0,홍제3동주민센터,홍제3동,36.8,113498.0,781.9,0.026,36.8%,781.9명/500m²,0.026개/500m² (총 6개),185.0,70000.0,197.0,0.3680776454945259
3110530,0.0,1.0,아현역 1번,북아현동,34.2,17473.0,0.0,0.029,34.2%,0.0명/500m²,0.029개/500m² (총 1개),300.0,240000.0,137.0,0.34165017803147385
3110532,385395.6666666667,3.0,아현역 2번,북아현동,49.7,61152.0,3151.1,0.025,49.7%,3151.1명/500m²,0.025개/500m² (총 3개),660.0,30000.0,63.0,0.4967226175617539
3110533,,,,,53.6,,,,53.6%,,,55.0,1000.0,33.0,0.536042986142475
3110534,0.0,1.0,경기대학교,충현동,40.0,71787.0,0.0,0.007,40.0%,0.0명/500m²,0.007개/500m² (총 1개),170.0,5000.0,103.0,0.3996137001899239
3110535,0.0,4.0,영천시장입구,천연동,46.6,34671.0,0.0,0.058,46.6%,0.0명/500m²,0.058개/500m² (총 4개),300.0,5000.0,99.0,0.4656744448714086
3110536,0.0,1.0,돈의문센트레빌아파트입구,충현동,57.0,21586.0,0.0,0.023,57.0%,0.0명/500m²,0.023개/500m² (총 1개),220.0,4000.0,85.0,0.5698703158679657
3110537,328733.75,12.0,충정로현대아파트,충현동,58.7,52786.0,3113.8,0.114,58.7%,3113.8명/500m²,0.114개/500m² (총 12개),230.0,17000.0,165.0,0.5873787355126711
3110538,0.0,5.0,충정로역 3번,충현동,58.7,16657.0,0.0,0.15,58.7%,0.0명/500m²,0.15개/500m² (총 5개),250.0,55000.0,78.0,0.5866095329835825
3110539,90285.33333333331,10.0,미근동,충현동,58.7,48052.0,939.5,0.104,58.7%,939.5명/500m²,0.104개/500m² (총 10개),260.0,3000.0,167.0,0.5869107529252087
3110540,0.0,5.0,망원나들목체육관,망원1동,49.6,61616.0,0.0,0.041,49.6%,0.0명/500m²,0.041개/500m² (총 5개),180.0,3000.0,68.0,0.4957576969212423
3110541,1179910.153846154,14.0,동교초등학교,망원2동,51.9,101027.0,5839.6,0.069,51.9%,5839.6명/500m²,0.069개/500m² (총 14개),700.0,235000.0,370.0,0.5185975034853578
3110542,1208767.0555555555,18.0,마포구청역 7번,망원2동,49.4,123656.0,4887.6,0.073,49.4%,4887.6명/500m²,0.073개/500m² (총 18개),1350.0,105000.0,392.0,0.49377239037671705
3110543,143655.0,4.0,중암중학교,성산2동,68.9,21216.0,3385.5,0.094,68.9%,3385.5명/500m²,0.094개/500m² (총 4개),85.0,2500.0,35.0,0.6887239812001426
3110544,4603557.089108911,105.0,망리단길,망원1동,52.2,311648.0,7385.8,0.168,52.2%,7385.8명/500m²,0.168개/500m² (총 105개),2800.0,85000.0,419.0,0.5223824230708197
3110545,502087.0,12.0,마포구청역 1번,성산2동,57.4,87346.0,2874.1,0.069,57.4%,2874.1명/500m²,0.069개/500m² (총 12개),2000.0,1400000.0,565.0,0.5741442321232444
3110546,718746.0,7.0,양화대교북단,합정동,59.7,102440.0,3508.1,0.034,59.7%,3508.1명/500m²,0.034개/500m² (총 7개),180.0,42000.0,107.0,0.596512158021847
3110547,673332.0,8.0,KB국민은행 망원동지점,망원2동,61.6,72666.0,4633.1,0.055,61.6%,4633.1명/500m²,0.055개/500m² (총 8개),480.0,10000.0,338.0,0.616032679303755
3110548,1162622.0,5.0,마포구청역 4번,성산1동,55.4,113289.0,5131.2,0.022,55.4%,5131.2명/500m²,0.022개/500m² (총 5개),3500.0,72000.0,691.0,0.5538712271253815
3110549,902832.0,6.0,새터산,성산2동,41.9,101078.0,4466.0,0.03,41.9%,4466.0명/500m²,0.03개/500m² (총 6개),230.0,5000.0,196.0,0.4188299731088276
3110550,1204159.259259259,29.0,합정역 8번,합정동,64.6,173803.0,3464.1,0.083,64.6%,3464.1명/500m²,0.083개/500m² (총 29개),3000.0,71000.0,573.0,0.6457529294197604
3110551,1082847.2,10.0,성서초등학교,성산1동,48.8,102638.0,5275.1,0.049,48.8%,5275.1명/500m²,0.049개/500m² (총 10개),315.0,9000.0,132.0,0.4882647370345046
3110552,536910.0,7.0,성미산체육관,성산1동,58.6,97940.0,2741.0,0.036,58.6%,2741.0명/500m²,0.036개/500m² (총 7개),1840.0,55000.0,693.0,0.5858013272658187
3110553,929360.0,6.0,가좌역 2번,성산2동,51.1,83965.0,5534.2,0.036,51.1%,5534.2명/500m²,0.036개/500m² (총 6개),300.0,20000.0,250.0,0.5106401524075682
3110554,1311162.0,23.0,망원역 1번,서교동,64.0,126268.0,5192.0,0.091,64.0%,5192.0명/500m²,0.091개/500m² (총 23개),2000.0,43000.0,593.0,0.6397538663806045
3110555,229725.0,3.0,홍익지구대,서교동,52.3,21035.0,5460.5,0.071,52.3%,5460.5명/500m²,0.071개/500m² (총 3개),1700.0,20000.0,480.0,0.5228949188687956
3110556,0.0,3.0,절두산순교성지,합정동,63.4,41215.0,0.0,0.036,63.4%,0.0명/500m²,0.036개/500m² (총 3개),550.0,7000.0,135.0,0.634276954936414
3110557,677245.2142857143,14.0,홍대부속여중고앞,서교동,65.5,112569.0,3008.1,0.062,65.5%,3008.1명/500m²,0.062개/500m² (총 14개),2500.0,122000.0,864.0,0.6551598502476832
3110558,2762962.1052631577,41.0,경성고등학교,성산1동,54.4,321532.0,4296.6,0.064,54.4%,4296.6명/500m²,0.064개/500m² (총 41개),1200.0,320000.0,400.0,0.5443640175215674
3110559,840130.8275862071,30.0,성산중학교,합정동,63.3,100801.0,4167.3,0.149,63.3%,4167.3명/500m²,0.149개/500m² (총 30개),2700.0,30000.0,632.0,0.6330798814869927
3110560,736745.0,8.0,마포FM,연남동,58.9,60230.0,6116.1,0.066,58.9%,6116.1명/500m²,0.066개/500m² (총 8개),500.0,6000.0,220.0,0.5891327212047688
3110561,715157.0,11.0,상수역 4번,서강동,57.1,81410.0,4392.3,0.068,57.1%,4392.3명/500m²,0.068개/500m² (총 11개),1500.0,20000.0,388.0,0.5711889118832609
3110562,916714.5,50.0,연트럴파크(연남동주민센터),연남동,59.5,96104.0,4769.4,0.26,59.5%,4769.4명/500m²,0.26개/500m² (총 50개),1100.0,650000.0,318.0,0.5950687786263723
3110563,0.0,3.0,상수역 3번,서강동,57.4,37381.0,0.0,0.04,57.4%,0.0명/500m²,0.04개/500m² (총 3개),2500.0,40000.0,732.0,0.5735015503779713
3110564,754485.0,27.0,홍대입구역 3번,서교동,62.1,49371.0,7641.0,0.273,62.1%,7641.0명/500m²,0.273개/500m² (총 27개),1060.0,20000.0,211.0,0.6211969130810138
3110565,285766.6666666667,3.0,홍익대,서강동,52.8,43573.0,3279.2,0.034,52.8%,3279.2명/500m²,0.034개/500m² (총 3개),1500.0,20000.0,468.0,0.5284015157086941
3110566,1435888.9,70.0,경의선책거리,서교동,51.9,156743.0,4580.4,0.223,51.9%,4580.4명/500m²,0.223개/500m² (총 70개),2500.0,23000.0,468.0,0.5187365333748772
3110567,304168.0,2.0,광흥창역 6번,서강동,50.6,21814.0,6971.9,0.046,50.6%,6971.9명/500m²,0.046개/500m² (총 2개),400.0,5000.0,66.0,0.5064373111568997
3110568,320146.6666666667,6.0,광흥창역 1번,서강동,54.1,25225.0,6345.8,0.119,54.1%,6345.8명/500m²,0.119개/500m² (총 6개),420.0,5000.0,177.0,0.5413727667610514
3110569,809887.3846153847,27.0,홍대땡땡거리,서교동,62.1,84934.0,4767.7,0.159,62.1%,4767.7명/500m²,0.159개/500m² (총 27개),2100.0,310000.0,485.0,0.6212967725220142
3110570,215168.0,6.0,KB국민은행 서강지점,신수동,59.3,24575.0,4377.8,0.122,59.3%,4377.8명/500m²,0.122개/500m² (총 6개),180.0,5000.0,103.0,0.5932368909249788
3110571,479421.0,7.0,신수동주민센터,신수동,49.9,75550.0,3172.9,0.046,49.9%,3172.9명/500m²,0.046개/500m² (총 7개),180.0,3000.0,94.0,0.4985434114913473
3110572,1443337.5,23.0,서강대역 1번,신수동,46.3,148225.0,4868.7,0.078,46.3%,4868.7명/500m²,0.078개/500m² (총 23개),550.0,10000.0,199.0,0.4629956209466201
3110573,,,,,34.5,,,,34.5%,,,200.0,5000.0,29.0,0.34520363685785
3110574,0.0,2.0,서강대학교,대흥동,41.4,16304.0,0.0,0.061,41.4%,0.0명/500m²,0.061개/500m² (총 2개),5400.0,72000.0,1630.0,0.41407800682118967
3110575,891248.0,5.0,대흥동주민센터,대흥동,60.7,71531.0,6229.8,0.035,60.7%,6229.8명/500m²,0.035개/500m² (총 5개),700.0,35000.0,196.0,0.606724239396548
3110576,650892.6000000001,21.0,대흥역 3번,대흥동,49.2,76040.0,4279.9,0.138,49.2%,4279.9명/500m²,0.138개/500m² (총 21개),2000.0,335000.0,336.0,0.49190475416198964
3110577,417688.3333333334,6.0,용강동주민센터,용강동,60.5,26040.0,8020.1,0.115,60.5%,8020.1명/500m²,0.115개/500m² (총 6개),500.0,350000.0,959.0,0.605311818453867
3110578,2374831.4285714286,21.0,대흥역 2번,대흥동,54.2,111950.0,10606.7,0.094,54.2%,10606.7명/500m²,0.094개/500m² (총 21개),670.0,110000.0,125.0,0.5415268674513676
3110579,377795.0,4.0,마포역 4번,도화동,60.2,55046.0,3431.6,0.036,60.2%,3431.6명/500m²,0.036개/500m² (총 4개),550.0,5500.0,160.0,0.6018231761538341
3110580,667155.0,3.0,양원초등학교,대흥동,47.9,39360.0,8475.0,0.038,47.9%,8475.0명/500m²,0.038개/500m² (총 3개),600.0,10000.0,163.0,0.47943436405670686
3110582,362342.25,8.0,이대역 5번,염리동,59.1,53599.0,3380.1,0.075,59.1%,3380.1명/500m²,0.075개/500m² (총 8개),330.0,175000.0,158.0,0.5910069600758068
3110583,0.0,1.0,공덕래미안3차아파트,아현동,63.8,7972.0,0.0,0.063,63.8%,0.0명/500m²,0.063개/500m² (총 1개),500.0,397000.0,181.0,0.6380759853113026
3110584,0.0,4.0,아현역 4번,아현동,48.3,14177.0,0.0,0.141,48.3%,0.0명/500m²,0.141개/500m² (총 4개),580.0,5000.0,176.0,0.48345879804796577
3110585,0.0,3.0,마포경찰서,아현동,49.4,18216.0,0.0,0.082,49.4%,0.0명/500m²,0.082개/500m² (총 3개),220.0,170000.0,66.0,0.4940107867460332
3110586,1978621.0,15.0,서울서부지방법원,공덕동,58.4,132139.0,7486.9,0.057,58.4%,7486.9명/500m²,0.057개/500m² (총 15개),2700.0,105000.0,899.0,0.5843728557442175
3110587,606604.0000000001,6.0,공덕동주민센터,공덕동,47.0,76629.0,3958.1,0.039,47.0%,3958.1명/500m²,0.039개/500m² (총 6개),570.0,207000.0,209.0,0.46968682454111765
3110588,878589.25,8.0,한겨레신문사,공덕동,54.2,72183.0,6085.8,0.055,54.2%,6085.8명/500m²,0.055개/500m² (총 8개),550.0,5000.0,204.0,0.5416160428793102
3110589,0.0,2.0,애오개역 3번,공덕동,52.1,31214.0,0.0,0.032,52.1%,0.0명/500m²,0.032개/500m² (총 2개),670.0,49000.0,208.0,0.5214071010787092
3110590,0.0,3.0,만리재,공덕동,32.4,59702.0,0.0,0.025,32.4%,0.0명/500m²,0.025개/500m² (총 3개),5200.0,80000.0,1974.0,0.32414417892842945
3110591,336909.5,2.0,충정로역 6번,공덕동,48.7,51038.0,3300.6,0.02,48.7%,3300.6명/500m²,0.02개/500m² (총 2개),230.0,5700.0,77.0,0.48689860087745745
3110592,0.0,2.0,서울금융고등학교,신월3동,54.1,42118.0,0.0,0.024,54.1%,0.0명/500m²,0.024개/500m² (총 2개),280.0,1100000.0,336.0,0.5407818719714974
3110593,690642.6666666666,6.0,신월3동주민센터,신월3동,60.1,177705.0,1943.2,0.017,60.1%,1943.2명/500m²,0.017개/500m² (총 6개),400.0,42000.0,564.0,0.6005176637174732
3110594,341968.0,4.0,신월중학교,신월5동,47.1,77868.0,2195.8,0.026,47.1%,2195.8명/500m²,0.026개/500m² (총 4개),590.0,37000.0,541.0,0.4705797570079788
3110595,537396.8,11.0,메디힐병원,신월5동,47.6,187236.0,1435.1,0.029,47.6%,1435.1명/500m²,0.029개/500m² (총 11개),2500.0,65000.0,1538.0,0.47640515903940517
3110596,475958.0,9.0,서서울호수공원,신월3동,56.5,118222.0,2013.0,0.038,56.5%,2013.0명/500m²,0.038개/500m² (총 9개),350.0,5000.0,297.0,0.5654349028661747
3110597,0.0,5.0,신월1동주민센터,신월1동,51.6,181005.0,0.0,0.014,51.6%,0.0명/500m²,0.014개/500m² (총 5개),450.0,18000.0,232.0,0.515863390892411
3110598,539470.0,8.0,신월문화체육센터,신월7동,51.5,105945.0,2546.0,0.038,51.5%,2546.0명/500m²,0.038개/500m² (총 8개),400.0,35000.0,340.0,0.5148074071391628
3110599,902009.0,5.0,신월1파출소,신월1동,48.7,105116.0,4290.5,0.024,48.7%,4290.5명/500m²,0.024개/500m² (총 5개),200.0,3000.0,165.0,0.4872172883775175
3110600,220615.0,2.0,신월7동주민센터,신월7동,43.4,158307.0,696.8,0.006,43.4%,696.8명/500m²,0.006개/500m² (총 2개),300.0,4000.0,303.0,0.433879116481765
3110601,1406163.0,8.0,신월1동우편취급국,신월1동,43.2,220158.0,3193.5,0.018,43.2%,3193.5명/500m²,0.018개/500m² (총 8개),580.0,8000.0,358.0,0.4315565547147571
3110602,0.0,1.0,신월시영아파트중문,신월7동,35.6,61404.0,0.0,0.008,35.6%,0.0명/500m²,0.008개/500m² (총 1개),550.0,45000.0,410.0,0.35556937113048803
