상권_코드,총_유동인구,상권_카페수,상권명,행정동,성공률,상권_면적_m2,인구_밀집도(명/500m2),카페_밀집도(개/500m2),성공률_표시,인구_밀집도_표시,카페_밀집도_표시,최대_월세,최대_보증금,최대_면적,최대_성공확률
3110456,1127738.1818181819,11,구산보건지소,구산동,36.4,170875.0,3299.9,0.032,36.4%,3299.9명/500m²,0.032개/500m² (총 11개),650.0,340000.0,861.0,0.6430406143551377
3110457,578231.25,4,예일여고,구산동,0.0,93412.0,3095.1,0.021,0.0%,3095.1명/500m²,0.021개/500m² (총 4개),300.0,33000.0,160.0,0.7168596016338737
3110458,517986.0,11,선일여고,갈현2동,18.2,118649.0,2182.9,0.046,18.2%,2182.9명/500m²,0.046개/500m² (총 11개),620.0,200000.0,330.0,0.7215575053760928
3110459,1128361.7142857143,7,응암역 2번,역촌동,16.7,104660.0,5390.6,0.033,16.7%,5390.6명/500m²,0.033개/500m² (총 7개),1610.0,190000.0,418.0,0.705119061499788
3110460,686786.5,8,구산역 4번,갈현2동,42.9,149102.0,2303.1,0.027,42.9%,2303.1명/500m²,0.027개/500m² (총 8개),2000.0,185000.0,382.0,0.6275161989323812
3110461,165490.0,7,새절역 2번,응암3동,16.7,33922.0,2439.3,0.103,16.7%,2439.3명/500m²,0.103개/500m² (총 7개),500.0,10000.0,120.0,0.5993149022532509
3110462,266480.3333333333,3,갈현건영아파트,갈현1동,33.3,155714.0,855.7,0.01,33.3%,855.7명/500m²,0.01개/500m² (총 3개),160.0,3000.0,157.0,0.3620480901724087
3110463,447489.60000000003,5,응암3동주민센터,응암3동,50.0,53976.0,4145.3,0.046,50.0%,4145.3명/500m²,0.046개/500m² (총 5개),4260.0,92870.0,768.0,0.6943919733558219
3110464,514528.18181818177,11,연신내역 5번,갈현2동,54.5,99182.0,2593.9,0.055,54.5%,2593.9명/500m²,0.055개/500m² (총 11개),550.0,32000.0,232.0,0.7559265854045305
3110465,503963.75,12,연신내역 7번,갈현1동,54.5,72295.0,3485.5,0.083,54.5%,3485.5명/500m²,0.083개/500m² (총 12개),400.0,52000.0,275.0,0.7451841270178791
3110466,0.0,5,구산역 2번,역촌동,29.0,102377.0,0.0,0.024,29.0%,0.0명/500m²,0.024개/500m² (총 5개),450.0,8500.0,167.0,0.5884462877551752
3110467,150922.85714285713,7,은평요양병원,갈현1동,14.3,59339.0,1271.7,0.059,14.3%,1271.7명/500m²,0.059개/500m² (총 7개),350.0,6000.0,187.0,0.6263275744190845
3110468,2146489.777777778,19,응암역 3번,역촌동,16.7,243033.0,4416.0,0.039,16.7%,4416.0명/500m²,0.039개/500m² (총 19개),2450.0,105000.0,1185.0,0.6765108117869396
3110469,440216.66666666674,13,응암정보도서관,응암3동,18.2,197026.0,1117.2,0.033,18.2%,1117.2명/500m²,0.033개/500m² (총 13개),850.0,23000.0,366.0,0.6158104289432175
3110470,452928.0,5,신진과학기술고등학교,응암1동,60.0,34929.0,6483.6,0.072,60.0%,6483.6명/500m²,0.072개/500m² (총 5개),300.0,150000.0,250.0,0.6439003580189532
3110471,0.0,7,응암동우체국,응암3동,29.0,123744.0,0.0,0.028,29.0%,0.0명/500m²,0.028개/500m² (총 7개),270.0,40000.0,165.0,0.6819640386402378
3110472,814065.0,11,연신내역 4번,대조동,27.3,134157.0,3034.0,0.041,27.3%,3034.0명/500m²,0.041개/500m² (총 11개),1250.0,65000.0,554.0,0.6976842971271523
3110473,778077.7777777778,9,구산역 1번,대조동,22.2,185580.0,2096.3,0.024,22.2%,2096.3명/500m²,0.024개/500m² (총 9개),350.0,22000.0,196.0,0.7165903009649754
3110475,252725.40000000002,10,백련산해모로아파트,응암1동,40.0,70709.0,1787.1,0.071,40.0%,1787.1명/500m²,0.071개/500m² (총 10개),390.0,27800.0,227.0,0.6676882263036452
3110476,0.0,2,역촌역 2번,대조동,29.0,31638.0,0.0,0.032,29.0%,0.0명/500m²,0.032개/500m² (총 2개),300.0,5000.0,228.0,0.7046133010052885
3110477,359153.10000000003,10,은평세무서,녹번동,25.0,101732.0,1765.2,0.049,25.0%,1765.2명/500m²,0.049개/500m² (총 10개),1000.0,16000.0,609.0,0.7079694670658939
3110478,0.0,7,응암1동주민센터,응암1동,29.0,61196.0,0.0,0.057,29.0%,0.0명/500m²,0.057개/500m² (총 7개),330.0,140000.0,318.0,0.7082102250599092
3110479,0.0,4,연신내역 2번,불광2동,29.0,102295.0,0.0,0.02,29.0%,0.0명/500m²,0.02개/500m² (총 4개),450.0,336000.0,219.0,0.6694319770637508
3110481,1399638.75,8,불광역 7번,대조동,0.0,88375.0,7918.7,0.045,0.0%,7918.7명/500m²,0.045개/500m² (총 8개),1700.0,34000.0,301.0,0.6552438543054788
3110482,148258.0,4,연신초등학교,불광2동,50.0,35348.0,2097.1,0.057,50.0%,2097.1명/500m²,0.057개/500m² (총 4개),70.0,1000.0,43.0,0.6301654463679177
3110483,0.0,2,연천초등학교,불광1동,29.0,67748.0,0.0,0.015,29.0%,0.0명/500m²,0.015개/500m² (총 2개),380.0,4000.0,59.0,0.6622128154248862
3110484,0.0,7,역촌역 3번,녹번동,29.0,191591.0,0.0,0.018,29.0%,0.0명/500m²,0.018개/500m² (총 7개),300.0,50000.0,243.0,0.6105636375060273
3110485,140074.8,5,연신내우체국,불광2동,60.0,103329.0,677.8,0.024,60.0%,677.8명/500m²,0.024개/500m² (총 5개),150.0,25000.0,80.0,0.7181041307317482
3110486,332413.14285714284,7,은평구청,녹번동,33.3,63348.0,2623.7,0.055,33.3%,2623.7명/500m²,0.055개/500m² (총 7개),1800.0,420000.0,675.0,0.6644716948937757
3110487,98391.59999999999,5,불광역 8번,불광1동,60.0,23276.0,2113.6,0.107,60.0%,2113.6명/500m²,0.107개/500m² (총 5개),1050.0,15000.0,242.0,0.5351600462242506
3110488,132594.4,6,우리은행응암동지점,응암1동,50.0,93490.0,709.1,0.032,50.0%,709.1명/500m²,0.032개/500m² (총 6개),350.0,70000.0,219.0,0.7178163835251472
3110489,0.0,3,불광역 3번,녹번동,29.0,31324.0,0.0,0.048,29.0%,0.0명/500m²,0.048개/500m² (총 3개),160.0,2000.0,249.0,0.687173547577112
3110490,0.0,1,녹번동근린공원,녹번동,29.0,128235.0,0.0,0.004,29.0%,0.0명/500m²,0.004개/500m² (총 1개),270.0,4000.0,165.0,0.5638308877213093
3110491,0.0,3,불광중학교,불광2동,29.0,300653.0,0.0,0.005,29.0%,0.0명/500m²,0.005개/500m² (총 3개),135.0,2000.0,62.0,0.626085325847835
3110492,13600.0,6,하나고등학교,진관동,33.3,133323.0,51.0,0.023,33.3%,51.0명/500m²,0.023개/500m² (총 6개),600.0,300000.0,207.0,0.5802823674118002
3110493,0.0,1,북가좌초등학교,북가좌1동,29.0,44322.0,0.0,0.011,29.0%,0.0명/500m²,0.011개/500m² (총 1개),280.0,5000.0,181.0,0.5928417112137585
3110495,860182.4999999998,12,북가좌2동주민센터,북가좌2동,36.4,183812.0,2339.8,0.033,36.4%,2339.8명/500m²,0.033개/500m² (총 12개),500.0,50000.0,189.0,0.6305685732068156
3110496,0.0,3,모래내우체국,북가좌2동,50.0,69544.0,0.0,0.022,50.0%,0.0명/500m²,0.022개/500m² (총 3개),440.0,39000.0,254.0,0.7199796056818819
3110497,0.0,1,가좌역 3번,북가좌1동,29.0,27096.0,0.0,0.018,29.0%,0.0명/500m²,0.018개/500m² (총 1개),2000.0,170000.0,870.0,0.5732243233311232
3110498,1354803.3333333335,9,증산역 1번,북가좌2동,33.3,115165.0,5882.0,0.039,33.3%,5882.0명/500m²,0.039개/500m² (총 9개),350.0,5000.0,289.0,0.5733468175842821
3110499,1242959.3333333333,3,연가초등학교,북가좌2동,0.0,122136.0,5088.4,0.012,0.0%,5088.4명/500m²,0.012개/500m² (총 3개),200.0,5000.0,146.0,0.6013086688715585
3110500,69398.33333333333,3,남가좌동현대아파트,남가좌2동,66.7,26069.0,1331.1,0.058,66.7%,1331.1명/500m²,0.058개/500m² (총 3개),450.0,9000.0,164.0,0.4672263975846223
3110501,79302.33333333333,3,연희어린이공원,연희동,33.3,123377.0,321.4,0.012,33.3%,321.4명/500m²,0.012개/500m² (총 3개),700.0,10000.0,348.0,0.5629270285700414
3110502,904998.0,15,남가좌파출소,남가좌2동,42.9,125757.0,3598.2,0.06,42.9%,3598.2명/500m²,0.06개/500m² (총 15개),350.0,35000.0,156.0,0.6343140459422786
3110503,958867.4285714286,24,명지대학교교회,남가좌2동,17.4,154746.0,3098.2,0.078,17.4%,3098.2명/500m²,0.078개/500m² (총 24개),500.0,5000.0,422.0,0.6160845382699186
3110506,0.0,3,연희임광아파트,연희동,29.0,25732.0,0.0,0.058,29.0%,0.0명/500m²,0.058개/500m² (총 3개),,,,
3110507,1130423.5384615385,27,명지대학교,남가좌2동,38.5,176999.0,3193.3,0.076,38.5%,3193.3명/500m²,0.076개/500m² (총 27개),500.0,10000.0,231.0,0.7226431860748598
3110508,458794.80000000005,22,서연중학교,연희동,47.6,171649.0,1336.4,0.064,47.6%,1336.4명/500m²,0.064개/500m² (총 22개),2000.0,920000.0,906.0,0.7281300128060926
3110509,677028.0,20,연희대우아파트앞,신촌동,16.7,117804.0,2873.5,0.085,16.7%,2873.5명/500m²,0.085개/500m² (총 20개),450.0,50000.0,161.0,0.7074184795829086
3110510,278983.3333333333,3,홍연시장,연희동,0.0,42513.0,3281.2,0.035,0.0%,3281.2명/500m²,0.035개/500m² (총 3개),100.0,3000.0,50.0,0.678537560483047
3110511,540612.4999999999,7,연희초등학교,연희동,28.6,200962.0,1345.1,0.017,28.6%,1345.1명/500m²,0.017개/500m² (총 7개),500.0,10000.0,149.0,0.7266472146515641
3110512,0.0,5,연희지하차도,연희동,29.0,112524.0,0.0,0.022,29.0%,0.0명/500m²,0.022개/500m² (총 5개),400.0,369000.0,415.0,0.6686482849706389
3110513,188781.0,9,연희파출소,연희동,42.9,81070.0,1164.3,0.056,42.9%,1164.3명/500m²,0.056개/500m² (총 9개),1000.0,70000.0,251.0,0.6871476852769154
3110514,261844.66666666663,3,서대문우체국,신촌동,66.7,91935.0,1424.1,0.016,66.7%,1424.1명/500m²,0.016개/500m² (총 3개),120.0,2000.0,61.0,0.6915815551927571
3110517,231214.0,3,서대문소방서,연희동,0.0,63408.0,1823.2,0.024,0.0%,1823.2명/500m²,0.024개/500m² (총 3개),360.0,210000.0,167.0,0.6773361405077556
3110518,0.0,3,서대문구청,연희동,29.0,49879.0,0.0,0.03,29.0%,0.0명/500m²,0.03개/500m² (총 3개),150.0,3000.0,66.0,0.4812297514532784
3110519,1055824.285714286,7,서대문구보건소별관,홍제1동,33.3,115619.0,4566.0,0.03,33.3%,4566.0명/500m²,0.03개/500m² (총 7개),250.0,5000.0,120.0,0.4801725538333794
3110520,889103.0,3,경의중앙 신촌역,신촌동,66.7,60585.0,7337.6,0.025,66.7%,7337.6명/500m²,0.025개/500m² (총 3개),2740.0,45000.0,671.0,0.7068370146334372
3110521,0.0,4,홍제역 4번,홍제1동,25.0,30428.0,0.0,0.066,25.0%,0.0명/500m²,0.066개/500m² (총 4개),50.0,1000.0,81.0,0.6173513721217679
3110522,327076.0,4,홍제역 3번,홍제1동,25.0,37420.0,4370.3,0.053,25.0%,4370.3명/500m²,0.053개/500m² (총 4개),2100.0,120000.0,996.0,0.65273181429423
3110524,111456.0,4,연희세브란스병원,신촌동,50.0,30580.0,1822.4,0.065,50.0%,1822.4명/500m²,0.065개/500m² (총 4개),760.0,30000.0,330.0,0.6529414943212444
3110525,348569.0,7,홍은종합사회복지관,홍은1동,14.3,35519.0,4906.8,0.099,14.3%,4906.8명/500m²,0.099개/500m² (총 7개),150.0,45000.0,121.0,0.7011357488682289
3110526,126184.0,3,봉원사,신촌동,33.3,112347.0,561.6,0.013,33.3%,561.6명/500m²,0.013개/500m² (총 3개),,,,
3110527,208445.0,7,홍제역 2번,홍제3동,0.0,106073.0,982.6,0.033,0.0%,982.6명/500m²,0.033개/500m² (총 7개),600.0,130000.0,359.0,0.6810254128440295
3110528,459271.4285714286,7,서울여자간호대학교,홍제3동,20.0,59337.0,3870.0,0.059,20.0%,3870.0명/500m²,0.059개/500m² (총 7개),240.0,230000.0,554.0,0.6169727937510641
3110529,177485.16666666666,6,홍제3동주민센터,홍제3동,33.3,113498.0,781.9,0.026,33.3%,781.9명/500m²,0.026개/500m² (총 6개),185.0,70000.0,197.0,0.6056691253488984
3110530,0.0,1,아현역 1번,북아현동,29.0,17473.0,0.0,0.029,29.0%,0.0명/500m²,0.029개/500m² (총 1개),300.0,240000.0,137.0,0.526300814047021
3110532,385395.6666666667,3,아현역 2번,북아현동,0.0,61152.0,3151.1,0.025,0.0%,3151.1명/500m²,0.025개/500m² (총 3개),660.0,30000.0,63.0,0.6349980823264062
3110534,0.0,1,경기대학교,충현동,29.0,71787.0,0.0,0.007,29.0%,0.0명/500m²,0.007개/500m² (총 1개),170.0,5000.0,103.0,0.5262538077718757
3110535,0.0,4,영천시장입구,천연동,29.0,34671.0,0.0,0.058,29.0%,0.0명/500m²,0.058개/500m² (총 4개),300.0,5000.0,99.0,0.6695957125706955
3110536,0.0,1,돈의문센트레빌아파트입구,충현동,29.0,21586.0,0.0,0.023,29.0%,0.0명/500m²,0.023개/500m² (총 1개),220.0,4000.0,85.0,0.7069427375684423
3110537,328733.75,12,충정로현대아파트,충현동,33.3,52786.0,3113.8,0.114,33.3%,3113.8명/500m²,0.114개/500m² (총 12개),230.0,17000.0,165.0,0.6428542653371928
3110538,0.0,5,충정로역 3번,충현동,60.0,16657.0,0.0,0.15,60.0%,0.0명/500m²,0.15개/500m² (총 5개),250.0,55000.0,78.0,0.6053656146138144
3110539,90285.33333333333,10,미근동,충현동,10.0,48052.0,939.5,0.104,10.0%,939.5명/500m²,0.104개/500m² (총 10개),260.0,3000.0,167.0,0.6813599840421393
3110540,0.0,5,망원나들목체육관,망원1동,29.0,61616.0,0.0,0.041,29.0%,0.0명/500m²,0.041개/500m² (총 5개),180.0,3000.0,68.0,0.5467567944927693
3110541,1179910.153846154,14,동교초등학교,망원2동,35.7,101027.0,5839.6,0.069,35.7%,5839.6명/500m²,0.069개/500m² (총 14개),700.0,235000.0,370.0,0.6803423292935211
3110542,1208767.0555555555,18,마포구청역 7번,망원2동,29.4,123656.0,4887.6,0.073,29.4%,4887.6명/500m²,0.073개/500m² (총 18개),1350.0,105000.0,392.0,0.682433587249505
3110543,143655.0,4,중암중학교,성산2동,75.0,21216.0,3385.5,0.094,75.0%,3385.5명/500m²,0.094개/500m² (총 4개),85.0,2500.0,35.0,0.7001721226802541
3110544,4603557.089108911,105,망리단길,망원1동,44.6,311648.0,7385.8,0.168,44.6%,7385.8명/500m²,0.168개/500m² (총 105개),2800.0,85000.0,419.0,0.6751321263601643
3110545,502087.0,12,마포구청역 1번,성산2동,50.0,87346.0,2874.1,0.069,50.0%,2874.1명/500m²,0.069개/500m² (총 12개),2000.0,1400000.0,565.0,0.7214823303481448
3110546,718746.0,7,양화대교북단,합정동,28.6,102440.0,3508.1,0.034,28.6%,3508.1명/500m²,0.034개/500m² (총 7개),180.0,42000.0,107.0,0.7248298108045373
3110547,673332.0,8,KB국민은행 망원동지점,망원2동,50.0,72666.0,4633.1,0.055,50.0%,4633.1명/500m²,0.055개/500m² (총 8개),480.0,10000.0,338.0,0.7083200911137058
3110548,1162622.0,5,마포구청역 4번,성산1동,60.0,113289.0,5131.2,0.022,60.0%,5131.2명/500m²,0.022개/500m² (총 5개),3500.0,72000.0,691.0,0.7071738581744865
3110549,902832.0,6,새터산,성산2동,16.7,101078.0,4466.0,0.03,16.7%,4466.0명/500m²,0.03개/500m² (총 6개),230.0,5000.0,196.0,0.658107812398819
3110550,1204159.2592592593,29,합정역 8번,합정동,64.3,173803.0,3464.1,0.083,64.3%,3464.1명/500m²,0.083개/500m² (총 29개),3000.0,71000.0,573.0,0.7474229394464411
3110551,1082847.2,10,성서초등학교,성산1동,55.6,102638.0,5275.1,0.049,55.6%,5275.1명/500m²,0.049개/500m² (총 10개),315.0,9000.0,132.0,0.5837623319989751
3110552,536910.0,7,성미산체육관,성산1동,16.7,97940.0,2741.0,0.036,16.7%,2741.0명/500m²,0.036개/500m² (총 7개),1840.0,55000.0,693.0,0.7216417042628933
3110553,929360.0,6,가좌역 2번,성산2동,33.3,83965.0,5534.2,0.036,33.3%,5534.2명/500m²,0.036개/500m² (총 6개),300.0,20000.0,250.0,0.7088571164631942
3110554,1311162.0,23,망원역 1번,서교동,39.1,126268.0,5192.0,0.091,39.1%,5192.0명/500m²,0.091개/500m² (총 23개),2000.0,43000.0,593.0,0.7466021230939358
3110555,229725.0,3,홍익지구대,서교동,33.3,21035.0,5460.5,0.071,33.3%,5460.5명/500m²,0.071개/500m² (총 3개),1700.0,20000.0,480.0,0.6683442030827073
3110556,0.0,3,절두산순교성지,합정동,29.0,41215.0,0.0,0.036,29.0%,0.0명/500m²,0.036개/500m² (총 3개),550.0,7000.0,135.0,0.6891819052250707
3110557,677245.2142857143,14,홍대부속여중고앞,서교동,21.4,112569.0,3008.1,0.062,21.4%,3008.1명/500m²,0.062개/500m² (총 14개),2500.0,122000.0,864.0,0.7445671861007397
3110558,2762962.1052631577,41,경성고등학교,성산1동,27.5,321532.0,4296.6,0.064,27.5%,4296.6명/500m²,0.064개/500m² (총 41개),1200.0,320000.0,400.0,0.7142633682128747
3110559,840130.8275862071,30,성산중학교,합정동,41.4,100801.0,4167.3,0.149,41.4%,4167.3명/500m²,0.149개/500m² (총 30개),2700.0,30000.0,632.0,0.7890441976963494
3110560,736745.0,8,마포FM,연남동,37.5,60230.0,6116.1,0.066,37.5%,6116.1명/500m²,0.066개/500m² (총 8개),500.0,6000.0,220.0,0.7123567826346577
3110561,715157.0,11,상수역 4번,서강동,27.3,81410.0,4392.3,0.068,27.3%,4392.3명/500m²,0.068개/500m² (총 11개),1500.0,20000.0,388.0,0.7445343518388823
3110562,916714.5,50,연트럴파크(연남동주민센터),연남동,48.9,96104.0,4769.4,0.26,48.9%,4769.4명/500m²,0.26개/500m² (총 50개),1100.0,650000.0,318.0,0.7053390243449517
3110563,0.0,3,상수역 3번,서강동,29.0,37381.0,0.0,0.04,29.0%,0.0명/500m²,0.04개/500m² (총 3개),140.0,2500.0,43.0,0.5957127434864122
3110564,754485.0,27,홍대입구역 3번,서교동,56.0,49371.0,7641.0,0.273,56.0%,7641.0명/500m²,0.273개/500m² (총 27개),1060.0,20000.0,211.0,0.7417908781179569
3110565,285766.6666666667,3,홍익대,서강동,33.3,43573.0,3279.2,0.034,33.3%,3279.2명/500m²,0.034개/500m² (총 3개),1500.0,20000.0,468.0,0.6520112571883918
3110566,1435888.9,70,경의선책거리,서교동,29.9,156743.0,4580.4,0.223,29.9%,4580.4명/500m²,0.223개/500m² (총 70개),2500.0,23000.0,468.0,0.6734031657730645
3110567,304168.0,2,광흥창역 6번,서강동,50.0,21814.0,6971.9,0.046,50.0%,6971.9명/500m²,0.046개/500m² (총 2개),400.0,5000.0,66.0,0.6452318214812379
3110568,320146.6666666667,6,광흥창역 1번,서강동,20.0,25225.0,6345.8,0.119,20.0%,6345.8명/500m²,0.119개/500m² (총 6개),420.0,5000.0,177.0,0.6916799793013861
3110569,809887.3846153847,27,홍대땡땡거리,서교동,22.2,84934.0,4767.7,0.159,22.2%,4767.7명/500m²,0.159개/500m² (총 27개),2100.0,310000.0,485.0,0.7597399339463095
3110570,215168.0,6,KB국민은행 서강지점,신수동,33.3,24575.0,4377.8,0.122,33.3%,4377.8명/500m²,0.122개/500m² (총 6개),180.0,2000.0,90.0,0.7173901337554652
3110571,479421.0,7,신수동주민센터,신수동,33.3,75550.0,3172.9,0.046,33.3%,3172.9명/500m²,0.046개/500m² (총 7개),180.0,3000.0,94.0,0.7026822450427634
3110572,1443337.5,23,서강대역 1번,신수동,38.9,148225.0,4868.7,0.078,38.9%,4868.7명/500m²,0.078개/500m² (총 23개),550.0,10000.0,199.0,0.6955425330448032
3110574,0.0,2,서강대학교,대흥동,29.0,16304.0,0.0,0.061,29.0%,0.0명/500m²,0.061개/500m² (총 2개),5400.0,72000.0,1630.0,0.5514372778337335
3110575,891248.0,5,대흥동주민센터,대흥동,20.0,71531.0,6229.8,0.035,20.0%,6229.8명/500m²,0.035개/500m² (총 5개),700.0,35000.0,196.0,0.7200614623260453
3110576,650892.6000000001,21,대흥역 3번,대흥동,52.6,76040.0,4279.9,0.138,52.6%,4279.9명/500m²,0.138개/500m² (총 21개),2000.0,335000.0,336.0,0.6867109391985041
3110577,417688.3333333334,6,용강동주민센터,용강동,0.0,26040.0,8020.1,0.115,0.0%,8020.1명/500m²,0.115개/500m² (총 6개),500.0,350000.0,959.0,0.7246333595602258
3110578,2374831.4285714286,21,대흥역 2번,대흥동,11.1,111950.0,10606.7,0.094,11.1%,10606.7명/500m²,0.094개/500m² (총 21개),670.0,110000.0,125.0,0.6969052550493093
3110579,377795.0,4,마포역 4번,도화동,50.0,55046.0,3431.6,0.036,50.0%,3431.6명/500m²,0.036개/500m² (총 4개),550.0,5500.0,160.0,0.6536542105919017
3110580,667155.0,3,양원초등학교,대흥동,66.7,39360.0,8475.0,0.038,66.7%,8475.0명/500m²,0.038개/500m² (총 3개),600.0,10000.0,163.0,0.6736785004570336
3110581,0.0,2,염리초등학교,용강동,29.0,13748.0,0.0,0.073,29.0%,0.0명/500m²,0.073개/500m² (총 2개),,,,
3110582,362342.25,8,이대역 5번,염리동,42.9,53599.0,3380.1,0.075,42.9%,3380.1명/500m²,0.075개/500m² (총 8개),330.0,175000.0,158.0,0.7312105370057377
3110583,0.0,1,공덕래미안3차아파트,아현동,29.0,7972.0,0.0,0.063,29.0%,0.0명/500m²,0.063개/500m² (총 1개),500.0,397000.0,181.0,0.6794359906812235
3110584,0.0,4,아현역 4번,아현동,29.0,14177.0,0.0,0.141,29.0%,0.0명/500m²,0.141개/500m² (총 4개),150.0,2000.0,65.0,0.5305225562533744
3110585,0.0,3,마포경찰서,아현동,29.0,18216.0,0.0,0.082,29.0%,0.0명/500m²,0.082개/500m² (총 3개),220.0,170000.0,66.0,0.5235949579236543
3110586,1978621.0000000002,15,서울서부지방법원,공덕동,35.7,132139.0,7486.9,0.057,35.7%,7486.9명/500m²,0.057개/500m² (총 15개),2700.0,105000.0,899.0,0.7073118797613918
3110587,606604.0000000001,6,공덕동주민센터,공덕동,50.0,76629.0,3958.1,0.039,50.0%,3958.1명/500m²,0.039개/500m² (총 6개),570.0,207000.0,209.0,0.6436641471477762
3110588,878589.25,8,한겨레신문사,공덕동,28.6,72183.0,6085.8,0.055,28.6%,6085.8명/500m²,0.055개/500m² (총 8개),550.0,5000.0,204.0,0.610241731870888
3110589,0.0,2,애오개역 3번,공덕동,29.0,31214.0,0.0,0.032,29.0%,0.0명/500m²,0.032개/500m² (총 2개),80.0,49000.0,90.0,0.7388590346168245
3110590,0.0,3,만리재,공덕동,29.0,59702.0,0.0,0.025,29.0%,0.0명/500m²,0.025개/500m² (총 3개),5200.0,80000.0,1974.0,0.6242898573339845
3110591,336909.5,2,충정로역 6번,공덕동,100.0,51038.0,3300.6,0.02,100.0%,3300.6명/500m²,0.02개/500m² (총 2개),230.0,5700.0,77.0,0.6204585327348141
3110592,0.0,2,서울금융고등학교,신월3동,29.0,42118.0,0.0,0.024,29.0%,0.0명/500m²,0.024개/500m² (총 2개),280.0,1100000.0,336.0,0.640834591622663
