상가업소번호,상호명,TRDAR_CD,est_총_유동인구_수,est_시간대_00_06_유동인구_수,est_시간대_06_11_유동인구_수,est_시간대_11_14_유동인구_수,est_시간대_14_17_유동인구_수,est_시간대_17_21_유동인구_수,est_시간대_21_24_유동인구_수
MA010120220814037769,비스트로혜화,3120012,33753.9,4866.8,5290.2,4983.7,5902.7,8741.0,3969.3
MA010120220803161911,삼인커피,3110226,167960.1,46895.4,34170.7,18509.8,18577.6,27238.1,22568.4
MA0106202303A0621398,메타킹양천향교역점,3110657,50683.5,11050.7,11310.6,7425.6,7154.4,8263.6,5478.6
MA010120220800501786,커피아마토르,3110657,50683.5,11050.7,11310.6,7425.6,7154.4,8263.6,5478.6
MA010120220804132364,도채가비,3120112,55748.2,11605.2,11300.9,7498.4,7623.5,10681.7,7038.4
MA010120220813588427,오다카페,3110936,30418.3,6486.7,6881.9,4393.6,4409.3,4947.9,3299.3
MA0101202309A0032470,카페홉슈,3120039,89237.8,18641.8,17000.1,12562.4,12564.1,16888.2,11581.2
MA010120220800990370,24시만화카페,3120157,114285.0,27036.6,22001.6,13351.4,14069.7,22076.9,15748.7
MA010120220813617609,샌드로드,3120066,35095.3,7087.1,7470.9,5134.4,5082.7,6305.8,4014.5
MA010120220804274371,라빈스,3111006,161088.4,43690.2,31821.7,17879.1,18655.8,27598.0,21443.8
MA010120220808547450,블랙모티브선유도역점,3130241,24865.1,5057.5,5372.8,3867.8,3688.1,4151.7,2727.3
MA010120220809589755,진심커피,3120119,8953.6,1557.1,1731.6,1471.2,1505.5,1772.1,916.2
MA010120220803248689,정월,3110954,59903.4,5994.7,8125.2,9987.7,11463.3,17082.9,7249.7
MA0101202406A0044587,백억커피건대,3120053,27031.1,4893.1,4349.5,3411.2,3939.8,6551.3,3886.2
MA0101202310A0092620,케냐커피,3120234,66126.4,14118.9,13274.7,9513.7,9342.0,12096.7,7780.5
MA010120220806849729,카페톤,3110551,135355.9,40522.0,28918.0,14797.8,14160.9,20068.3,16889.0
MA0101202406A0172416,메가엠지씨커피청구역점,3110054,158490.2,41575.7,32909.3,19556.8,18514.2,25677.7,20256.3
MA010120220806937555,메가엠지씨커피,3120057,59534.2,13138.8,12336.4,7481.7,7812.9,11148.6,7615.8
MA0106202309A0036997,메가엠지씨커피서초3동점,3120171,52895.8,8834.5,11146.0,8852.0,9033.2,9850.0,5180.1
MA010120220808537862,브라운프론트도어,3130186,26175.7,6503.5,4715.3,3196.3,3590.2,4942.3,3228.1
MA0101202211A0019947,메가엠지씨커피돌곶이역점,3110333,114863.2,28766.7,23570.2,13999.3,14353.0,19679.0,14494.8
MA0106202207A1653396,샵힘이나는커피생활,3120023,33184.6,2084.6,7147.9,7972.8,7870.7,6372.8,1735.7
MA010120220805424960,소르르,3130115,154771.0,35963.5,29659.0,19517.5,20271.5,29021.7,20338.0
MA0101202212A0043957,커피숍애츠,3130001,35267.2,5592.8,6417.2,5976.8,6180.5,7153.0,3947.1
MA010120220803908509,The달다,3110337,30111.5,8367.1,6202.9,3645.8,3461.5,4652.8,3781.5
MA010120220803125733,단추,3111073,233974.1,64299.1,49678.6,26711.7,25887.8,36480.0,30916.9
MA010120220804367603,설기커피,3110431,46573.5,7431.0,8484.5,6629.3,7203.3,11111.1,5714.5
MA010120220809726530,쥬씨경복궁점,3130002,61883.8,5525.7,11887.6,12456.2,13160.7,13656.0,5197.7
MA010120220808080488,유로시안,3130010,80055.8,6973.5,16451.3,19398.5,18897.1,13338.3,4997.3
MA010120220807140033,이디야커피창동대우점,3110399,176922.1,53167.3,36725.9,17619.1,17152.3,27063.4,25194.0
MA010120220813799298,오제커피,3110881,171782.8,48066.5,35095.0,18597.0,18364.2,28066.4,23593.6
MA010120220813613602,서교동그카페,3110557,52095.8,13644.0,10968.2,6537.4,6413.5,8125.9,6406.8
MA010120220808619826,할리스커피,3120147,75828.7,16661.0,15709.4,9869.7,9747.6,14133.5,9707.5
MA010120220813298894,허니롱,3110873,55046.5,12341.4,12461.7,7317.8,7048.5,9158.6,6718.4
MA010120220800703244,백련다방,3120126,233323.0,46156.0,48026.0,34333.0,34957.0,43727.0,26126.0
MA0101202305A0036470,필리커피,3110547,98194.2,23611.6,18143.6,11817.4,12636.2,18841.2,13144.4
MA010120220813289656,쥬씨동덕여대점,3120075,15353.8,3532.3,3125.2,2015.4,2061.8,2756.0,1863.1
MA010120220805454448,낫컴플리트,3110021,109836.9,25400.2,21183.5,14174.4,14462.9,20294.6,14321.4
MA0101202305A0004516,하삼동커피,3130219,102728.7,18206.4,21512.4,12193.3,13973.1,22165.7,14677.4
MA010120220804191282,엔터하츠,3110903,165915.1,46787.9,34554.9,18938.9,18748.1,25598.1,21287.4
MA0101202306A0025005,돌담마루커피바,3130186,26175.7,6503.5,4715.3,3196.3,3590.2,4942.3,3228.1
MA0101202306A0012991,포티포레스트커피,3111073,233974.1,64299.1,49678.6,26711.7,25887.8,36480.0,30916.9
MA010120220807078030,카페_여기,3130233,162394.0,46414.0,32678.0,17191.0,17668.0,25695.0,22749.0
MA010120220804368054,와플팝,3110417,71977.6,25160.6,15566.0,6195.8,5720.2,9035.2,10299.4
MA0101202305A0064966,투머치토커,3110984,93424.9,32459.3,21656.8,9316.7,8145.8,10671.2,11175.0
MA0101202301A0070667,오오디커피랩,3110694,274228.6,79570.4,56383.0,29193.1,28553.6,43006.4,37521.9
MA0101202406A0287022,매머드익스프레스양재역강남대로점,3120179,37309.1,5823.8,8150.3,6512.7,6111.2,7096.3,3614.9
MA010120220800506064,비스트롱커피,3110638,161324.4,41081.8,32826.7,19207.2,19445.5,27675.8,21087.4
MA0101202409A0225112,컬처인키친,3120194,41621.5,7412.1,9005.1,7179.3,7031.5,7014.5,3978.9
MA010120220810288554,백호라떼,3111015,75082.5,21208.6,15814.0,8370.3,8170.6,11687.1,9831.7
MA010120220800595606,띵스체인지,3110537,43831.2,5402.7,10613.3,8290.4,8187.7,7525.2,3811.8
MA010120220803718998,카페마고,3110599,180401.8,50191.0,35755.4,19887.6,20849.0,29737.8,23981.4
MA010120220812967578,마리나,3110472,133210.6,34072.0,26210.5,15415.5,15945.7,23838.9,17728.0
MA010120220805949814,피보나치,3110472,133210.6,34072.0,26210.5,15415.5,15945.7,23838.9,17728.0
MA010120220807899591,사회적협동조합스윗서울대,3130294,62325.2,12756.0,12742.3,8913.5,9204.3,11475.7,7233.5
MA0101202210A0032250,카페헤븐,3130317,318489.0,86130.0,62706.0,36671.0,37145.5,54116.0,41719.5
MA010120220800657461,반달커피구로,3110688,147275.0,43546.2,30892.2,14429.0,14252.2,23294.8,20860.8
MA010120220811791288,메가엠지씨커피목동역점,3120110,49763.6,11026.7,9451.8,6270.8,6868.1,9651.2,6495.0
MA010120220806642145,이시스커피,3120110,49763.6,11026.7,9451.8,6270.8,6868.1,9651.2,6495.0
MA010120220803061946,매머드익스프레스종로,3120009,50480.5,4901.1,9112.3,10057.6,10692.0,11310.7,4406.8
MA010120220803762087,토크빈,3110159,254210.4,66203.2,52044.9,29265.6,29537.6,43339.8,33819.2
MA0101202308A0030817,씨티커피,3120172,62899.5,11751.0,13685.1,10196.7,10040.7,10800.3,6425.7
MA010120220814003768,카페도르르,3110553,154893.3,46868.3,31911.0,15934.8,15507.7,23307.3,21364.2
MA0101202309A0053932,언니스커피,3111073,233974.1,64299.1,49678.6,26711.7,25887.8,36480.0,30916.9
MA010120220806283219,리틀비터,3111027,74447.8,20823.6,15451.1,8405.6,8086.5,11729.3,9951.7
MA010120220800609658,마이쥬스,3130183,25288.6,4591.4,4834.8,3825.8,3600.7,5291.0,3144.9
MA0101202411A0185648,케니야커피스튜디오,3130246,188800.9,48155.0,40845.1,25914.5,24999.6,27582.5,21304.2
MA010120220800592636,카페가가,3110528,114817.9,28582.9,22865.4,13296.6,14213.9,20227.4,15632.0
MA010120220812287110,윌로우21,3110459,188060.3,47151.9,37585.1,21750.6,22604.9,34137.6,24830.6
MA010120220810410629,로프트크리에이티브스페이스,3120217,57818.2,9026.7,11665.6,9338.3,9900.2,12007.9,5879.4
MA010120220803535934,꿀스커피,3120212,40794.6,5433.5,6922.1,6332.2,7516.9,10091.5,4498.3
MA010120220808708325,파랑,3110210,219092.0,61917.1,49403.5,25255.2,23299.9,31429.8,27786.6
MA010120220803292884,테라베이커리카페,3120235,3166.9,529.1,663.1,556.7,555.0,566.9,296.0
MA010120220805141954,아이엠티,3120235,3166.9,529.1,663.1,556.7,555.0,566.9,296.0
MA010120220812601622,헬로우;잇쯔미,3120235,3166.9,529.1,663.1,556.7,555.0,566.9,296.0
MA010120220800089608,커피와쟁이,3110943,65926.8,15175.0,13559.6,8711.1,8478.2,11431.2,8571.5
MA0101202211A0073756,벌툰망원역점,3120100,29689.6,5347.8,5935.8,4202.7,4548.1,6098.5,3556.8
MA0101202212A0024690,백억커피,3111057,149404.3,44271.0,30504.3,16470.2,16131.2,22346.7,19681.0
MA010120220800878760,고원이家,3120113,73040.2,13240.6,13896.0,10700.9,11164.1,15294.0,8744.5
MA0101202307A0012631,할리스등촌역점,3120112,55748.2,11605.2,11300.9,7498.4,7623.5,10681.7,7038.4
MA010120220811732233,연남동벚꽃집,3110562,19744.6,4451.0,3534.4,2386.2,2782.9,4007.6,2582.4
MA0101202305A0068406,메가MGC커피서강대점,3110572,92038.9,20389.4,18788.9,12624.2,12673.8,16693.2,10869.5
MA0101202406A0081018,먹어유,3110892,222930.2,67352.9,45846.5,22318.6,22175.0,34212.1,31024.9
MA010120220812903922,미니멀커피,3110075,59340.3,13679.1,12690.7,7915.1,7862.4,10187.8,7005.1
MA010120220808069419,열두달열매청,3110877,110954.2,30271.0,23077.4,12468.2,12048.4,18241.4,14847.8
MA0101202411A0147617,플러스82,3110877,110954.2,30271.0,23077.4,12468.2,12048.4,18241.4,14847.8
MA010120220800139460,버클리쿠키,3110293,119536.7,29000.8,24700.2,14730.2,15235.2,21258.2,14612.2
MA010120220800995837,오롯,3110576,36464.6,5346.8,6876.0,5433.7,5947.7,8375.7,4484.7
MA010120220807054083,스윗오브유,3120067,53408.8,12436.6,10550.5,6579.7,6920.5,10084.9,6836.7
MA010120220803186807,그리고지금,3110841,436059.0,114680.0,97974.0,54746.0,45601.0,65463.0,57595.0
MA010120220810119792,수유342,3110348,309616.0,99747.4,65422.0,29048.1,29322.0,44138.0,41938.4
MA0101202212A0052774,코어커피스탠드,3120173,50485.5,6601.2,10596.1,9231.7,9063.8,10308.6,4684.2
MA010120220806907453,엘리스스푼케&커피,3130320,66110.0,12445.3,12159.3,9016.3,9997.3,14276.7,8215.3
MA0101202310A0019685,카페와일드덕,3120038,45711.5,8950.2,9078.4,6695.1,6760.0,8823.1,5404.7
MA010120220800877425,소라다방,3110593,172660.7,51991.0,36970.0,18510.5,17753.5,24753.5,22682.0
MA010120220814122603,빽다방마포경찰서점,3110585,37699.0,4643.0,8518.3,5528.3,6234.7,8124.7,4650.0
MA010120220804576146,스타클링,3120105,17713.0,3492.1,3178.1,2571.2,2645.0,3601.8,2224.9
MA0101202406A0070000,카페,3120028,35639.9,1971.8,7243.0,8198.8,8402.9,7709.4,2114.0
MA0101202309A0091594,스페이스바운더리,3110759,67270.3,10323.1,13299.2,10712.2,11247.0,14337.5,7351.4
MA010120220803041357,더테이블,3120185,43122.7,7505.6,8776.6,6792.5,6944.4,8425.9,4677.8
MA010120220807040088,일공구에스티커피,3120031,30030.6,2108.7,6490.8,6412.7,6452.6,6317.4,2248.3
MA010120220805227526,컴포즈커피코엑스,3120221,17942.7,2087.2,4083.1,3629.7,3566.5,3206.7,1369.5
MA010120220809882764,희커피,3111066,180914.9,48435.4,36945.3,19075.6,19066.9,30699.7,26692.0
MA010120220813841153,삼공,3110541,91302.6,24552.2,17987.4,9994.7,10496.5,15916.0,12355.6
MA0101202406A0435422,정감부엌,3130262,74397.0,20049.0,15184.5,7955.0,8155.5,12819.5,10234.0
MA010120220805021939,매머드익스프레스상계역점,3110431,46573.5,7431.0,8484.5,6629.3,7203.3,11111.1,5714.5
MA010120220807117721,컨플릭트스토어커피,3120186,28431.6,4242.4,5043.1,4803.4,5144.7,6202.7,2995.4
MA010120220803244435,더브리제,3110916,122922.2,31472.8,25448.6,14901.6,14856.0,20497.0,15745.4
MA010120220813056695,브로앤시스,3120175,30446.0,5678.5,6714.1,4974.7,4962.2,5122.0,2994.5
MA0101202302A0051684,매머드익스프레스서초쌍용플래티넘점,3120175,30446.0,5678.5,6714.1,4974.7,4962.2,5122.0,2994.5
MA010120220809795855,커피박스,3120192,35592.3,6511.4,7769.5,5950.9,5753.9,6057.9,3548.7
MA0101202310A0079631,커피랑,3110232,69046.9,17563.4,14753.1,8611.8,8162.3,11153.5,8803.1
MA010120220806932875,플랜트랩,3110232,69046.9,17563.4,14753.1,8611.8,8162.3,11153.5,8803.1
MA010120220800128061,원커피숍,3120031,30030.6,2108.7,6490.8,6412.7,6452.6,6317.4,2248.3
MA0101202311A0096974,데메테르,3110991,100211.0,9302.0,18691.5,22101.0,22351.5,20768.5,6996.5
MA010120220813316638,엠와이씨,3110008,44646.6,11094.6,8941.0,6038.4,5685.1,7368.8,5518.7
MA010120220812798205,올유니드,3110243,60729.9,15395.8,12313.9,7321.4,7313.2,10379.8,8005.7
MA010120220803108969,보스토치니,3120243,42635.8,8824.2,8068.9,5996.4,6370.3,8252.2,5123.8
MA010120220803153019,카페이르다,3110243,60729.9,15395.8,12313.9,7321.4,7313.2,10379.8,8005.7
MA0101202210A0074508,이디야남부지방,3110615,40474.9,7670.6,8378.3,6160.4,5796.6,7759.1,4709.4
MA010120220800056622,제이드커피,3110615,40474.9,7670.6,8378.3,6160.4,5796.6,7759.1,4709.4
MA0106202209A0087494,바나타이거,3110479,309036.0,89391.5,64522.2,33430.5,33176.0,47564.0,40951.5
MA0101202301A0082812,스위츠찬미,3120105,17713.0,3492.1,3178.1,2571.2,2645.0,3601.8,2224.9
MA010120220800103719,카페드앙떼띠,3120165,48277.3,12326.9,10172.2,6291.6,6016.3,7688.4,5781.9
MA010120220803503818,썸타로까페,3120094,55064.1,9586.2,9339.7,7939.9,8473.8,12623.3,7101.2
MA010120220803105108,라미카페,3110282,7012.7,2065.3,1537.7,819.3,764.0,931.3,895.7
MA010120220800792689,주니빈,3120164,31403.6,5822.6,6384.0,4469.6,4684.9,6336.5,3705.9
MA0101202411A0102048,카페라니크,3110643,65812.6,20046.0,13702.4,7465.8,6924.2,9237.2,8437.0
MA0101202406A0077680,덤밸리,3120186,28431.6,4242.4,5043.1,4803.4,5144.7,6202.7,2995.4
MA0106202205A1179454,투썸플레이스삼성카드사옥점,3120021,14330.9,603.2,3685.0,3367.7,3425.0,2589.9,660.0
MA0106202311A0150810,커피빈삼성본관빌딩점,3120021,14330.9,603.2,3685.0,3367.7,3425.0,2589.9,660.0
MA010120220805165296,아로마커피,3120206,50612.3,9379.2,11307.2,8459.9,8243.1,8222.8,5000.0
MA010120220811132774,빽다방용답,3130072,62359.6,18267.5,12927.2,6666.0,6432.6,9690.6,8375.7
MA0101202406A0271448,샌드위치데이,3120189,45126.3,5515.6,8431.4,8251.0,8547.3,9938.3,4442.8
MA0101202409A0197185,텐퍼센트커피센트럴애비뉴점,3120189,45126.3,5515.6,8431.4,8251.0,8547.3,9938.3,4442.8
MA0101202406A0564040,아리스타커피,3120189,45126.3,5515.6,8431.4,8251.0,8547.3,9938.3,4442.8
MA010120220806832348,카페빛나,3110594,85492.0,18932.0,20525.5,12422.2,10805.0,13123.5,9683.2
MA0101202306A0011089,이피피룸,3120044,28380.0,6934.0,5951.2,3732.1,3598.8,4713.7,3450.1
MA0101202406A0103764,컾,3110877,110954.2,30271.0,23077.4,12468.2,12048.4,18241.4,14847.8
MA0101202406A0227373,감성커피마포성산점,3110549,150472.0,42533.5,31419.8,15928.7,16518.0,24513.5,19558.7
MA010120220803907728,이디아커피석계,3110335,143286.0,39050.5,28547.9,15136.1,15854.5,24997.8,19699.1
MA0101202409A0115906,에센스커피서,3120148,4533.0,400.5,1062.3,1000.4,1002.8,794.5,272.5
MA0101202308A0068112,나이스카페인클럽서,3120148,4533.0,400.5,1062.3,1000.4,1002.8,794.5,272.5
MA0101202309A0086654,곰돌카페,3120148,4533.0,400.5,1062.3,1000.4,1002.8,794.5,272.5
MA0101202302A0013533,해머스미스커피서,3120148,4533.0,400.5,1062.3,1000.4,1002.8,794.5,272.5
MA010120220813252716,다시사랑받개,3110276,16328.0,3892.3,3709.7,1966.3,2054.3,2772.7,1933.7
MA010120220812432786,카페하인나,3110212,69387.6,19920.6,13502.9,7117.9,7358.9,11636.7,9850.5
MA010120220809889508,카페게이트답십리간데메공원점,3110204,127662.2,34022.7,26315.9,14409.0,14514.5,21189.6,17210.3
MA010120220800968009,마주보기,3110851,276284.2,86859.2,57102.0,26218.5,25371.2,40984.5,39748.8
MA010120220800480542,콤마빌딩,3120120,69233.9,13245.8,13809.8,9170.8,9624.6,14315.4,9067.6
MA0101202309A0023299,까페헤더그로브,3120072,28257.1,5222.1,5176.7,3786.7,4169.7,6254.4,3647.4
MA0101202307A0047275,베어글,3120107,33995.2,3991.2,7232.0,6144.5,6191.1,7245.1,3191.3
MA010120220813955743,앙트레,3120107,33995.2,3991.2,7232.0,6144.5,6191.1,7245.1,3191.3
MA0106202411A1057901,바나프레소,3120107,33995.2,3991.2,7232.0,6144.5,6191.1,7245.1,3191.3
MA010120220810192594,요거프레소,3110419,39127.6,8643.2,7608.0,5127.1,5140.8,7553.8,5054.7
MA010120220809954822,빽다방,3120016,104666.8,19565.2,21603.1,16619.3,16833.7,18968.9,11076.6
MA010120220805206770,매머드커피장안비바패밀리점,3120066,35095.3,7087.1,7470.9,5134.4,5082.7,6305.8,4014.5
MA0101202308A0079021,매머드익스프레스BYC사옥점,3110778,115845.9,31848.8,23372.9,13023.0,13231.6,18879.1,15490.5
MA010120220803877419,밸런티,3111012,58149.1,15522.3,11750.0,6852.2,6696.9,9600.8,7726.8
MA010120220809594637,모꼬지,3110859,289070.5,84289.0,61936.0,32922.5,30356.0,41884.0,37682.5
MA0101202306A0054114,탐앤탐스커피종로5가점,3120011,41178.6,5250.8,8013.2,8374.3,8640.6,7589.9,3309.8
MA010120220811288307,텐퍼센트스페셜티커피태릉역점,3120086,22470.7,4252.2,4610.4,2941.0,3243.4,4684.1,2739.7
MA010120220808284833,이젠카페,3110306,49874.2,11132.2,9233.8,5979.0,7155.2,10314.2,6059.8
MA0106202309A2143532,우지커피홍대동교점,3120104,27632.9,5336.5,4646.9,3817.2,4385.3,6076.0,3371.0
MA0101202409A0003170,로모커피,3130163,54288.6,13719.0,10638.4,6383.4,6667.9,9506.2,7373.8
MA010120220809605736,스몰굿커피,3120026,12775.2,702.3,2890.4,2989.1,3035.8,2473.4,684.3
MA0101202311A0034896,하우스공감,3110821,165288.2,48551.8,34840.7,17780.8,17021.3,24761.7,22332.0
MA010120220804965221,그레이커피,3120215,38301.1,5669.3,8413.2,7297.2,7101.9,6576.1,3243.4
MA0106202301A0572308,키큰커피,3110307,40127.9,7998.2,7574.8,5466.0,6234.9,8276.4,4577.7
MA010120220806580257,카페차이길음뉴타운점,3110307,40127.9,7998.2,7574.8,5466.0,6234.9,8276.4,4577.7
MA010120220803901908,하나둘;둘셋,3110307,40127.9,7998.2,7574.8,5466.0,6234.9,8276.4,4577.7
MA010120220806537395,공차길음뉴타운점,3110307,40127.9,7998.2,7574.8,5466.0,6234.9,8276.4,4577.7
MA010120220803359191,카페향,3110391,158775.7,46379.0,33048.3,17146.0,17295.3,24605.3,20301.3
MA010120220808779321,나우커피,3110361,945072.0,227911.0,188771.0,115177.0,121743.0,170428.0,121041.0
MA010120220812042624,마인드비,3120102,36960.8,5673.1,6564.3,5957.6,6624.9,8041.3,4099.6
MA010120220810595282,카페희&희,3110660,52005.2,8612.6,10287.6,8247.2,8446.8,10702.4,5708.5
MA010120220813570861,메가엠지씨커피영등포역점,3120145,84934.5,15577.1,14818.7,12994.5,14386.0,17482.2,9676.0
MA010120220812012779,엔오에이치제이,3120158,25846.9,5866.3,5107.4,3291.6,3423.6,4741.2,3416.8
MA010120220803503361,서나커피앤타르트,3130140,16982.0,2014.3,3807.3,2867.0,3043.0,3635.0,1615.0
MA010120220807787283,파스쿠찌석촌호수점,3111010,91989.6,26586.2,18598.7,10187.4,9920.9,14518.2,12178.1
MA0101202406A0515634,하우스워밍,3120051,43932.6,5898.6,8843.1,7970.6,8303.2,8990.7,3926.4
MA0101202306A0009312,카페고요,3110813,146383.6,32417.5,34237.0,18850.4,17586.7,25513.2,17778.8
MA010120220812149524,커피를그리다,3120058,73514.5,20479.0,14790.5,7880.8,8153.9,12111.5,10098.7
MA010120220813720786,라온순간,3130241,24865.1,5057.5,5372.8,3867.8,3688.1,4151.7,2727.3
MA010120220812009426,움프,3130268,34115.2,8133.2,6664.7,3995.5,4379.5,6621.2,4321.3
MA010120220802863650,마니달오,3110891,23188.2,6284.7,4701.4,2630.2,2664.2,3778.7,3129.3
MA0106202205A1179572,투썸플레이스이수역,3120156,79408.6,13757.5,14797.5,11169.7,12245.6,17442.0,9996.2
MA010120220809857082,그카페,3110168,74347.5,14634.2,16962.0,10708.0,9977.8,13185.5,8880.0
MA0101202302A0052138,메가엠지씨커피화곡곰달래점,3110668,146582.7,44730.0,29986.5,14633.2,14723.8,22354.3,20154.8
MA010120220800970633,세미온,3110881,171782.8,48066.5,35095.0,18597.0,18364.2,28066.4,23593.6
MA010120220804027408,스티머스커피팩토리,3110949,51236.0,8927.5,9318.3,8383.3,8707.0,10430.0,5469.8
MA0101202306A0037608,업사이드커피약수,3110054,158490.2,41575.7,32909.3,19556.8,18514.2,25677.7,20256.3
MA0101202406A0516113,메가엠지씨커피디지털미디어시티역점,3130183,25288.6,4591.4,4834.8,3825.8,3600.7,5291.0,3144.9
MA010120220813201329,오후홍콩,3110840,87831.2,22993.8,18090.8,11038.3,10857.8,13957.9,10892.6
MA010120220812337821,코너스톤,3110133,197307.5,52918.5,43405.5,24230.0,23080.0,29265.0,24407.5
MA010120220812441803,로프트,3120166,32307.7,5909.9,6424.0,4998.1,5034.4,6337.9,3603.6
MA010120220806382412,모리셔스브라운,3110554,57007.0,10042.5,11940.0,8562.2,8916.5,11058.1,6487.8
MA0101202406A0122834,투썸플레이스제기동역점,3110189,247737.0,67030.5,54082.2,30950.0,29479.8,35117.2,31077.5
MA0101202305A0106603,아르보,3111018,36201.0,11963.0,7472.3,3288.7,3292.3,5121.7,5063.3
MA010120220812448663,체크인,3110700,363527.0,88787.0,72963.0,44939.7,46200.0,64813.0,45825.0
MA0106202201A0153232,커피빈청담성당점,3120209,52671.1,9429.1,10775.4,8505.4,8794.8,9859.9,5306.5
MA0101202305A0095443,메가엠지씨커피강서,3110652,40960.2,9502.8,8852.1,5558.0,5516.2,6700.7,4830.7
MA0101202303A0120327,투썸플레이스장한평역점,3120066,35095.3,7087.1,7470.9,5134.4,5082.7,6305.8,4014.5
