상가업소번호,상호명,지점명,TRDAR_CD,TRDAR_CD_N,도로명주소,위도,경도,지번주소,신우편번호,카카오맵ID
MA0101202406A0534154,카페아이엠티청계천,을지로점,3120026,을지로입구역,서울특별시 중구 남대문로10길 30,37.5674828278287,126.984390883158,서울특별시 중구 수하동 39-2,4539,
MA010120220804973882,메가엠지씨커피구산역점,,3120088,구산역,서울특별시 은평구 연서로 137,37.6111526901694,126.916834864964,서울특별시 은평구 구산동 1-1,3412,
MA010120220808425955,쥬씨&차얌구산역점,,3120088,구산역,서울특별시 은평구 연서로 137,37.6111526901694,126.916834864964,서울특별시 은평구 구산동 1-1,3412,
MA0101202303A0083777,오에스엠지,,3110885,영락고등학교,서울특별시 관악구 신림로36길 27-4,37.4761335117735,126.939098002491,서울특별시 관악구 신림동 94-7,8828,
MA010120220807891368,카페이륜당,연신내점,3110460,구산역 4번,서울특별시 은평구 연서로21길 22,37.6152152283303,126.915539132792,서울특별시 은평구 갈현동 478-18,3334,
MA010120220805101156,카페첼로,,3110699,덕의초등학교,서울특별시 구로구 중앙로15길 65,37.5065607052499,126.856137453259,서울특별시 구로구 고척동 216-3,8241,
MA010120220803945366,한샘다방,,3110377,미아사거리역 3번,서울특별시 강북구 월계로 41,37.6113932582569,127.034260569623,서울특별시 강북구 미아동 49-15,1222,
MA010120220810229025,바오담,,3120136,영등포구청역,서울특별시 영등포구 당산로27길 9-2,37.52499137694,126.895289353633,서울특별시 영등포구 당산동3가 366,7260,
MA010120220802282857,라온제나,,3110941,언남고등학교,서울특별시 서초구 마방로6길 8-19,37.4745471273442,127.041512421374,서울특별시 서초구 양재동 258-7,6777,
MA010120220801669913,라스투어,,3110507,명지대학교,서울특별시 서대문구 증가로6길 31,37.5779932736689,126.925962317274,서울특별시 서대문구 남가좌동 326-32,3666,
MA010120220808617612,르솔레일,,3110569,홍대땡땡거리,서울특별시 마포구 와우산로 162-14,37.554957908898,126.931077879481,서울특별시 마포구 서교동 325-7,4061,
MA0101202310A0056730,오에프엘씨,,3110511,연희초등학교,서울특별시 서대문구 연희로10길 49,37.5649689697615,126.932789111015,서울특별시 서대문구 연희동 34-6,3725,
MA010120220803775684,카페긴고랑길,,3110176,해오름공원,서울특별시 광진구 긴고랑로 158,37.5585728010491,127.092511756996,서울특별시 광진구 중곡동 75-18,4946,
MA0101202411A0082952,말릭커피로스터스,,3120105,상수역(홍대),서울특별시 마포구 와우산로 39-21,37.5481588460093,126.922166949751,서울특별시 마포구 상수동 310-11,4049,
MA0101202406A0108839,헬로Hello!도선생커피추출연구소,,3111023,문정역 1번,서울특별시 송파구 동남로2길 7,37.4885285933345,127.122536455012,서울특별시 송파구 문정동 44-8,5805,
MA0106202201A2015165,티하우스레몬서촌점,,3130001,통인시장,서울특별시 종로구 자하문로13길 4,37.5801662757766,126.97088219178,서울특별시 종로구 통인동 106,3036,
MA010120220811853859,그라운드커피,,3110974,언주중학교,서울특별시 강남구 선릉로120길 16,37.5139292404347,127.044000036246,서울특별시 강남구 삼성동 33-3,6093,
MA010120220803809459,나무아래커피작업실,,3110582,이대역 5번,서울특별시 마포구 숭문16길 24,37.555741350656,126.947815561049,서울특별시 마포구 염리동 9-3,4122,
MA010120220812010247,오달지다마카롱,,3110451,증산역 4번,서울특별시 은평구 증산서길 124,37.585992187365,126.910228199165,서울특별시 은평구 증산동 165-19,3497,
MA010120220803392656,창작공간,,3110216,전농중학교,서울특별시 동대문구 전농로16길 6,37.5783087378396,127.057679448874,서울특별시 동대문구 전농동 295-98,2506,
MA010120220810063750,토츠오츠,,3120027,명동역(명동재미로),서울특별시 중구 퇴계로 100,37.5602025754714,126.98293237296,서울특별시 중구 회현동2가 88,4631,
MA010120220812244831,향기내는사람들히즈빈스,명동점,3120029,을지로2가,서울특별시 중구 명동길 73,37.5644106609454,126.986236470912,서울특별시 중구 명동1가 1-3,4538,
MA010120220805337932,보로우커피,,3120002,서촌(경복궁역),서울특별시 종로구 자하문로10길 24,37.5792837686818,126.972841058498,서울특별시 종로구 통의동 12,3044,
MA010120220804022903,토마토,,3120178,신사역,서울특별시 강남구 강남대로150길 9,37.5159629022217,127.02057538287,서울특별시 강남구 논현동 1-7,6038,
MA0101202212A0006951,발도스커피,,3120111,목동사거리,서울특별시 양천구 등촌로 32,37.5329064845688,126.864142374242,서울특별시 양천구 목동 792-4,7965,
MA010120220812399806,그루브앤골드,,3110544,망리단길,서울특별시 마포구 망원로8길 67,37.5545622327163,126.906055916781,서울특별시 마포구 망원동 401-18,4014,
MA010120220804288972,항구도시연구소,,3110102,옥수역 6번,서울특별시 성동구 한림말3길 31,37.5437685951897,127.015423122181,서울특별시 성동구 옥수동 285-32,4735,
MA010120220813767344,까페랑솜,,3120012,대학로(혜화역),서울특별시 종로구 대학로11길 22,37.5823322510008,127.000441534771,서울특별시 종로구 명륜4가 83-1,3078,
MA010120220805889148,해성커피,,3130140,숭인시장,서울특별시 강북구 도봉로 41-1,37.6127189315762,127.029764752249,서울특별시 강북구 미아동 58,1211,
MA010120220808633905,카페달시,,3110036,동묘앞역 3번,서울특별시 종로구 종로66가길 15,37.573437555235,127.02108926748,서울특별시 종로구 숭인동 202-18,3115,
MA0101202305A0152058,모키커피앤티하우스,,3110765,문래동사거리,서울특별시 영등포구 경인로 732,37.5121518405934,126.895013212788,서울특별시 영등포구 문래동1가 58-16,7371,
MA010120220802044769,아이클럽,,3110670,신곡초등학교,서울특별시 강서구 곰달래로53길 100,37.5356550142192,126.856918842223,서울특별시 강서구 화곡동 470-11,7735,
MA010120220814309317,카페그레이스,,3110539,미근동,서울특별시 서대문구 통일로 103,37.5642178408716,126.967719174879,서울특별시 서대문구 미근동 202,3739,
MA010120220805155663,락동산,,3110481,불광역 7번,서울특별시 은평구 통일로 757,37.6128264850889,126.927388854438,서울특별시 은평구 대조동 2-9,3391,
MA010120220811798735,롬콤,,3111060,암사역 2번(서울강동초등학교),서울특별시 강동구 천중로15나길 15,37.5466631882104,127.129217464139,서울특별시 강동구 천호동 310-14,5322,
MA010120220813759161,더깨끗한푸드,,3110371,삼양입구사거리,서울특별시 강북구 솔샘로 318,37.6171163782413,127.027184022969,서울특별시 강북구 미아동 375-7,1204,
MA010120220807800353,까사드선주,,3110513,연희파출소,서울특별시 서대문구 연희로25길 72,37.5706181382974,126.93265951903,서울특별시 서대문구 연희동 85-17,3698,
MA010120220803449252,메가엠지씨커피거여역점,,3120241,거여역,서울특별시 송파구 오금로 504,37.4928554506506,127.144650422539,서울특별시 송파구 거여동 27,5773,
MA010120220812364982,뿌리깊은나무글로벌,,3120249,고덕역,서울특별시 강동구 동남로75길 29,37.5541560980138,127.154535506592,서울특별시 강동구 명일동 47-1,5269,
MA010120220800924818,희커피호프,,3110244,중화역 4번,서울특별시 중랑구 중랑역로 118,37.6039666540417,127.07749479474,서울특별시 중랑구 중화동 307-60,2014,
MA0101202306A0068557,슈가,,3120106,마포역,서울특별시 마포구 큰우물로 76,37.5407659129121,126.945947690867,서울특별시 마포구 도화동 544,4167,
MA0101202305A0027448,비커피,,3111062,둔촌동역 3번(성내3동주민센터),서울특별시 강동구 강동대로53길 50,37.524918476719,127.132449324548,서울특별시 강동구 성내동 438-4,5405,
MA0101202210A0035230,꼬냐카페,,3110741,독산2동주민센터,서울특별시 금천구 독산로51길 31,37.4631703280196,126.902327222679,서울특별시 금천구 독산동 1046-3,8618,
MA0101202406A0090789,우리커피맥주,,3130274,사당1동먹자골목상점가(사당1동먹자골목),서울특별시 동작구 동작대로7길 39,37.4789136002315,126.979920928305,서울특별시 동작구 사당동 1032-42,7015,
MA0106202307A0704055,학산테라로사커피청계광,장지점,3120023,서울시청,서울특별시 중구 청계천로 8,37.5688243345344,126.978221552342,서울특별시 중구 무교동 96,4520,
MA010120220814395136,향기내는사람들히즈빈스,성수점,3120050,서울숲역,서울특별시 성동구 왕십리로2길 20,37.5430304557086,127.046959152123,서울특별시 성동구 성수동1가 656-1212,4779,
MA010120220805124676,카페보우,,3120232,송파나루역,서울특별시 송파구 백제고분로 449,37.5109378089443,127.112257806973,서울특별시 송파구 방이동 108-8,5550,
MA010120220812488495,메가엠지씨커피연희점,,3120093,연희동,서울특별시 서대문구 연희로 98,37.5666257696779,126.930999216525,서울특별시 서대문구 연희동 187-47,3725,
MA0101202212A0098280,커피포레스트,,3110256,면목2동체육관,서울특별시 중랑구 동일로102길 41,37.5906467982806,127.082236499431,서울특별시 중랑구 면목동 135-23,2142,
MA010120220814335796,바른에프앤비한티역점빽다방,,3120212,한티역,서울특별시 강남구 도곡로 405,37.4974364020645,127.054643034829,서울특별시 강남구 대치동 938,6207,
MA010120220803240427,메가엠지씨커피한티역점,,3120212,한티역,서울특별시 강남구 도곡로 405,37.4974364020645,127.054643034829,서울특별시 강남구 대치동 938,6207,
MA010120220807389578,스베아,,3111071,천동초등학교,서울특별시 강동구 천중로40길 34,37.5396973049105,127.138200824943,서울특별시 강동구 길동 375-4,5341,
MA010120220800442699,창동빌딩카페무,,3130274,사당1동먹자골목상점가(사당1동먹자골목),서울특별시 동작구 동작대로1길 10-4,37.4774991894609,126.980972724789,서울특별시 동작구 사당동 1042-9,7025,
MA010120220800505420,카페넬비코로,,3110655,발산역 5번,서울특별시 강서구 공항대로42길 16,37.5572260596356,126.843613385894,서울특별시 강서구 내발산동 650-16,7646,
MA0101202406A0043097,센티멘트Sentiment,,3120093,연희동,서울특별시 서대문구 연희맛로 17-14,37.5672282825519,126.929051772829,서울특별시 서대문구 연희동 130-10,3707,
MA0106202203A1542987,디플랜성,수지점,3110132,성수2가3동주민센터,서울특별시 성동구 성수일로12가길 10,37.5494070195499,127.052892957072,서울특별시 성동구 성수동2가 299-136,4792,
MA010120220804865341,우면동다방,,3110931,삼성전자서울R&D(서울우면초등학교),서울특별시 서초구 성촌1길 26,37.4654072274451,127.021375390231,서울특별시 서초구 우면동 686,6765,
MA0101202411A0048397,패드커피,,3110931,삼성전자서울R&D(서울우면초등학교),서울특별시 서초구 성촌1길 26,37.4654072274451,127.021375390231,서울특별시 서초구 우면동 686,6765,
MA010120220813997887,굿네스카페,,3110022,경신고등학교,서울특별시 종로구 혜화로 50-1,37.5898645514092,126.999399905103,서울특별시 종로구 혜화동 9-8,3067,
MA010120220803639016,빠니니에꽁빠니,,3110214,경희대후문,서울특별시 동대문구 이문로9나길 32,37.5982305356516,127.055905661713,서울특별시 동대문구 이문동 264-325,2449,
MA010120220802740704,착한커피,,3120129,구로디지털단지,서울특별시 구로구 디지털로 273,37.4839585496172,126.894102926353,서울특별시 구로구 구로동 212-30,8381,
MA010120220809706654,빙달연희점,,3120093,연희동,서울특별시 서대문구 연희로 92,37.5661840564256,126.930614779392,서울특별시 서대문구 연희동 187-58,3725,
MA010120220803132448,빠넷빠베,,3120105,상수역(홍대),서울특별시 마포구 독막로 85,37.5477715732883,126.92240499205,서울특별시 마포구 상수동 309-10,4049,
MA010120220808706866,설빙쌍문점,,3130147,쌍문역동측상점가,서울특별시 도봉구 도봉로 460,37.6467030032348,127.033948177974,서울특별시 도봉구 창동 655-11,1455,
MA010120220806167242,더마실카페,,3130083,"중곡제일시장(중곡제일골목시장, 광성시장)",서울특별시 광진구 긴고랑로 41,37.563005210778,127.080915799968,서울특별시 광진구 중곡동 241-17,4910,
MA0106202201A2354016,PLOP,,3111024,경찰병원역 4번(건너말공원),서울특별시 송파구 중대로12길 16,37.4934649010792,127.12369793212,서울특별시 송파구 가락동 115-17,5829,
MA010120220811685975,도곡동쌍커피,,3120205,매봉역,서울특별시 강남구 논현로36길 19,37.4850792685473,127.043338628748,서울특별시 강남구 도곡동 412-8,6296,
MA0101202212A0055939,늘봄에,,3110636,방화역 2번,서울특별시 강서구 양천로17길 27-2,37.5750209523787,126.812818968091,서울특별시 강서구 방화동 453-30,7517,
MA010120220808725255,킹콩쥬스&커피,,3120136,영등포구청역,서울특별시 영등포구 당산로27길 9,37.5250004972091,126.895413780916,서울특별시 영등포구 당산동3가 364,7260,
MA010120220809530847,버터청크,,3110853,KT구로지사,서울특별시 관악구 조원로2길 47,37.481622448971,126.901647450138,서울특별시 관악구 신림동 1663-1,8768,
MA010120220808444519,혜화로456,,3110022,경신고등학교,서울특별시 종로구 혜화로 45-6,37.5895762297163,126.998845104841,서울특별시 종로구 명륜1가 31-4,3068,
