상가업소번호,상호명,도로명주소,위도,경도,검색어,카카오맵ID
MA0106202201A0925922,동봉,서울특별시 송파구 오금로17길 4-7,37.5111274486164,127.111805665582,서울특별시 송파구 오금로17길 4-7 동봉,
MA010120220813201848,셀렉토커피신당동점,서울특별시 중구 다산로34길 39,37.5614730021109,127.01692077963,서울특별시 중구 다산로34길 39 셀렉토커피신당동점,504650321
MA010120220803306156,이시스커피,서울특별시 강남구 학동로1길 11,37.5120523406769,127.02171669813,서울특별시 강남구 학동로1길 11 이시스커피,599060127
MA010120220812159178,모블러,서울특별시 성북구 동소문로26다길 26,37.5950434793592,127.02048390364,서울특별시 성북구 동소문로26다길 26 모블러,327691864
MA0101202406A0424215,쿠키앤베이커리마피,서울특별시 성북구 동소문로26다길 26,37.5950434793592,127.02048390364,서울특별시 성북구 동소문로26다길 26 쿠키앤베이커리마피,
MA0101202406A0008743,담다,서울특별시 성북구 삼선교로14길 78,37.5847104157097,127.010404701603,서울특별시 성북구 삼선교로14길 78 담다,477487788
MA0101202305A0022768,카페몬데이,서울특별시 마포구 독막로15길 13-4,37.5484649909905,126.921872408212,서울특별시 마포구 독막로15길 13-4 카페몬데이,609021762
MA010120220804140787,리버스커피,서울특별시 영등포구 당산로27길 5,37.5249466872664,126.895696674082,서울특별시 영등포구 당산로27길 5 리버스커피,1412246787
MA010120220809196844,두그루커피,서울특별시 서초구 논현로17길 22,37.4760236713449,127.044565681888,서울특별시 서초구 논현로17길 22 두그루커피,159236392
MA010120220812242230,손기,서울특별시 마포구 신촌로12길 19,37.5554724366065,126.932741054242,서울특별시 마포구 신촌로12길 19 손기,
MA0101202209A0037864,나우커피목동,서울특별시 양천구 목동중앙본로5길 29,37.5384792313493,126.868171634572,서울특별시 양천구 목동중앙본로5길 29 나우커피목동,
MA0101202305A0082681,카페미뇽수서역점,서울특별시 강남구 광평로 270,37.4873859344119,127.101853985619,서울특별시 강남구 광평로 270 카페미뇽수서역점,515571439
MA010120220814129815,더아담수서역,서울특별시 강남구 광평로 270,37.4873859344119,127.101853985619,서울특별시 강남구 광평로 270 더아담수서역,1680916775
MA010120220810097369,키쉬미뇽,서울특별시 강남구 광평로 270,37.4873859344119,127.101853985619,서울특별시 강남구 광평로 270 키쉬미뇽,
MA0101202303A0041864,듀엣커피DUETCOFFEE,서울특별시 금천구 시흥대로73길 67,37.4559385709171,126.895724771111,서울특별시 금천구 시흥대로73길 67 듀엣커피DUETCOFFEE,
MA010120220813323997,오픈콜라,서울특별시 금천구 시흥대로73길 67,37.4559385709171,126.895724771111,서울특별시 금천구 시흥대로73길 67 오픈콜라,
MA010120220806860993,곤트란쉐리에,서울특별시 금천구 시흥대로73길 67,37.4559385709171,126.895724771111,서울특별시 금천구 시흥대로73길 67 곤트란쉐리에,906647357
MA010120220807372274,모코커피,서울특별시 동작구 상도로12길 9,37.4992482113006,126.929794671484,서울특별시 동작구 상도로12길 9 모코커피,1020828179
MA010120220814384911,지오성,서울특별시 광진구 천호대로 661,37.5520153931413,127.09011580353,서울특별시 광진구 천호대로 661 지오성,
MA010120220805326235,투썸플레이스서소문점,서울특별시 중구 서소문로 135,37.5640576015628,126.975834707423,서울특별시 중구 서소문로 135 투썸플레이스서소문점,8566640
MA0101202305A0139078,이민힙,서울특별시 강서구 강서로47길 60,37.553120833236,126.83288215767,서울특별시 강서구 강서로47길 60 이민힙,
MA0101202409A0153431,메가엠지씨커피방화,서울특별시 강서구 양천로 73,37.5737309531115,126.81182602927,서울특별시 강서구 양천로 73 메가엠지씨커피방화,
MA0101202302A0006819,야스티커피,서울특별시 마포구 월드컵북로44길 19,37.5759524421778,126.895987826348,서울특별시 마포구 월드컵북로44길 19 야스티커피,
MA0101202305A0205721,바운드리스바운드BLB,서울특별시 강남구 봉은사로61길 16,37.5122254433586,127.04635168359,서울특별시 강남구 봉은사로61길 16 바운드리스바운드BLB,1375907124
MA0101202409A0146027,달콤서준,서울특별시 용산구 백범로79길 99,37.5432146915134,126.964616474245,서울특별시 용산구 백범로79길 99 달콤서준,617297547
MA010120220804067716,피카,서울특별시 용산구 소월로44길 40,37.5413006265772,126.992520654628,서울특별시 용산구 소월로44길 40 피카,
MA010120220812983509,한잔포차,서울특별시 도봉구 도당로13길 53,37.6666687739487,127.033923267073,서울특별시 도봉구 도당로13길 53 한잔포차,1687876474
MA010120220807020679,더벤티커피,서울특별시 강남구 선릉로 344,37.5005103821798,127.051184709247,서울특별시 강남구 선릉로 344 더벤티커피,27477176
MA010120220809838189,쿠이고,서울특별시 강남구 강남대로162길 27-16,37.5211885741844,127.021402605373,서울특별시 강남구 강남대로162길 27-16 쿠이고,
MA010120220812148021,티에드,서울특별시 강동구 천호대로157길 52,37.539889032182,127.127972440524,서울특별시 강동구 천호대로157길 52 티에드,
MA010120220812844469,리치웰서대문자연사점,서울특별시 서대문구 연희로32길 51,37.5767477550135,126.93786145565,서울특별시 서대문구 연희로32길 51 리치웰서대문자연사점,
MA010120220812236940,컴포즈역촌,서울특별시 은평구 서오릉로 86,37.6078674736392,126.921798991524,서울특별시 은평구 서오릉로 86 컴포즈역촌,
MA0101202406A0201797,지누스,서울특별시 은평구 갈현로 332-7,37.6258673917304,126.919095401634,서울특별시 은평구 갈현로 332-7 지누스,
MA0101202307A0006157,브라운필약수터점,서울특별시 동작구 양녕로26길 20,37.497742114005,126.944011016604,서울특별시 동작구 양녕로26길 20 브라운필약수터점,
MA0101202308A0022313,푸르시모서리,서울특별시 동대문구 이문로 45,37.5915538075364,127.056704585753,서울특별시 동대문구 이문로 45 푸르시모서리,
MA0106202201A0153161,커피빈방이점,서울특별시 송파구 오금로11길 7,37.5145548357574,127.107964986509,서울특별시 송파구 오금로11길 7 커피빈방이점,12119138
MA0101202212A0015217,카페그리다,서울특별시 성북구 솔샘로 19,37.6093618924279,127.004937918118,서울특별시 성북구 솔샘로 19 카페그리다,828624861
MA0101202406A0060512,컴포즈커피선유,서울특별시 영등포구 선유로49길 22,37.5366683757991,126.8953182863,서울특별시 영등포구 선유로49길 22 컴포즈커피선유,
MA010120220802999068,테르테르,서울특별시 강동구 동남로85길 76,37.5606456996466,127.152670102672,서울특별시 강동구 동남로85길 76 테르테르,1025373394
MA0101202211A0085400,펠리칸카페,서울특별시 마포구 독막로14길 27,37.5475013110521,126.922461852857,서울특별시 마포구 독막로14길 27 펠리칸카페,1263910882
MA0101202310A0064381,보사노바베이커리랩,서울특별시 양천구 중앙로45길 8-32,37.5209536300298,126.852003526104,서울특별시 양천구 중앙로45길 8-32 보사노바베이커리랩,1503709633
MA010120220800595734,빅파운드커피,서울특별시 서대문구 이화여대2가길 24,37.558479680918,126.946251795932,서울특별시 서대문구 이화여대2가길 24 빅파운드커피,
MA010120220812178026,레인트리,서울특별시 서대문구 이화여대2가길 24,37.558479680918,126.946251795932,서울특별시 서대문구 이화여대2가길 24 레인트리,
MA0101202406A0228984,고연당,서울특별시 강동구 천호옛12길 21,37.5348729388439,127.125667082224,서울특별시 강동구 천호옛12길 21 고연당,
MA010120220810378412,쥬빌리마을카페,서울특별시 구로구 구로중앙로28길 53-12,37.5006037383309,126.888221336778,서울특별시 구로구 구로중앙로28길 53-12 쥬빌리마을카페,1615714904
MA010120220811880669,무무,서울특별시 구로구 구로중앙로28길 53-12,37.5006037383309,126.888221336778,서울특별시 구로구 구로중앙로28길 53-12 무무,568964586
MA010120220812216671,벌크커피,서울특별시 송파구 위례성대로22길 27,37.5077747007608,127.130371895615,서울특별시 송파구 위례성대로22길 27 벌크커피,1228905093
MA010120220810003701,설곡랩커피로스터스,서울특별시 성북구 안암로5길 22,37.5801223957738,127.023910099181,서울특별시 성북구 안암로5길 22 설곡랩커피로스터스,933375706
MA010120220802979833,투엑스라지커피,서울특별시 강남구 영동대로 647,37.5197263128603,127.056650186118,서울특별시 강남구 영동대로 647 투엑스라지커피,27199761
MA010120220810598145,까페텀블러,서울특별시 강남구 영동대로 647,37.5197263128603,127.056650186118,서울특별시 강남구 영동대로 647 까페텀블러,
MA010120220812347803,커피비상구,서울특별시 종로구 종로8길 13,37.5694739903892,126.984107481198,서울특별시 종로구 종로8길 13 커피비상구,1077811336
MA0101202406A0342103,스페셔티카페본심(本心)을전하다,서울특별시 서초구 서초중앙로 26,37.4846805476858,127.016948672221,서울특별시 서초구 서초중앙로 26 스페셔티카페본심(本心)을전하다,
MA0106202406A2465532,스타벅스,서울특별시 서초구 서초중앙로 26,37.4846805476858,127.016948672221,서울특별시 서초구 서초중앙로 26 스타벅스,7977526
MA010120220800794628,아트메이저,서울특별시 서초구 서초대로 114,37.4877540864239,126.994787419599,서울특별시 서초구 서초대로 114 아트메이저,
MA0101202305A0194263,디저트39강변역점,서울특별시 광진구 구의강변로 57,37.5359220542297,127.092053822177,서울특별시 광진구 구의강변로 57 디저트39강변역점,1238845838
MA0106202410A1279201,리버벨커피,서울특별시 강남구 삼성로107길 11-15,37.5105736460064,127.05336320692,서울특별시 강남구 삼성로107길 11-15 리버벨커피,622035106
MA010120220811934233,포트캔커피,서울특별시 금천구 독산로75길 16,37.4690622671903,126.901516952291,서울특별시 금천구 독산로75길 16 포트캔커피,1881823441
MA010120220804194309,카페써니,서울특별시 서초구 바우뫼로6길 8-11,37.4694880181964,127.02536699255,서울특별시 서초구 바우뫼로6길 8-11 카페써니,149747156
MA0101202406A0129759,더벤티방이,서울특별시 송파구 백제고분로48길 9,37.5115664488725,127.114407781704,서울특별시 송파구 백제고분로48길 9 더벤티방이,
MA010120220803767414,도토루커피OS,서울특별시 성동구 성수일로4길 31-1,37.5421723068043,127.052197610696,서울특별시 성동구 성수일로4길 31-1 도토루커피OS,
MA010120220812203764,더후드,서울특별시 동작구 상도로41가길 16,37.503466393514,126.95048707643,서울특별시 동작구 상도로41가길 16 더후드,
MA010120220806733233,매머드익스프레스영등포리마크빌점,서울특별시 영등포구 영중로 109,37.5260810119147,126.905277115694,서울특별시 영등포구 영중로 109 매머드익스프레스영등포리마크빌점,853692784
MA010120220808131186,커피베이성북,서울특별시 성북구 종암로21길 87,37.6019966574692,127.031674300665,서울특별시 성북구 종암로21길 87 커피베이성북,
MA010120220809940817,슬아커피,서울특별시 은평구 역말로9길 25,37.6132645064381,126.921963231639,서울특별시 은평구 역말로9길 25 슬아커피,635472015
MA0101202411A0007012,맥시마브레드,서울특별시 서초구 방배중앙로21길 60,37.4919066853882,126.983434158327,서울특별시 서초구 방배중앙로21길 60 맥시마브레드,208942658
MA010120220809290656,진심커피,서울특별시 영등포구 당산로 175,37.5301568366648,126.898404661548,서울특별시 영등포구 당산로 175 진심커피,1515167691
MA010120220805724034,매머드익스프레스당산,서울특별시 영등포구 당산로 175,37.5301568366648,126.898404661548,서울특별시 영등포구 당산로 175 매머드익스프레스당산,
