,상가업소번호,법정동코드,고유번호,지번,상호명,지점명,TRDAR_CD,건축물면적(㎡),접한길이_m,도로2m이내접촉길이_m,교차로_존재_여부
4577,MA010120220813097995,1114013400,1.11401340010099e+18,99-16,클래직,,3130032,0.0,5.264054805655967,40.18718603661195,False
4578,MA010120220810035351,1114015000,,267-1,차차커피을지로4가역점,,3120033,,,,
4579,MA010120220813342216,1159010700,1.15901070011042e+18,1042-8,모조,,3130274,77.39,0.0,0.0,False
4580,MA010120220804463531,1168011800,1.16801180010417e+18,417-6,젠틀커피,,3120205,134.12,0.0,41.14720676837806,False
4581,MA010120220808646114,1114010200,1.11401020010088e+18,88,아지트커피무,교동점,3120026,687.42,0.0,0.0,False
4582,MA010120220811938899,1114010200,1.11401020010088e+18,88,인생한방찻집,,3120026,687.42,0.0,0.0,False
4583,MA0101202209A0092253,1111012800,1.11101280010006e+18,6,다인茶人,,3120008,0.0,5.374944804862649,33.799806421734424,False
4584,MA0101202310A0097426,1171010700,1.17101070010013e+18,13-9,알로커피ALLOCOFFee,,3120239,0.0,10.783507822410217,40.50777017164121,False
4585,MA010120220813508313,1144012700,1.14401270011457e+18,1457,메이븐커피로스터스,,3130183,163.0,0.0,22.89743765728066,False
4586,MA0106202406A2465537,1130510200,1.13051020010418e+18,418-17,스타벅스,수유역,3120076,854.08,0.0,43.22780188006997,True
4587,MA0106202201A0521169,1130510200,1.13051020010418e+18,418-17,알라딘중고서점커피알라딘커,수유점,3120076,854.08,0.0,43.22780188006997,True
4588,MA010120220803701473,1168010300,1.16801030011256e+18,1256-5,연리담,,3110980,250.75,0.0,49.50173571866112,False
4589,MA010120220805114258,1114015200,1.11401520010112e+18,112,에이디디,,3130035,0.0,12.093412270585398,24.000452522715108,False
4590,MA010120220810021229,1174010900,1.17401090010454e+18,454-13,설빙,천호로데오점,3120243,135.17,21.421098789440503,40.04541933048117,False
4591,MA0101202411A0139537,1174010900,1.17401090010454e+18,454-13,우지커피,천호로데오점,3120243,135.17,21.421098789440503,40.04541933048117,False
4592,MA0101202307A0099731,1150010900,1.15001090010584e+18,584-9,미누플레르,,3110631,92.75,8.621796019820776,30.473967323408985,False
4593,MA010120220800126766,1114016600,1.11401660010037e+18,37,네스카페,,3120020,3139.99,0.0,0.0,False
4594,MA010120220800167772,1114016600,1.11401660010037e+18,37,다락,,3120020,3139.99,0.0,0.0,False
4595,MA0101202406A0421389,1141010400,1.14101040010082e+18,82-1,카페가가,,3110539,0.0,17.609961569980694,18.633179644615343,False
4596,MA0101202212A0003994,1144012400,1.14401240010252e+18,252-9,카페세화,,3110562,167.84,0.0,0.0,False
4597,MA0101202310A0037425,1129013900,1.12901390010279e+18,279-49,온디앨리,,3130128,76.01,9.768474882893438,36.31017130831479,False
4598,MA010120220804418375,1171010500,1.17101050010296e+18,296-17,송파다방,,3120230,0.0,0.0,35.20762368416455,True
4599,MA0101202406A0089444,1171010700,1.17101070010186e+18,186-9,커피&우동그리덮밥,,3111036,112.49,37.56138641510931,41.07967292883522,False
4600,MA010120220812720820,1126010200,1.1260102001013e+18,130-130,빽다방중랑역동부,시장점,3130106,,,,
4601,MA0101202406A0436429,1141011200,1.1410112001006e+18,60-9,스트렝스커피,,3130179,136.66,0.0,56.026366435894126,False
4602,MA0101202406A0506226,1141011200,1.1410112001006e+18,60-9,페이브커피이대김소영점,,3130179,136.66,0.0,56.026366435894126,False
4603,MA0101202209A0088428,1114010500,1.11401050010006e+18,6,1%리버티커피,,3120026,1585.18,0.0,83.25308755035567,False
4604,MA0101202409A0206611,1114010500,1.11401050010006e+18,6,피그먼츠을지로,입구점,3120026,1585.18,0.0,83.25308755035567,False
4605,MA010120220808058011,1114010500,1.11401050010006e+18,6,잠시;휴식,,3120026,1585.18,0.0,83.25308755035567,False
4606,MA0106202406A2465519,1114010100,1.11401010010045e+18,45,스타벅스,무교동,3120023,1891.93,44.940470861501325,0.0,True
4607,MA010120220802951542,1123010900,1.12301090010293e+18,293-46,아임유,,3110219,91.56,1.6370015823531263,43.61369098309449,False
4608,MA010120220800040278,1111010600,1.11101060010026e+18,26-2,스튜디오잇,,3120002,59.5,8.264442863581548,23.65972833095653,False
4609,MA010120220813838334,1129013400,1.1290134001054e+18,540-7,커피바,,3110307,0.0,24.040184657418106,34.405567204243155,False
4610,MA010120220811732852,1154510300,1.15451030010794e+18,794-15,말랑,,3110752,91.95,0.0,32.700669922246256,False
4611,MA0101202406A0536688,1162010200,1.16201020011639e+18,1639-23,국민우유집,신림점,3130285,,,,
4612,MA010120220805443823,1144012300,1.14401230010401e+18,401-21,린덴,,3110544,107.91,0.0,0.0,False
4613,MA010120220806903273,1121510500,1.12151050010597e+18,597-42,코지카커피,,3110151,92.83,8.620043099569017,40.3328057618359,False
4614,MA010120220811499449,1162010200,1.16201020010127e+18,127-72,히포커피대,학동점,3110886,98.57,0.0,22.7153909516576,False
4615,MA010120220800561014,1129011600,1.12901160010085e+18,85-98,도이타로카페,,3120072,0.0,16.661254536170002,22.717948194885565,False
4616,MA010120220811773859,1121510700,1.12151070010495e+18,495-9,커피에반하다건대,후문점,3110148,39.27,16.968617904607328,32.09687253077142,True
4617,MA010120220813343917,1135010300,1.13501030010398e+18,398-4,파스쿠찌공릉역점,,3120084,84.84,0.0,0.0,False
4618,MA0101202406A0429649,1138010400,1.13801040010392e+18,392-3,티라노,,3110467,0.0,44.16658536477011,61.63455968365543,False
4619,MA010120220805023829,1154510300,,828-3,더치앤빈은행나무,시장점,3130238,,,,
4620,MA010120220810328311,1114017000,1.11401700010051e+18,51-7,정동커피,,3110038,0.0,0.0,0.0,True
4621,MA0101202406A0459153,1165010800,1.16501080011444e+18,1444-11,1214카페,,3120175,144.9,0.0,0.0,False
4622,MA010120220800430687,1168010700,1.16801070010544e+18,544-28,카카오빈,,3120186,88.27,0.0,33.54119604787061,False
4623,MA0101202309A0022570,1138010400,1.13801040010406e+18,406-14,알렉스,,3110465,0.0,44.90364964382,29.851331346641786,False
4624,MA010120220800120281,1114011200,1.11401120010047e+18,47-17,프라자,,3130024,0.0,12.68945208805042,39.78527691502805,True
4625,MA0101202411A0112892,1121510500,1.12151050010057e+18,57-105,하루홍차,,3110139,,,,
4626,MA010120220803710269,1147010200,1.14701020010405e+18,405-33,레몬버베나,,3120113,183.58,32.27684884460574,60.22863589282833,False
4627,MA010120220812124526,1144012300,1.14401230010414e+18,414-36,프라이빗,,3130186,135.59,0.0,29.370229984319234,False
4628,MA010120220810798484,1111017400,1.11101740010001e+18,1-83,사노,,3110031,,,,
4629,MA0101202308A0104801,1153010900,1.15301090010202e+18,202-1,커피에반하다구로,궁동점,3110686,94.21,0.0,27.1188047533094,False
4630,MA0101202409A0127622,1168010300,1.16801030011171e+18,1171,피프틴커피&아이스크림,,3110984,87.61,0.0,27.788777671152943,False
4631,MA0101202406A0373364,1120011300,1.12001130010557e+18,557,옥수동생과방,,3110101,713.37,0.0,0.0,True
4632,MA0101202311A0064478,1168010800,1.16801080010243e+18,243-4,카페드마레,,3120203,89.26,0.0,34.34971877317537,False
4633,MA0101202305A0117175,1174010100,1.17401010010312e+18,312-70,타래퀸,명일점,3120248,,,,
4634,MA010120220810070499,1111016800,1.11101680010001e+18,1-55,에그마카슈,,3120012,,,,
4635,MA010120220803158855,1114015300,1.11401530010109e+18,109-2,사층,,3130035,0.0,0.0,25.65295558457748,False
4636,MA010120220811849985,1144012400,1.1440124001048704e+18,487-439,우화,,3110558,72.31,9.973231280100611,40.78058572615872,False
4637,MA010120220800528923,1174010800,1.17401080010448e+18,448-18,와,,3111062,350.92,0.0,56.177708990050725,False
4638,MA0101202209A0013462,1121510300,1.12151030010232e+18,232-67,원즈커피,,3120058,,,,
4639,MA0101202411A0106317,1165010200,1.16501020010205e+18,205-1,커피는,,3110936,207.7,13.321537295964896,39.667433619559326,False
4640,MA010120220802953108,1168010700,1.16801070010624e+18,624-24,마켓728,,3110959,135.31,4.824480919831461,31.71515009353586,False
4641,MA010120220813177290,1121510700,1.12151070010005e+18,5-87,킹스커피,,3120053,69.3,0.0,34.52075969985069,False
4642,MA010120220800038167,1111017200,1.11101720010107e+18,107,첫만남,,3120012,0.0,0.0,33.0629256278148,False
4643,MA010120220804264376,1141011600,1.14101160010461e+18,461,더빈스11,,3110509,158.22,0.0,0.0,False
4644,MA0106202406A2465166,1165010100,1.16501010013e+18,3000-1,스타벅스,이수역,3120156,,,,
4645,MA010120220809677449,1114013800,1.11401380010018e+18,18-7,검프,,3120032,87.81,0.0,7.972689728016368,False
4646,MA0101202210A0068364,1111011600,1.1110116001015e+18,150-1,이디야,광화문점,3120003,0.0,9.300425887209672,56.95136180119157,False
4647,MA010120220800068015,1111011600,1.1110116001015e+18,150-1,아주신씨화곡파우암재단,,3120003,0.0,9.300425887209672,56.95136180119157,False
4648,MA010120220806901006,1168010400,1.16801040010071e+18,71-25,청담커피,,3120216,,,,
4649,MA0101202310A0034861,1171010400,1.17101040010037e+18,37-11,빔더랜드,,3111013,150.51,2.287807131603472,37.94680235120421,False
4650,MA0101202406A0517939,1159010700,1.15901070010318e+18,318-88,캐롤,,3110848,62.58,0.0,21.636906075594748,False
4651,MA010120220800194596,1144012000,1.14401200010477e+18,477-1,빈즈메이드,,3110554,111.5,7.578844970090088,42.46395919966619,False
4652,MA010120220804151047,1135010300,1.13501030010509e+18,509-12,그루브커피로스터스,,3110433,119.04,19.159220375699817,43.92871037386101,False
4653,MA010120220805425137,1162010200,1.16201020011627e+18,1627-17,와우커피,,3110872,38.78,13.66620501501906,49.30536589898236,True
4654,MA0101202309A0039308,1114015200,1.11401520010227e+18,227-1,헬카페뮤직,,3130035,87.32,1.9189725832073097,36.505613783592885,False
4655,MA0101202409A0045750,1130510100,1.13051010010304e+18,304-31,안녕소담,,3120077,84.5,0.0,9.23515894073381,False
4656,MA010120220811999682,1114013200,1.11401320010135e+18,135,재해석,,3120032,0.0,6.383288007288372,28.7861343300696,False
4657,MA010120220813619014,1129013600,1.12901360010017e+18,17-1,미스터빈커피,,3120075,382.51,0.0,0.0,True
4658,MA010120220803660347,1126010100,1.1260101001007e+18,70-67,카페비케이,,3110264,105.07,0.0,35.41978837140662,False
4659,MA010120220806527944,1130510100,1.13051010010682e+18,682-11,체리시,,3110363,354.24,0.0,61.36089311213868,False
4660,MA010120220804148639,1159010900,1.15901090010601e+18,601-18,알롱달롱,,3110819,96.36,13.382276269383524,45.51188811433278,False
4661,MA0101202310A0002602,1162010300,1.16201030011081e+18,1081-17,첩첩,,3110902,339.65,0.0,28.72395500577321,False
4662,MA0101202406A0140055,1150010300,1.15001030010903e+18,903-4,카페공감,,3120121,336.69,27.480374084444705,43.795424920072925,True
4663,MA010120220813791615,1150010300,1.15001030010903e+18,903-4,공감,,3120121,336.69,27.480374084444705,43.795424920072925,True
4664,MA0101202210A0098346,1120011300,1.12001130010449e+18,449-5,코페아커피옥수점,,3110101,205.48,1.131361603653029,50.237464499332354,True
4665,MA010120220812138755,1144012000,1.14401200010366e+18,366-8,저스트단비,,3130190,118.01,0.0,34.87652980981905,False
4666,MA0101202406A0215346,1147010300,1.14701030010428e+18,428-5,샌드김,,3130204,459.22,45.80699153954032,80.58765782432252,True
4667,MA010120220800067034,1111010600,1.1110106001001e+18,10,나눔문화연구소,,3120002,137.72,17.977944228078986,46.785688148308566,False
4668,MA010120220809682708,1171010500,1.17101050010058e+18,58-24,카페2.7,,3111010,240.8,0.0,21.661338894041343,False
4669,MA010120220808279572,1168010300,1.16801030011216e+18,1216-4,스윗랜드,,3110983,153.13,0.0,22.367900213854853,False
4670,MA0101202406A0278780,1126010100,1.12601010010151e+18,151-23,오동커피,,3110252,126.81,54.64357862141056,49.01550412740315,False
4671,MA010120220812488900,1168011400,1.16801140010656e+18,656,타메니,,3110997,96.09,0.0,37.99221653418607,False
4672,MA010120220811926684,1130510100,1.13051010010066e+18,66-1,하우미아사거리역점,,3120078,0.0,63.74069466643688,17.659468992775928,True
4673,MA010120220812829983,1162010100,1.16201010010647e+18,647-134,본깔리떼,,3110883,,,,
4674,MA0101202406A0421124,1150010200,1.15001020010633e+18,633-29,담연당,,3110677,160.66,0.0,36.28608571470655,False
4675,MA0101202210A0053255,1153010600,1.1530106001005202e+18,52-197,메가엠지씨커피동양미래대학점,,3110706,282.63,0.0,0.0,False
4676,MA0101202409A0061657,1147010100,1.14701010011287e+18,1287-3,카페640,,3110603,70.44,0.0,88.17639410287904,True
4677,MA0106202301A0718429,1144012000,1.14401200010383e+18,383-3,코너커피,,3110555,148.07,0.0,0.0,True
4678,MA010120220806742062,1111012400,1.11101240010104e+18,104,서현카페,,3120004,2521.16,0.0,0.0,True
4679,MA010120220808415273,1129013300,1.1290133001001604e+18,16-290,오감공간,,3110299,,,,
4680,MA010120220810424805,1129013900,1.1290139001026102e+18,261-157,브루밸류,,3110331,57.72,0.0,22.422460993526176,False
4681,MA010120220813153787,1114016200,1.11401620010377e+18,377-59,랑데자뷰약수,,3110049,,,,
4682,MA010120220806723418,1144010400,1.14401040010025e+18,25-13,투썸플레이스공덕헤링턴,스퀘어점,3120107,0.0,0.0,0.0,False
4683,MA0101202411A0106600,1144010400,1.14401040010025e+18,25-13,바이러닉에스프레소바,공덕점,3120107,0.0,0.0,0.0,False
4684,MA010120220808395846,1159010800,1.15901080010381e+18,381-48,클래시,,3110820,206.1,0.0,0.0,True
4685,MA0101202308A0078317,1111013900,1.11101390010093e+18,93,커피팩토리,,3120005,0.0,11.777614273586234,25.924192591844744,False
4686,MA010120220808157025,1159010100,1.15901010010044e+18,44-16,메가커피노량진역점,,3120153,105.9,12.546859698462814,23.633360798077995,False
4687,MA0101202307A0022518,1171010500,1.17101050010226e+18,226-5,하프잇댕,,3111008,184.37,0.0,63.0595097313796,True
4688,MA010120220809797883,1111016300,1.11101630010088e+18,88-4,모노치즈종로5가점,,3120014,73.72,0.0,40.78406058706102,True
4689,MA010120220814330545,1156010800,1.15601080010065e+18,65-6,페이페이커피,,3110783,69.42,17.16281111501992,26.995295415778852,True
4690,MA0101202305A0147300,1135010500,1.13501050010603e+18,603-14,백오얏,,3120081,168.58,0.0,45.158837118414525,True
4691,MA010120220812869399,1135010500,1.13501050010603e+18,603-14,카페게이트노원역,로데오점,3120081,168.58,0.0,45.158837118414525,True
4692,MA010120220813515635,1135010500,1.13501050010603e+18,603-14,블랙라인커피,노원점,3120081,168.58,0.0,45.158837118414525,True
4693,MA0101202409A0028686,1159010700,1.15901070011033e+18,1033-1,다이브하이드어웨이,,3110850,59.28,0.0,14.669470967510296,False
4694,MA010120220805994845,1123010600,1.12301060010307e+18,307-3,감성커피장안동,사거리점,3120067,468.98,0.4968150134333551,70.3942991424284,False
4695,MA010120220810091934,1144012200,1.14401220010361e+18,361-39,옐로우벌스데이,,3110559,98.94,9.721439146339335,42.51546366447037,False
4696,MA0101202306A0088203,1147010100,1.14701010010294e+18,294-39,팔공티,목동점,3110625,133.38,0.0,0.0,False
4697,MA0101202409A0124230,1114016200,1.11401620010291e+18,291-47,뉴노멀커피,,3130051,,,,
4698,MA010120220814216407,1174010100,1.17401010010342e+18,342-1,커피가,,3111080,209.07,0.0,52.35630359238044,False
4699,MA010120220800022894,1111016900,1.11101690010068e+18,68-9,혜화동콩집,,3110024,,,,
4700,MA0101202303A0003206,1141011600,1.14101160010018e+18,18-8,카페테라스,,3120094,0.0,0.0,0.0,True
4701,MA0101202303A0080432,1141011600,1.14101160010018e+18,18-8,카페나무,,3120094,0.0,0.0,0.0,True
4702,MA0101202406A0048202,1174010800,1.1740108001043e+18,430-2,마노아,,3120245,1256.98,0.0,0.0,False
4703,MA010120220800283349,1117011700,1.11701170010001e+18,1-33,스위치,,3130056,145.62,0.0,57.487101510640976,False
4704,MA010120220800005369,1111012800,1.11101280010084e+18,84-20,흐린세상건너기,,3120008,,,,
4705,MA010120220806984359,1126010100,1.1260101001047e+18,470-5,안방다방,,3130112,106.18,0.0,19.22373719236763,False
4706,MA010120220814362117,1130510300,1.13051030010037e+18,37-36,환심,,3130135,56.04,8.893732027299604,31.14405691866125,True
4707,MA010120220805011716,1129010700,1.12901070010112e+18,112-2,이야기꽃이피었습니다이꽃피,,3110293,121.18,0.0,42.79235131333751,False
4708,MA010120220811884093,1111013100,1.11101310010182e+18,182-7,트마리,,3110019,0.0,8.868531030256543,21.901349947455014,False
4709,MA0106202407A0586389,1120011400,1.12001140010016e+18,16-3,울트라브이카페,,3120051,0.0,12.759310189688213,49.69642084061966,False
4710,MA0101202310A0029210,1114016500,1.11401650010732e+18,732,비비,,3130052,84.34,75.02639824471053,30.93676899734946,False
4711,MA010120220800209884,1144012000,1.14401200010326e+18,326-18,언플러그드,,3110566,137.99,3.096079054716917,39.28897367708815,False
4712,MA0101202209A0022776,1135010600,1.13501060010143e+18,143,컴포즈커피노원,상계점,3110431,635.49,0.0,68.7851869251839,True
4713,MA010120220800202327,1144012100,1.14401210010147e+18,147-16,커피비,,3110564,102.2,0.0,0.0,False
4714,MA0101202311A0017543,1129010200,1.12901020010091e+18,91,히도커피,,3110286,69.02,5.713978961595385,20.85322859850961,False
4715,MA0101202409A0041510,1135010200,1.13501020010435e+18,435-11,모모,,3110421,159.0,3.542738802039637,51.55615681036,False
4716,MA010120220803664796,1123010600,1.12301060010418e+18,418-5,선에프앤비,,3120066,0.0,34.23212095112346,55.51040578132273,False
4717,MA010120220813357099,1138010400,1.13801040010453e+18,453-3,이앤강파트너스,,3130167,0.0,111.53909695811788,22.647777077896823,False
4718,MA010120220803601653,1111016900,1.11101690010074e+18,74-38,카페브릿지,,3110024,,,,
