,상가업소번호,상호명,지점명,TRDAR_CD,estimated_총_유동인구_수_total,estimated_시간대_00_06_유동인구_수_total,estimated_시간대_06_11_유동인구_수_total,estimated_시간대_11_14_유동인구_수_total,estimated_시간대_14_17_유동인구_수_total,estimated_시간대_17_21_유동인구_수_total,estimated_시간대_21_24_유동인구_수_total,상권_코드,매출_최대_시간대,피크_유동인구_수_상권별,기준_년분기_코드,피크_유동인구_수_11~14
5533,MA010120220809887618,더플랫커피로스터스,,3120186,28430,4242,5043,4803,5144,6202,2995,3120186.0,11_14,4803.0,20244.0,4803
5534,MA0106202201A1322757,24cafe33커피,,3130065,76895,22163,15385,8128,8187,12499,10532,3130065.0,11_14,8128.0,20244.0,8128
5535,MA010120220800031058,오후,,3120009,50482,4901,9113,10058,10692,11311,4407,3120009.0,17_21,11311.0,20244.0,10058
5536,MA0101202302A0022340,블랙&조이,,3110837,144839,33968,28938,17848,18370,27037,18678,3110837.0,11_14,17848.0,20244.0,17848
5537,MA0101202310A0018709,프랩,,3111045,269186,92784,54729,23963,22454,35853,39405,,,,,23963
5538,MA0101202411A0084684,더리터,신림점,3110869,172321,51744,35871,17068,16708,26760,24170,3110869.0,17_21,26760.0,20244.0,17068
5539,MA0106202304A1576731,폴프랭크카페,선릉점,3120210,58310,8746,12405,10568,10259,10874,5458,3120210.0,11_14,10568.0,20244.0,10568
5540,MA010120220800039010,갤러리콘서트카페'시가연',,3120008,20765,1996,3980,4584,4589,4134,1483,3120008.0,11_14,4584.0,20244.0,4584
5541,MA010120220801042728,나주육곱식당;커피플리즈,,3120210,58312,8746,12406,10568,10259,10874,5458,3120210.0,11_14,10568.0,20244.0,10568
5542,MA010120220811057889,루프트,명동점,3120030,39107,3713,7948,8130,7926,8205,3185,3120030.0,11_14,8130.0,20244.0,8130
5543,MA010120220812993584,아마스빈,대치은마점,3120219,40333,6211,6556,5485,6913,10518,4650,3120219.0,14_17,6913.0,20244.0,5485
5544,MA010120220813310144,비스타비에,,3120045,10490,1314,2322,1809,1812,2152,1081,3120045.0,17_21,2152.0,20244.0,1809
5545,MA010120220800740638,커피콩방,,3110703,80457,15654,15845,10556,11396,16967,10039,3110703.0,17_21,16967.0,20244.0,10556
5546,MA0101202409A0185575,방향,,3110479,309036,89392,64522,33431,33176,47564,40952,,,,,33431
5547,MA010120220806466072,카쿠,,3130321,35215,7465,7657,5207,4860,6052,3974,3130321.0,11_14,5207.0,20244.0,5207
5548,MA0101202309A0062609,패트릭스카페CGV,압구정점,3120188,38936,4691,7355,7408,7669,8446,3367,3120188.0,11_14,7408.0,20244.0,7408
5549,MA0101202211A0084344,카페자리,,3130179,28604,6962,6072,3893,3728,4723,3225,3130179.0,11_14,3893.0,20244.0,3893
5550,MA010120220806999501,르미르미,,3130065,76892,22163,15385,8128,8187,12499,10532,3130065.0,11_14,8128.0,20244.0,8128
5551,MA010120220804001617,새동네협동조합,,3110406,25430,5294,5445,3216,3619,4792,3065,3110406.0,11_14,3216.0,20244.0,3216
5552,MA0101202406A0181538,메가엠지씨커피개포,아이파크점,3110994,87355,22813,19917,11425,9952,12737,10510,3110994.0,11_14,11425.0,20244.0,11425
5553,MA010120220800621846,크로스앤컨버전스,,3120052,45756,4870,9022,9016,9688,9534,3626,3120052.0,11_14,9016.0,20244.0,9016
5554,MA010120220803744934,이디야성수,아카데미점,3120052,45756,4870,9022,9016,9688,9534,3626,3120052.0,11_14,9016.0,20244.0,9016
5555,MA0101202409A0239379,제주스강남신분당선점,,3120189,406125,49635,75879,74259,76923,89442,39987,3120189.0,11_14,74259.0,20244.0,74259
5556,MA0101202406A0516036,와플샵신분당선,강남역,3120189,406125,49635,75879,74259,76923,89442,39987,3120189.0,11_14,74259.0,20244.0,74259
5557,MA0101202309A0024566,데이롱카페왕십리무학봉점,,3130065,76895,22163,15385,8128,8187,12499,10532,3130065.0,11_14,8128.0,20244.0,8128
5558,MA010120220805525282,카페레프kafferep,,3111015,75083,21209,15814,8370,8171,11687,9832,3111015.0,11_14,8370.0,20244.0,8370
5559,MA010120220805232383,카페랄프,,3120156,79406,13757,14797,11169,12245,17441,9996,3120156.0,17_21,17441.0,20244.0,11169
5560,MA010120220807028843,카페오라,,3110124,24150,3879,5108,3941,4125,4723,2375,3110124.0,11_14,3941.0,20244.0,3941
5561,MA010120220805306407,카페다니엘푸드,,3110503,69920,18655,15295,8955,8344,10231,8439,3110503.0,11_14,8955.0,20244.0,8955
5562,MA010120220809712078,별이네커피집,,3130219,102727,18206,21512,12193,13973,22165,14677,3130219.0,11_14,12193.0,20244.0,12193
5563,MA0106202406A2464835,스타벅스,성신여대,3120072,28258,5222,5177,3787,4170,6255,3648,3120072.0,17_21,6255.0,20244.0,3787
5564,MA010120220803785163,포트캔커피신사역점,,3120178,51708,7878,10399,8928,9177,10348,4979,3120178.0,11_14,8928.0,20244.0,8928
5565,MA010120220805293598,아마스빈버블티마들역점,,3120080,27249,2491,4913,4419,5430,7326,2669,3120080.0,11_14,4419.0,20244.0,4419
5566,MA0101202311A0103778,투썸플레이스한성대입구역점,,3120070,41424,6555,7466,5674,6787,9765,5177,3120070.0,14_17,6787.0,20244.0,5674
5567,MA0101202303A0007917,컴포즈커피망원,시장점,3110544,47615,13779,9148,4991,5261,7818,6618,3110544.0,14_17,5261.0,20244.0,4991
5568,MA010120220803906375,라라제이,,3110333,114864,28767,23570,13999,14353,19679,14495,3110333.0,11_14,13999.0,20244.0,13999
5569,MA0101202209A0070165,공차마포구청역점,,3110548,232525,55985,47536,28293,28508,41096,31108,3110548.0,11_14,28293.0,20244.0,28293
5570,MA0101202307A0085387,더오롯,,3111069,508334,150338,106607,54703,53395,75465,67826,3111069.0,17_21,75465.0,20244.0,54703
5571,MA010120220803460789,부촌다방,,3130036,109554,16222,25387,20958,20070,17711,9206,3130036.0,11_14,20958.0,20244.0,20958
5572,MA0101202411A0129785,정글푸르츠,,3110347,176200,61911,37385,16151,14015,22495,24242,,,,,16151
5573,MA010120220810436756,카페낭만적,,3110566,20860,3349,3553,3202,3691,4741,2324,3110566.0,14_17,3691.0,20244.0,3202
5574,MA0101202406A0074133,특별한호두와플,,3110144,43141,13081,9280,4422,4122,6463,5772,3110144.0,17_21,6463.0,20244.0,4422
5575,MA0106202201A0422221,달콤커피,양재점,3120181,28556,4547,6257,4883,4898,5181,2791,3120181.0,11_14,4883.0,20244.0,4883
5576,MA0101202305A0161794,웨스턴챕터,,3110120,18602,3502,3349,3116,3374,3534,1728,3110120.0,17_21,3534.0,20244.0,3116
5577,MA0106202201A0153522,커피빈노원역점,코리아,3120081,61660,9783,11050,9437,10350,13831,7210,3120081.0,17_21,13831.0,20244.0,9437
5578,MA0101202409A0051867,요거트홀릭,신림점,3110868,137716,38166,29146,14668,14820,22342,18576,3110868.0,14_17,14820.0,20244.0,14668
5579,MA0101202409A0203822,세이프룻,신림점,3110868,137716,38166,29146,14668,14820,22342,18576,3110868.0,14_17,14820.0,20244.0,14668
5580,MA010120220803699273,아아수혈,,3110303,63547,17997,13390,7457,7192,9495,8016,3110303.0,11_14,7457.0,20244.0,7457
5581,MA010120220800603138,카페문,,3130179,28604,6962,6072,3893,3728,4724,3225,3130179.0,11_14,3893.0,20244.0,3893
5582,MA010120220813167971,하피,,3110127,23731,4790,5285,3789,3692,3870,2305,3110127.0,11_14,3789.0,20244.0,3789
5583,MA010120220801042760,메이린,,3130310,54460,4684,10558,10030,10928,13212,5050,3130310.0,11_14,10030.0,20244.0,10030
5584,MA010120220803978932,카베,,3120077,76506,18674,16448,9748,9508,12718,9410,3120077.0,11_14,9748.0,20244.0,9748
5585,MA010120220800030348,초당,,3120008,41532,3992,7960,9168,9178,8270,2966,3120008.0,11_14,9168.0,20244.0,9168
5586,MA010120220800039477,사랑방,,3120008,41532,3992,7960,9168,9178,8270,2966,3120008.0,11_14,9168.0,20244.0,9168
5587,MA0101202305A0199155,파티세리비레이,,3110053,301497,81376,63893,36622,36044,47024,36538,,,,,36622
5588,MA0101202306A0026598,채움과비움마포지점,,3110566,20860,3349,3553,3202,3691,4741,2324,3110566.0,14_17,3691.0,20244.0,3202
5589,MA010120220805282501,베러커피,,3110463,149162,36669,30120,16628,17145,27208,21391,3110463.0,11_14,16628.0,20244.0,16628
5590,MA010120220808313211,카페핑그르,,3110625,48385,11832,9806,5804,6111,8620,6212,3110625.0,11_14,5804.0,20244.0,5804
5591,MA0101202303A0109328,카페쉼,,3110042,54884,6304,12326,9934,10084,11333,4903,,,,,9934
5592,MA010120220803779064,이퍼스,,3120181,28556,4547,6257,4883,4898,5181,2791,3120181.0,11_14,4883.0,20244.0,4883
5593,MA010120220813453178,이디야봉일,시장점,3110883,166668,44795,34542,17892,18398,27670,23372,3110883.0,17_21,27670.0,20244.0,17892
5594,MA010120220803908262,카페지오,,3120072,28257,5222,5177,3787,4170,6254,3647,3120072.0,17_21,6254.0,20244.0,3787
5595,MA0101202306A0037162,메가엠지씨커피충무로역점,,3120032,28478,3755,5993,5380,5261,5550,2539,3120032.0,11_14,5380.0,20244.0,5380
5596,MA010120220813448797,빵카페2,목동점,3110625,48382,11832,9805,5804,6110,8620,6211,3110625.0,11_14,5804.0,20244.0,5804
5597,MA0101202406A0484205,다온카페,,3110215,287574,83740,65775,31222,28618,41703,36515,3110215.0,11_14,31222.0,20244.0,31222
5598,MA010120220813108698,이디야커피장위,중앙점,3110322,364096,123091,78090,32501,31702,46675,52040,,,,,32501
5599,MA0101202406A0265930,메가엠지씨커피성내동농협교차로점,,3111058,127329,38972,27172,13960,13049,17656,16520,3111058.0,14_17,13049.0,20244.0,13960
5600,MA010120220810445306,빈티지트러블,,3110966,177960,29280,35977,30792,31236,33329,17347,3110966.0,11_14,30792.0,20244.0,30792
5601,MA010120220810026094,그림제작소,,3110562,59229,13353,10602,7158,8349,12021,7746,3110562.0,14_17,8349.0,20244.0,7158
5602,MA010120220810544781,그림제작소연남점,,3110562,59229,13353,10602,7158,8349,12021,7746,3110562.0,14_17,8349.0,20244.0,7158
5603,MA010120220811914275,아뜰리에디셈버,,3110562,59229,13353,10602,7158,8349,12021,7746,3110562.0,14_17,8349.0,20244.0,7158
5604,MA0106202410A1109785,리조이스커피,,3130310,54460,4684,10558,10030,10928,13212,5050,3130310.0,11_14,10030.0,20244.0,10030
5605,MA0101202306A0060386,유캔커피,,3110889,214224,65358,43458,20776,20818,33620,30194,,,,,20776
5606,MA0106202201A0153155,커피빈강동경희대병원앞점,코리아,3120249,25037,3528,4434,3885,4521,6105,2564,3120249.0,11_14,3885.0,20244.0,3885
5607,MA010120220810135135,아맘,,3120140,11856,2156,2610,1974,2018,1974,1122,3120140.0,11_14,1974.0,20244.0,1974
5608,MA010120220800147163,벤티프레소세미콜론,문래점,3120140,11856,2156,2610,1974,2018,1974,1122,3120140.0,11_14,1974.0,20244.0,1974
5609,MA0101202303A0005914,공항앤드테라스,,3110630,121004,35652,25763,14029,13043,17402,15116,3110630.0,11_14,14029.0,20244.0,14029
5610,MA0101202308A0096532,츄로101,성수점,3110128,73381,19989,15143,8599,8741,11638,9270,3110128.0,17_21,11638.0,20244.0,8599
5611,MA0101202406A0487395,모리츠플라츠,,3110559,31233,7205,5987,4175,4285,5692,3889,3110559.0,14_17,4285.0,20244.0,4175
5612,MA010120220803095575,볼볼티,,3110191,251348,59002,52616,32422,33520,42798,30988,3110191.0,11_14,32422.0,20244.0,32422
5613,MA0106202407A1604144,나히차고려대점,,3110191,251348,59002,52616,32422,33520,42798,30988,3110191.0,11_14,32422.0,20244.0,32422
5614,MA0101202411A0060127,데이롱카페여의도,랜드마크점,3130257,43758,12788,8821,4852,4931,6696,5669,3130257.0,11_14,4852.0,20244.0,4852
5615,MA0101202411A0097863,베리디,,3110554,57006,10042,11940,8562,8916,11058,6488,3110554.0,14_17,8916.0,20244.0,8562
5616,MA010120220803349430,동원홈푸드샌드프레소동원F&B빌딩점,,3120184,35221,7555,7460,5217,5089,5907,3994,3120184.0,11_14,5217.0,20244.0,5217
5617,MA010120220808046420,마이스페이스,,3110759,67267,10323,13299,10712,11247,14337,7351,3110759.0,17_21,14337.0,20244.0,10712
5618,MA010120220813604327,케이랑케이크,,3110546,102677,31783,22218,10749,10570,14474,12883,3110546.0,17_21,14474.0,20244.0,10749
5619,MA010120220803667759,이디야커피배봉초교,사거리점,3130104,35392,10591,7192,3793,3753,5493,4569,,,,,3793
5620,MA010120220812908817,에그카페,,3110698,230026,72330,48284,22957,21559,32802,32094,3110698.0,11_14,22957.0,20244.0,22957
5621,MA0101202212A0011805,누하우스,,3120102,36961,5673,6564,5958,6625,8041,4100,3120102.0,11_14,5958.0,20244.0,5958
5622,MA010120220813864859,뉴뉴나나,,3110297,278124,76123,58399,31215,30557,45167,36664,3110297.0,14_17,30557.0,20244.0,31215
5623,MA010120220812810666,24시무인셀프카페,,3110619,123560,35440,23988,12402,13247,21325,17158,,,,,12402
5624,MA010120220813948080,달콤-쌉싸래,,3111006,161081,43688,31820,17878,18655,27597,21443,3111006.0,06_11,31820.0,20244.0,17878
5625,MA0101202210A0003246,덕수궁커피,,3110038,2416,146,595,592,574,398,112,3110038.0,11_14,592.0,20244.0,592
5626,MA010120220813476510,라인에프앤씨,,3120019,23975,2869,6082,4996,4826,3670,1532,3120019.0,11_14,4996.0,20244.0,4996
5627,MA0101202406A0062996,더리터서울상도점,,3110825,269460,87947,56076,24206,23701,38788,38742,3110825.0,11_14,24206.0,20244.0,24206
5628,MA010120220806026328,해머스미스커피선릉,사랑점,3120215,38301,5669,8413,7297,7102,6576,3243,3120215.0,11_14,7297.0,20244.0,7297
5629,MA010120220803862423,또바기윤쓰,,3120110,49764,11027,9452,6271,6868,9651,6495,3120110.0,11_14,6271.0,20244.0,6271
5630,MA010120220800149685,이심전심,,3110475,42120,12467,8728,4067,4132,6724,6002,3110475.0,14_17,4132.0,20244.0,4067
5631,MA0101202310A0086033,텐퍼센트커피방화역점,,3110640,119918,29672,24686,14252,14700,21356,15250,3110640.0,11_14,14252.0,20244.0,14252
5632,MA0101202311A0019365,메가엠지씨커피방화역점,,3110640,119918,29672,24686,14252,14700,21356,15250,3110640.0,11_14,14252.0,20244.0,14252
5633,MA0101202406A0455787,테디의오후,,3110836,56834,16254,11859,6164,6185,9044,7328,3110836.0,11_14,6164.0,20244.0,6164
5634,MA0101202303A0110820,혜화동우리집,,3120012,33754,4867,5290,4984,5903,8741,3969,3120012.0,17_21,8741.0,20244.0,4984
5635,MA0101202406A0355579,녹지화카페,,3120217,57818,9027,11665,9338,9900,12008,5879,3120217.0,11_14,9338.0,20244.0,9338
5636,MA010120220811724523,공차이대익스프레스점,,3130179,85812,20883,18216,11679,11184,14169,9675,3130179.0,11_14,11679.0,20244.0,11679
5637,MA010120220805511562,팔공티,이대점,3130179,85812,20883,18216,11679,11184,14169,9675,3130179.0,11_14,11679.0,20244.0,11679
5638,MA0101202406A0380115,우지커피,이화여대점,3130179,85812,20883,18216,11679,11184,14169,9675,3130179.0,11_14,11679.0,20244.0,11679
5639,MA010120220810214989,리틀갱스터,,3110060,85764,17921,16022,11519,12878,17572,9852,3110060.0,14_17,12878.0,20244.0,11519
5640,MA0101202301A0046428,스테포스트,,3110150,351326,109612,73770,34636,33286,51572,48450,3110150.0,11_14,34636.0,20244.0,34636
5641,MA0101202406A0148783,엘엘디이,,3110150,351326,109612,73770,34636,33286,51572,48450,3110150.0,11_14,34636.0,20244.0,34636
5642,MA010120220803492473,이디야,,3120037,87555,12479,17319,14725,15407,18312,9313,3120037.0,11_14,14725.0,20244.0,14725
5643,MA010120220809990312,래포커피,,3110424,228094,63846,47567,25833,25584,35827,29437,3110424.0,11_14,25833.0,20244.0,25833
5644,MA010120220800142079,라디오데이즈,,3110028,209756,60666,45055,25328,23655,29471,25582,3110028.0,11_14,25328.0,20244.0,25328
5645,MA010120220806846805,멜로우,,3120103,20806,3857,2793,2807,3453,5008,2887,3120103.0,14_17,3453.0,20244.0,2807
5646,MA010120220812953206,나따오비까with허유산's,,3120049,1029860,238680,204969,134844,135099,189125,127160,3120049.0,17_21,189125.0,20244.0,134844
5647,MA0106202204A1954209,파스쿠찌왕십리역사,,3120049,1029860,238680,204969,134844,135099,189125,127160,3120049.0,17_21,189125.0,20244.0,134844
5648,MA010120220811866243,하이존앤,,3120049,1029860,238680,204969,134844,135099,189125,127160,3120049.0,17_21,189125.0,20244.0,134844
5649,MA0101202406A0506004,달다곰이,왕십리점,3120049,1029860,238680,204969,134844,135099,189125,127160,3120049.0,17_21,189125.0,20244.0,134844
5650,MA0106202201A0153625,커피빈왕십리민자역사점,코리아,3120049,1029860,238680,204969,134844,135099,189125,127160,3120049.0,17_21,189125.0,20244.0,134844
5651,MA010120220812790473,이디야왕십리비트플렉스점,,3120049,1029860,238680,204969,134844,135099,189125,127160,3120049.0,17_21,189125.0,20244.0,134844
5652,MA0106202406A2465096,스타벅스,엔터식스,3120049,1029860,238680,204969,134844,135099,189125,127160,3120049.0,17_21,189125.0,20244.0,134844
5653,MA010120220813402950,탐앤탐스왕십리역점,,3120049,1029860,238680,204969,134844,135099,189125,127160,3120049.0,17_21,189125.0,20244.0,134844
5654,MA010120220812153580,투썸플레이스왕십리역,,3120049,1029860,238680,204969,134844,135099,189125,127160,3120049.0,17_21,189125.0,20244.0,134844
5655,MA010120220814106376,랑데자뷰왕십리역점,,3120049,1029860,238680,204969,134844,135099,189125,127160,3120049.0,17_21,189125.0,20244.0,134844
5656,MA0101202305A0089078,컴포즈커피왕십리역사점,,3120049,1029860,238680,204969,134844,135099,189125,127160,3120049.0,17_21,189125.0,20244.0,134844
5657,MA0101202406A0382147,할리스커피왕십리역점,,3120049,1029860,238680,204969,134844,135099,189125,127160,3120049.0,17_21,189125.0,20244.0,134844
5658,MA010120220803766789,돔카페,,3120049,1029860,238680,204969,134844,135099,189125,127160,3120049.0,17_21,189125.0,20244.0,134844
5659,MA010120220802938597,공차왕십리역사점,,3120049,1029860,238680,204969,134844,135099,189125,127160,3120049.0,17_21,189125.0,20244.0,134844
5660,MA0101202406A0006856,오프더볼아레나,,3120049,1029860,238680,204969,134844,135099,189125,127160,3120049.0,17_21,189125.0,20244.0,134844
5661,MA0101202406A0055846,커피뮤비트플렉스왕십리역점,,3120049,1029860,238680,204969,134844,135099,189125,127160,3120049.0,17_21,189125.0,20244.0,134844
5662,MA0101202303A0085141,에브리띵왕십리역사점,,3120049,1029860,238680,204969,134844,135099,189125,127160,3120049.0,17_21,189125.0,20244.0,134844
5663,MA010120220810436951,아락,,3111004,106041,30096,21599,11258,11228,17297,14562,3111004.0,14_17,11228.0,20244.0,11258
5664,MA010120220807497238,메가고대,정문점,3110191,125672,29501,26308,16211,16760,21398,15494,3110191.0,11_14,16211.0,20244.0,16211
5665,MA0101202211A0047711,올위,,3111072,207319,58161,42329,21864,22440,34184,28340,3111072.0,17_21,34184.0,20244.0,21864
5666,MA010120220804369854,카페루바토,,3130159,46106,13868,9290,4847,4887,7042,6171,3130159.0,14_17,4887.0,20244.0,4847
5667,MA0101202211A0040197,카페조이,,3111051,174339,48415,34955,18987,19318,29233,23431,3111051.0,14_17,19318.0,20244.0,18987
5668,MA010120220809817368,심플리플래터,,3110012,71824,12669,15508,12292,11969,12579,6805,3110012.0,11_14,12292.0,20244.0,12292
5669,MA0101202409A0048534,히꾸,,3110455,116121,35352,23503,11722,11321,17832,16390,3110455.0,11_14,11722.0,20244.0,11722
5670,MA010120220805026642,카페조이,,3110652,40961,9503,8852,5558,5516,6701,4831,3110652.0,11_14,5558.0,20244.0,5558
5671,MA0101202406A0046094,아찰라이,,3110115,66893,15786,13561,8459,8708,12071,8308,3110115.0,11_14,8459.0,20244.0,8459
5672,MA010120220813621646,보다:米,,3110115,66896,15787,13562,8460,8708,12071,8308,3110115.0,11_14,8460.0,20244.0,8460
5673,MA010120220814006825,번사일팔,,3120076,63580,12857,12052,8276,8895,13036,8464,3120076.0,17_21,13036.0,20244.0,8276
5674,MA010120220800029549,Cafe-D55,,3120005,6149,1045,1217,1192,1182,994,519,3120005.0,11_14,1192.0,20244.0,1192
5675,MA0101202411A0020980,이노스,,3120148,18132,1604,4248,4000,4012,3176,1092,3120148.0,11_14,4000.0,20244.0,4000
5676,MA010120220806961243,메가엠지씨커피서,여의도점,3120148,18132,1604,4248,4000,4012,3176,1092,3120148.0,11_14,4000.0,20244.0,4000
5677,MA010120220808412136,앙크인베스트먼트이디야커피서,여의도점,3120148,18132,1604,4248,4000,4012,3176,1092,3120148.0,11_14,4000.0,20244.0,4000
5678,MA010120220812499220,쿠쿠스무스카페24,여의도점,3120148,18132,1604,4248,4000,4012,3176,1092,3120148.0,11_14,4000.0,20244.0,4000
5679,MA010120220800236488,헌드레드일레븐,,3120156,158822,27516,29596,22340,24492,34886,19994,3120156.0,17_21,34886.0,20244.0,22340
