상가업소번호,TRDAR_CD,도로명주소,est_총_유동인구_수,est_시간대_00_06_유동인구_수,est_시간대_06_11_유동인구_수,est_시간대_11_14_유동인구_수,est_시간대_14_17_유동인구_수,est_시간대_17_21_유동인구_수,est_시간대_21_24_유동인구_수,상권_코드,매출_최대_시간대,기준_년분기_코드,피크_유동인구_수_상권별,피크_유동인구_수_11_14
MA0101202308A0076246,3110729,서울특별시 금천구 남부순환로108길 11-16,116922.83333333331,31311.83333333333,24907.33333333333,13266.333333333334,12941.333333333334,18996.33333333333,15499.833333333334,3110729,17_21,20244,18996.33333333333,
MA010120220803358582,3130153,서울특별시 도봉구 마들로11가길 12,14241.714285714286,1401.0,2646.1428571428573,2591.928571428572,2985.5,3336.214285714286,1281.0,3130153,11_14,20244,2591.928571428572,2591.928571428572
MA010120220813905166,3130153,서울특별시 도봉구 마들로11가길 12,14241.714285714286,1401.0,2646.1428571428573,2591.928571428572,2985.5,3336.214285714286,1281.0,3130153,11_14,20244,2591.928571428572,2591.928571428572
MA0101202305A0143621,3110701,서울특별시 구로구 고척로60길 13,110038.66666666669,36145.66666666666,23951.83333333333,11456.166666666666,10431.666666666666,13984.666666666666,14069.0,3110701,11_14,20244,11456.166666666666,11456.166666666666
MA010120220805540995,3120048,서울특별시 성동구 장터길 30,,,,,,,,3120048,11_14,20244,,
MA010120220804037283,3110312,서울특별시 성북구 개운사길 60,,,,,,,,3110312,11_14,20244,,
MA010120220800205512,3110581,서울특별시 마포구 독막로 312,63455.0,9138.5,13601.0,11377.5,10660.0,12413.0,6265.0,,nan,,,
MA010120220805033645,3110574,서울특별시 마포구 백범로 67,41345.5,5836.5,8583.5,6978.5,6915.0,8621.5,4411.0,,nan,,,
MA010120220800021663,3120008,서울특별시 종로구 인사동길 33-1,,,,,,,,3120008,11_14,20244,,
MA010120220800021661,3120008,서울특별시 종로구 인사동길 33-1,,,,,,,,3120008,11_14,20244,,
MA010120220807821518,3110227,서울특별시 동대문구 한천로33길 23,,,,,,,,3110227,11_14,20244,,
MA0101202409A0058002,3110561,서울특별시 마포구 와우산로3길 30,65014.27272727273,17318.0,13091.90909090909,7497.545454545455,7635.090909090909,10830.454545454546,8641.363636363636,3110561,14_17,20244,7635.090909090909,
MA010120220814383830,3110442,서울특별시 노원구 화랑로51길 20,31361.25,6252.5,7015.75,5007.5,4705.0,5372.5,3007.75,3110442,11_14,20244,5007.5,5007.5
MA0101202209A0000721,3120008,서울특별시 종로구 인사동12길 12-4,23316.508771929824,2241.4210526315787,4468.508771929824,5147.210526315789,5152.228070175439,4642.403508771929,1664.7719298245613,3120008,11_14,20244,5147.210526315789,5147.210526315789
MA0101202409A0053373,3120072,서울특별시 성북구 동소문로20나길 22,,,,,,,,3120072,17_21,20244,,
MA0101202406A0211677,3120135,서울특별시 영등포구 양산로 57-5,53924.375,8836.5,12465.125,10174.75,9340.25,8421.25,4686.5,3120135,11_14,20244,10174.75,10174.75
MA0101202406A0020227,3120135,서울특별시 영등포구 양산로 57-5,53924.375,8836.5,12465.125,10174.75,9340.25,8421.25,4686.5,3120135,11_14,20244,10174.75,10174.75
MA010120220811983608,3120075,서울특별시 성북구 화랑로11길 23,,,,,,,,3120075,11_14,20244,,
MA010120220814228456,3120074,서울특별시 성북구 고려대로24길 17,32771.53333333333,5505.866666666667,6003.666666666667,5286.9,5185.866666666667,6779.366666666667,4009.8,3120074,11_14,20244,5286.9,5286.9
MA010120220809819599,3120074,서울특별시 성북구 고려대로24길 17,32771.53333333333,5505.866666666667,6003.666666666667,5286.9,5185.866666666667,6779.366666666667,4009.8,3120074,11_14,20244,5286.9,5286.9
MA010120220805434517,3110669,서울특별시 강서구 까치산로 182,,,,,,,,,nan,,,
MA010120220806789789,3110869,서울특별시 관악구 신림동길 25,179816.60869565216,53994.608695652176,37430.91304347826,17810.82608695652,17435.130434782608,27923.565217391304,25221.52173913044,3110869,17_21,20244,27923.565217391304,
MA010120220805728024,3130151,서울특별시 도봉구 도당로29길 65,21501.0,4845.0,4241.0,2647.5,2742.5,4180.5,2845.0,,nan,,,
MA010120220810315239,3120207,서울특별시 강남구 봉은사로 417,39882.142857142855,8105.734693877551,8627.408163265307,6313.775510204082,6165.448979591837,6570.122448979592,4099.65306122449,3120207,11_14,20244,6313.775510204082,6313.775510204082
MA010120220814289425,3110069,서울특별시 용산구 청파로47길 48,61865.2,13298.575,12675.225,9029.475,8685.125,11066.475,7110.3,3110069,11_14,20244,9029.475,9029.475
MA010120220813214286,3111031,서울특별시 송파구 새말로17길 15,96675.22222222222,26925.11111111111,20568.11111111111,10537.444444444443,10134.444444444443,15366.666666666666,13143.555555555557,3111031,11_14,20244,10537.444444444443,10537.444444444443
MA0101202406A0097422,3110770,서울특별시 영등포구 당산로18길 19,115282.85714285714,28384.285714285717,23151.571428571428,14570.0,14627.714285714286,20003.714285714286,14545.42857142857,3110770,17_21,20244,20003.714285714286,
MA010120220803922334,3110283,서울특별시 성북구 성북로 89-1,34187.0,8866.6,6999.2,4357.0,4037.4,5414.8,4512.2,3110283,11_14,20244,4357.0,4357.0
MA010120220809626735,3120109,서울특별시 양천구 은행정로 19,31242.6,7213.4,6443.75,4262.55,4133.65,5440.75,3748.5,3120109,11_14,20244,4262.55,4262.55
MA0101202308A0043097,3120105,서울특별시 마포구 와우산로 39,19049.79245283019,3755.603773584906,3417.943396226415,2765.22641509434,2844.603773584906,3873.603773584906,2392.7924528301887,3120105,17_21,20244,3873.603773584906,
MA0101202210A0041819,3110842,서울특별시 동작구 현충로 100-1,20719.5,3588.375,4122.375,2942.625,3258.0,4451.875,2356.25,3110842,17_21,20244,4451.875,
MA0101202308A0058997,3120028,서울특별시 중구 명동8길 8-13,,,,,,,,3120028,11_14,20244,,
MA010120220800596556,3110487,서울특별시 은평구 통일로 742,32797.2,6128.0,6292.2,4915.2,5280.0,6666.8,3515.2,3110487,11_14,20244,4915.2,4915.2
MA010120220800280526,3130058,서울특별시 용산구 이촌로65가길 78,21296.0,4135.0,4765.166666666667,3098.5,2902.5,3865.8333333333335,2529.0,3130058,11_14,20244,3098.5,3098.5
MA0101202409A0195031,3130058,서울특별시 용산구 이촌로65가길 78,21296.0,4135.0,4765.166666666667,3098.5,2902.5,3865.8333333333335,2529.0,3130058,11_14,20244,3098.5,3098.5
MA010120220805023530,3120098,서울특별시 마포구 월드컵북로 396,1171.3867276887877,109.74599542334096,254.4553775743708,246.32951945080092,253.52631578947373,222.27917620137305,85.05263157894737,3120098,11_14,20244,246.32951945080092,246.32951945080092
MA0101202311A0032707,3120098,서울특별시 마포구 월드컵북로 396,1171.3867276887877,109.74599542334096,254.4553775743708,246.32951945080092,253.52631578947373,222.27917620137305,85.05263157894737,3120098,11_14,20244,246.32951945080092,246.32951945080092
MA010120220808632438,3120098,서울특별시 마포구 월드컵북로 396,1171.3867276887877,109.74599542334096,254.4553775743708,246.32951945080092,253.52631578947373,222.27917620137305,85.05263157894737,3120098,11_14,20244,246.32951945080092,246.32951945080092
MA010120220803244315,3120098,서울특별시 마포구 월드컵북로 396,1171.3867276887877,109.74599542334096,254.4553775743708,246.32951945080092,253.52631578947373,222.27917620137305,85.05263157894737,3120098,11_14,20244,246.32951945080092,246.32951945080092
MA010120220807014061,3120098,서울특별시 마포구 월드컵북로 396,1171.3867276887877,109.74599542334096,254.4553775743708,246.32951945080092,253.52631578947373,222.27917620137305,85.05263157894737,3120098,11_14,20244,246.32951945080092,246.32951945080092
MA0101202310A0028358,3120098,서울특별시 마포구 월드컵북로 396,1171.3867276887877,109.74599542334096,254.4553775743708,246.32951945080092,253.52631578947373,222.27917620137305,85.05263157894737,3120098,11_14,20244,246.32951945080092,246.32951945080092
MA010120220809334523,3120098,서울특별시 마포구 월드컵북로 396,1171.3867276887877,109.74599542334096,254.4553775743708,246.32951945080092,253.52631578947373,222.27917620137305,85.05263157894737,3120098,11_14,20244,246.32951945080092,246.32951945080092
MA0101202305A0136901,3120098,서울특별시 마포구 월드컵북로 396,1171.3867276887877,109.74599542334096,254.4553775743708,246.32951945080092,253.52631578947373,222.27917620137305,85.05263157894737,3120098,11_14,20244,246.32951945080092,246.32951945080092
MA010120220800191416,3120098,서울특별시 마포구 월드컵북로 396,1171.3867276887877,109.74599542334096,254.4553775743708,246.32951945080092,253.52631578947373,222.27917620137305,85.05263157894737,3120098,11_14,20244,246.32951945080092,246.32951945080092
MA010120220811880875,3120098,서울특별시 마포구 월드컵북로 396,1171.3867276887877,109.74599542334096,254.4553775743708,246.32951945080092,253.52631578947373,222.27917620137305,85.05263157894737,3120098,11_14,20244,246.32951945080092,246.32951945080092
MA0101202302A0063579,3120098,서울특별시 마포구 월드컵북로 396,1171.3867276887877,109.74599542334096,254.4553775743708,246.32951945080092,253.52631578947373,222.27917620137305,85.05263157894737,3120098,11_14,20244,246.32951945080092,246.32951945080092
MA010120220810215355,3120098,서울특별시 마포구 월드컵북로 396,1171.3867276887877,109.74599542334096,254.4553775743708,246.32951945080092,253.52631578947373,222.27917620137305,85.05263157894737,3120098,11_14,20244,246.32951945080092,246.32951945080092
MA010120220805686883,3120098,서울특별시 마포구 월드컵북로 396,1171.3867276887877,109.74599542334096,254.4553775743708,246.32951945080092,253.52631578947373,222.27917620137305,85.05263157894737,3120098,11_14,20244,246.32951945080092,246.32951945080092
MA010120220813573846,3120098,서울특별시 마포구 월드컵북로 396,1171.3867276887877,109.74599542334096,254.4553775743708,246.32951945080092,253.52631578947373,222.27917620137305,85.05263157894737,3120098,11_14,20244,246.32951945080092,246.32951945080092
MA0101202309A0028351,3120098,서울특별시 마포구 월드컵북로 396,1171.3867276887877,109.74599542334096,254.4553775743708,246.32951945080092,253.52631578947373,222.27917620137305,85.05263157894737,3120098,11_14,20244,246.32951945080092,246.32951945080092
MA0101202302A0073133,3120098,서울특별시 마포구 월드컵북로 396,1171.3867276887877,109.74599542334096,254.4553775743708,246.32951945080092,253.52631578947373,222.27917620137305,85.05263157894737,3120098,11_14,20244,246.32951945080092,246.32951945080092
MA010120220805834755,3120098,서울특별시 마포구 월드컵북로 396,1171.3867276887877,109.74599542334096,254.4553775743708,246.32951945080092,253.52631578947373,222.27917620137305,85.05263157894737,3120098,11_14,20244,246.32951945080092,246.32951945080092
MA0101202406A0389486,3111090,서울특별시 강동구 아리수로93길 19,9429.25,2511.875,2003.375,1088.375,1086.375,1513.5,1225.875,3111090,11_14,20244,1088.375,1088.375
MA010120220809809151,3111090,서울특별시 강동구 아리수로93길 19,9429.25,2511.875,2003.375,1088.375,1086.375,1513.5,1225.875,3111090,11_14,20244,1088.375,1088.375
MA0101202406A0289381,3110535,서울특별시 서대문구 독립문로 26,199426.5,60288.75,41417.5,21253.25,19577.75,29361.25,27528.0,,nan,,,
MA010120220811736725,3130090,서울특별시 동대문구 고산자로36길 38,,,,,,,,3130090,17_21,20242,,
MA010120220814123006,3110679,서울특별시 강서구 공항대로59다길 267,29400.714285714286,7475.428571428572,6115.571428571428,3579.8571428571427,3557.0,5055.571428571428,3617.571428571429,,nan,,,
MA010120220812214019,3120027,서울특별시 중구 퇴계로14길 7,,,,,,,,3120027,11_14,20244,,
MA0101202308A0030596,3110934,서울특별시 서초구 바우뫼로7길 8,47662.6,12641.1,10953.1,6588.0,6312.2,6337.9,4830.4,3110934,11_14,20244,6588.0,6588.0
MA0101202308A0001833,3110576,서울특별시 마포구 백범로24길 30,38287.8,5614.15,7219.8,5705.35,6245.1,8794.45,4708.95,3110576,17_21,20244,8794.45,
MA010120220806305026,3110093,서울특별시 용산구 우사단로10길 92,83331.88888888889,19710.944444444445,16765.38888888889,11066.333333333334,11380.722222222224,14222.888888888889,10185.555555555557,3110093,11_14,20244,11066.333333333334,11066.333333333334
MA010120220813924281,3110411,서울특별시 도봉구 도봉로164길 26,166032.75,39640.75,34093.0,20221.25,20525.75,29583.0,21969.0,3110411,11_14,20244,20221.25,20221.25
MA010120220800588625,3110486,서울특별시 은평구 은평로 197-1,,,,,,,,3110486,11_14,20244,,
MA010120220800363609,3110763,서울특별시 영등포구 당산로31길 15,44721.41666666666,8431.333333333334,9271.333333333334,7175.75,6972.416666666667,8119.166666666667,4751.666666666667,3110763,11_14,20244,7175.75,7175.75
MA010120220804773103,3130327,서울특별시 중구 마장로 13,,,,,,,,,nan,,,
MA010120220813339513,3110570,서울특별시 마포구 토정로 222,17930.666666666664,4358.0,3890.6666666666665,2312.9166666666665,2223.4166666666665,2939.75,2206.083333333333,3110570,11_14,20244,2312.9166666666665,2312.9166666666665
MA010120220804495330,3110570,서울특별시 마포구 토정로 222,17930.666666666664,4358.0,3890.6666666666665,2312.9166666666665,2223.4166666666665,2939.75,2206.083333333333,3110570,11_14,20244,2312.9166666666665,2312.9166666666665
MA010120220800407923,3110570,서울특별시 마포구 토정로 222,17930.666666666664,4358.0,3890.6666666666665,2312.9166666666665,2223.4166666666665,2939.75,2206.083333333333,3110570,11_14,20244,2312.9166666666665,2312.9166666666665
MA010120220810233276,3110786,서울특별시 영등포구 당산로52길 25,240301.0,47928.5,51808.5,32632.0,32745.0,45828.0,29359.0,,nan,,,
MA010120220802200259,3120075,서울특별시 성북구 화랑로11길 21,17547.14285714286,4036.904761904762,3571.6666666666665,2303.285714285714,2356.285714285714,3149.6666666666665,2129.285714285714,3120075,11_14,20244,2303.285714285714,2303.285714285714
MA0101202406A0260973,3120238,서울특별시 송파구 위례성대로18길 33,20147.0,3947.133333333333,3664.533333333333,2393.133333333333,2745.0666666666666,4552.2,2845.0666666666666,3120238,11_14,20244,2393.133333333333,2393.133333333333
MA0101202305A0051546,3110155,서울특별시 광진구 자양로19길 74,147814.2857142857,36422.142857142855,32339.571428571428,20066.285714285717,19164.42857142857,22238.0,17583.85714285714,3110155,11_14,20244,20066.285714285717,20066.285714285717
MA0101202406A0204934,3110125,서울특별시 성동구 사근동길 55,,,,,,,,3110125,11_14,20244,,
MA010120220806888941,3120077,서울특별시 강북구 솔매로 122,79987.40909090909,19523.272727272728,17196.863636363636,10191.454545454546,9941.045454545454,13297.0,9837.818181818182,3120077,11_14,20244,10191.454545454546,10191.454545454546
MA0101202305A0071343,3110857,서울특별시 관악구 문성로16가길 46,,,,,,,,,nan,,,
MA0101202305A0036504,3130099,서울특별시 동대문구 사가정로 111-2,,,,,,,,3130099,14_17,20244,,
MA010120220800916280,3130024,서울특별시 중구 남대문시장4길 18,,,,,,,,3130024,11_14,20244,,
MA010120220805173609,3130187,서울특별시 마포구 동교로12길 13,49181.0,9787.0,9204.0,7794.0,8040.0,9119.0,5238.0,,nan,,,
MA010120220805174189,3111074,서울특별시 강동구 구천면로 371-5,132711.5,44246.0,27629.0,12784.75,12370.5,17958.0,17723.25,3111074,11_14,20244,12784.75,12784.75
MA010120220806701232,3130214,서울특별시 강서구 강서로 261,11809.333333333334,2807.5,2490.0,1557.1666666666667,1442.8333333333333,2034.6666666666667,1477.1666666666667,3130214,14_17,20244,1442.8333333333333,
MA0101202406A0011908,3130001,서울특별시 종로구 필운대로6길 23-1,,,,,,,,3130001,17_21,20244,,
MA010120220806847778,3120053,서울특별시 광진구 아차산로 229,34942.68292682927,6325.268292682927,5622.487804878048,4409.609756097561,5092.914634146341,8468.80487804878,5023.609756097561,3120053,17_21,20244,8468.80487804878,
MA0101202302A0032832,3110229,서울특별시 동대문구 천호대로91길 57,,,,,,,,3110229,21_24,20244,,
MA010120220808829667,3110229,서울특별시 동대문구 천호대로91길 57,,,,,,,,3110229,21_24,20244,,
MA0101202310A0034487,3110383,서울특별시 도봉구 삼양로142길 29,5371.5,667.5714285714286,1101.2857142857142,988.0,986.0,1098.642857142857,529.8571428571429,3110383,11_14,20244,988.0,988.0
MA0101202305A0084976,3120123,서울특별시 구로구 경인로20가길 15,54851.333333333336,12654.583333333334,10691.083333333334,6682.333333333333,7136.166666666667,10259.5,7427.5,3120123,11_14,20244,6682.333333333333,6682.333333333333
MA0101202406A0489305,3110968,서울특별시 강남구 학동로50길 36,66436.75,10752.0,13144.5,11656.0,11844.75,12398.5,6641.0,3110968,11_14,20244,11656.0,11656.0
