articleNo,articleName,tradeTypeName,floorInfo,rentPrc,dealOrWarrantPrc,area1,area2,direction,articleConfirmYmd,tagList,latitude,longitude,구,동
2518944771,복합상가,월세,1/2,250,"3,000",110,41,동향,20250410,"['10년이내', '1층', '관리비20만원이하', '주차가능']",37.561774,126.818643,강서구,마곡동
2518949750,복합상가,월세,1/13,170,"2,000",76,39,동향,20250410,"['10년이내', '역세권', '1층', '주차가능']",37.567651,126.825645,강서구,마곡동
2518944574,복합상가,월세,1/15,360,"5,000",242,82,서향,20250410,"['2년이내', '역세권', '1층', '주차가능']",37.563782,126.826223,강서구,마곡동
2518973293,일반상가,월세,1/15,800,1억,182,61,남동향,20250410,"['2년이내', '역세권', '1층', '남동향']",37.563782,126.826223,강서구,마곡동
2518994148,복합상가,매매,1/12,,17억,122,61,남향,20250410,"['10년이내', '역세권', '1층', '주차가능']",37.559935,126.834337,강서구,마곡동
2518914403,복합상가,월세,1/10,"1,300",2억,328,151,서향,20250410,"['10년이내', '역세권', '1층', '주차가능']",37.558496,126.827151,강서구,마곡동
2518909803,복합상가,월세,5/12,100,"1,000",127,52,남향,20250410,"['10년이내', '역세권', '중층', '주차가능']",37.558824,126.831011,강서구,마곡동
2518983472,일반상가,월세,1/15,130,"2,000",79,35,서향,20250410,"['10년이내', '1층', '주차가능', '천장에어컨']",37.563889,126.839513,강서구,마곡동
2518980916,일반상가,매매,4/13,,"7억 7,000",189,94,남동향,20250410,"['10년이내', '역세권', '지상층(1층제외)', '주차가능']",37.560127,126.832101,강서구,마곡동
2518993017,일반상가,매매,6/8,,"4억 3,000",119,53,남향,20250410,"['10년이내', '역세권', '고층', '주차가능']",37.558894,126.830295,강서구,마곡동
2519008320,단지내상가,월세,2/14,320,"5,000",150,82,서향,20250410,"['10년이내', '역세권', '지상층(1층제외)', '주차가능']",37.560433,126.827527,강서구,마곡동
2518935082,일반상가,월세,B1/14,180,"4,000",162,64,남서향,20250410,"['10년이내', '역세권', '지하층', '주차가능']",37.568283,126.840366,강서구,마곡동
2518949931,복합상가,월세,1/10,120,"3,000",59,25,남서향,20250410,"['15년이내', '융자금없는', '테라스', '역세권']",37.565165,126.839928,강서구,마곡동
2519019941,일반상가,매매,4/11,,"11억 5,000",238,134,동향,20250410,"['10년이내', '역세권', '중층', '주차가능']",37.567047,126.817076,강서구,마곡동
2519003704,복합상가,월세,2/12,913,"9,133",390,195,북향,20250410,"['4년이내', '융자금적은', '역세권', '지상층(1층제외)']",37.567244,126.825311,강서구,마곡동
2519006724,복합상가,월세,1/9,250,"3,000",112,50,북향,20250410,"['10년이내', '융자금적은', '역세권', '1층']",37.558533,126.828612,강서구,마곡동
2519015486,복합상가,매매,2/6,,11억,202,99,북향,20250410,"['10년이내', '지상층(1층제외)', '주차가능', '엘리베이터']",37.560615,126.832463,강서구,마곡동
2518990292,복합상가,매매,B1/13,,4억,95,46,남향,20250410,"['10년이내', '역세권', '지하층', '관리비20만원이하']",37.558499,126.834316,강서구,마곡동
2518977768,복합상가,월세,2/10,190,"2,000",135,58,동향,20250410,"['10년이내', '역세권', '지상층(1층제외)', '주차가능']",37.560878,126.829628,강서구,마곡동
2518947841,복합상가,월세,10/12,"1,200","1억 2,000",657,323,서향,20250410,"['4년이내', '역세권', '고층', '주차가능']",37.567244,126.825311,강서구,마곡동
2519021946,복합상가,월세,1/11,900,"1억 4,000",173,88,서향,20250410,"['10년이내', '역세권', '1층', '주차가능']",37.560125,126.838298,강서구,마곡동
2519076243,복합상가,매매,1/12,,12억,85,43,북향,20250410,"['10년이내', '역세권', '1층', '주차가능']",37.559843,126.835256,강서구,마곡동
2519088911,복합상가,월세,2/11,700,1억,570,238,동향,20250410,"['10년이내', '역세권', '지상층(1층제외)', '주차가능']",37.560142,126.837703,강서구,마곡동
2519100307,단지내상가,월세,10/12,"1,200","1억 2,000",876,323,남향,20250410,"['4년이내', '역세권', '고층', '주차가능']",37.567244,126.825311,강서구,마곡동
2519030738,복합상가,월세,1/12,"1,370","1억 5,000",279,139,북서향,20250410,"['10년이내', '역세권', '1층', '주차가능']",37.560564,126.838445,강서구,마곡동
2518997520,일반상가,매매,1/5,,"11억 8,000",82,41,남서향,20250410,"['10년이내', '역세권', '1층', '주차가능']",37.567003,126.83974,강서구,마곡동
2519070030,복합상가,매매,5/13,,"6억 5,000",184,85,북향,20250410,"['10년이내', '역세권', '중층', '주차가능']",37.558499,126.834316,강서구,마곡동
2519081087,복합상가,월세,3/12,100,"1,000",83,41,남향,20250410,"['10년이내', '역세권', '지상층(1층제외)', '주차가능']",37.559025,126.829053,강서구,마곡동
2519077006,일반상가,매매,1/8,,7억,44,22,남향,20250410,"['10년이내', '역세권', '1층', '주차가능']",37.560406,126.829035,강서구,마곡동
2518918210,일반상가,월세,1/4,140,"2,000",56,49,남서향,20250410,"['10년이내', '1층', '관리비10만원이하', '주차가능']",37.570832,126.82152,강서구,마곡동
2518938217,일반상가,월세,1/10,150,"4,000",103,55,동향,20250410,"['15년이내', '융자금없는', '역세권', '1층']",37.561807,126.838855,강서구,마곡동
2518752137,복합상가,월세,B1/11,"1,510","1억 5,100",1917,880,남향,20250409,"['2년이내', '테라스', '역세권', '지하층']",37.568609,126.837818,강서구,마곡동
2518870293,일반상가,월세,3/13,180,"2,000",135,67,서향,20250409,"['10년이내', '역세권', '지상층(1층제외)', '주차가능']",37.568557,126.827707,강서구,마곡동
2518734284,복합상가,월세,2/12,913,"9,132",346,196,북향,20250409,"['4년이내', '역세권', '지상층(1층제외)', '주차가능']",37.567244,126.825311,강서구,마곡동
2518824026,복합상가,월세,6/10,70,500,73,31,서향,20250409,"['10년이내', '역세권', '중층', '관리비20만원이하']",37.557945,126.830705,강서구,마곡동
2518669643,복합상가,월세,1/9,830,1억,215,107,북서향,20250409,"['10년이내', '역세권', '1층', '주차가능']",37.558533,126.828612,강서구,마곡동
2518670172,복합상가,월세,2/10,170,"2,000",127,63,서향,20250409,"['10년이내', '역세권', '지상층(1층제외)', '주차가능']",37.557945,126.830705,강서구,마곡동
2518655710,복합상가,월세,3/13,200,"2,000",174,85,북향,20250409,"['10년이내', '역세권', '지상층(1층제외)', '주차가능']",37.558499,126.834316,강서구,마곡동
2518652471,복합상가,매매,B1/11,,9억,195,88,,20250409,"['10년이내', '역세권', '지하층', '주차가능']",37.560878,126.829628,강서구,마곡동
2518642232,복합상가,월세,1/12,250,"3,000",85,38,북향,20250409,"['10년이내', '역세권', '1층', '관리비20만원이하']",37.55933,126.825532,강서구,마곡동
2518708876,단지내상가,월세,B2/14,760,1억,290,134,서향,20250409,"['2년이내', '역세권', '지하층', '주차가능']",37.563782,126.826223,강서구,마곡동
2518690262,복합상가,월세,7/11,190,"2,000",207,103,서향,20250409,"['10년이내', '역세권', '중층', '주차가능']",37.567047,126.817076,강서구,마곡동
2518655320,복합상가,월세,3/13,180,"2,000",189,90,남향,20250409,"['10년이내', '역세권', '지상층(1층제외)', '주차가능']",37.558499,126.834316,강서구,마곡동
2518680696,복합상가,월세,5/5,110,"1,000",72,37,남향,20250409,"['10년이내', '융자금적은', '역세권', '고층']",37.567003,126.83974,강서구,마곡동
2518740741,일반상가,월세,1/14,220,"3,000",79,40,북향,20250409,"['10년이내', '역세권', '1층', '관리비20만원이하']",37.569242,126.826152,강서구,마곡동
2518688031,복합상가,월세,2/10,130,"2,000",112,55,북향,20250409,"['10년이내', '융자금없는', '역세권', '지상층(1층제외)']",37.560878,126.829628,강서구,마곡동
2518718680,일반상가,매매,3/13,,"5억 2,000",154,77,북향,20250409,"['10년이내', '역세권', '지상층(1층제외)', '주차가능']",37.569041,126.827779,강서구,마곡동
2518847455,복합상가,월세,1/12,370,"5,000",38,38,동향,20250409,"['10년이내', '역세권', '1층', '주차가능']",37.568058,126.825978,강서구,마곡동
2518717711,복합상가,매매,2/9,,"3억 5,000",69,30,서향,20250409,"['10년이내', '테라스', '역세권', '지상층(1층제외)']",37.558533,126.828612,강서구,마곡동
2518684553,복합상가,월세,1/15,230,"3,000",104,48,서향,20250409,"['10년이내', '역세권', '1층', '관리비20만원이하']",37.559884,126.829162,강서구,마곡동
2518717875,복합상가,월세,2/12,370,"4,000",273,124,남향,20250409,"['10년이내', '역세권', '지상층(1층제외)', '주차가능']",37.558979,126.829506,강서구,마곡동
2518718534,일반상가,월세,2/13,180,"2,000",154,77,북향,20250409,"['10년이내', '역세권', '지상층(1층제외)', '주차가능']",37.569041,126.827779,강서구,마곡동
2518820506,일반상가,월세,1/12,350,"5,000",87,42,북향,20250409,"['10년이내', '역세권', '1층', '주차가능']",37.559109,126.828042,강서구,마곡동
2518734972,일반상가,월세,2/13,70,500,66,32,남동향,20250409,"['10년이내', '융자금없는', '역세권', '지상층(1층제외)']",37.567651,126.825645,강서구,마곡동
2518843625,복합상가,매매,8/11,,"2억 9,000",84,47,북향,20250409,"['10년이내', '역세권', '고층', '주차가능']",37.567047,126.817076,강서구,마곡동
2518842915,복합상가,매매,1/13,,"11억 3,800",56,29,북향,20250409,"['10년이내', '역세권', '1층', '급매']",37.559466,126.833894,강서구,마곡동
2518845458,복합상가,월세,B1/10,145,"2,000",142,64,남향,20250409,"['10년이내', '융자금적은', '역세권', '지하층']",37.560878,126.829628,강서구,마곡동
2518852795,복합상가,월세,2/13,70,500,67,34,북향,20250409,"['10년이내', '역세권', '지상층(1층제외)', '주차가능']",37.567651,126.825645,강서구,마곡동
2518685047,복합상가,월세,2/15,200,"5,000",275,93,북서향,20250409,"['2년이내', '역세권', '지상층(1층제외)', '주차가능']",37.563782,126.826223,강서구,마곡동
2524639922,일반상가,월세,1/1,300,"3,000",174,99,서향,20250509,"['15년이내', '1층', '주차가능', '서향']",37.572833,126.812838,강서구,방화동
2524639579,일반상가,월세,1/1,"3,000",10억,536,536,북향,20250509,"['25년이내', '1층', '주차가능', '북향']",37.573257,126.81238,강서구,방화동
2524647067,복합상가,월세,3/3,120,"1,000",99,99,남서향,20250509,"['25년이상', '역세권', '고층', '주차가능']",37.562103,126.80793,강서구,방화동
2524645359,일반상가,월세,1/3,150,"4,500",110,110,동향,20250509,"['25년이상', '1층', '총3층', '동향']",37.567609,126.809221,강서구,방화동
2524637795,단지내상가,월세,1/2,80,"1,000",98,31,남향,20250509,"['4년이내', '역세권', '1층', '관리비20만원이하']",37.567259,126.815856,강서구,방화동
2524601135,일반상가,월세,1/7,300,"5,000",52,52,북향,20250508,"['25년이상', '역세권', '1층', '주차가능']",37.573199,126.81182,강서구,방화동
2524563727,일반상가,월세,1/3,80,"1,000",36,29,남동향,20250508,"['25년이상', '융자금없는', '1층', '관리비10만원이하']",37.572659,126.814107,강서구,방화동
2524353487,일반상가,월세,1/2,100,"1,500",33,33,서향,20250508,"['25년이상', '역세권', '1층', '총2층']",37.56782,126.812928,강서구,방화동
2524441838,일반상가,월세,6/6,270,"3,000",144,112,남향,20250508,"['4년이내', '역세권', '고층', '주차가능']",37.568213,126.816246,강서구,방화동
2524383914,일반상가,월세,1/5,100,"1,000",81,81,북향,20250508,"['25년이상', '융자금없는', '1층', '관리비10만원이하']",37.567623,126.807442,강서구,방화동
2524377153,단지내상가,월세,1/15,100,"2,000",27,26,동향,20250508,"['25년이내', '융자금없는', '역세권', '1층']",37.569185,126.816104,강서구,방화동
2524465382,일반상가,월세,1/7,"1,000",3억,370,314,북서향,20250508,"['25년이상', '역세권', '1층', '주차가능']",37.573199,126.81182,강서구,방화동
2524364773,단지내상가,월세,1/7,580,1억,170,104,남향,20250508,"['4년이내', '역세권', '1층', '주차가능']",37.573782,126.812289,강서구,방화동
2524607998,일반상가,월세,2/4,200,"3,000",164,148,서향,20250508,"['25년이상', '중층', '관리비10만원이하', '주차가능']",37.573254,126.813718,강서구,방화동
2524333401,일반상가,월세,2/2,300,"4,000",220,220,동향,20250508,"['10년이내', '융자금없는', '역세권', '고층']",37.569033,126.81259,강서구,방화동
2524545608,일반상가,월세,1/1,75,"1,500",39,39,남서향,20250508,"['25년이상', '융자금없는', '역세권', '1층']",37.575314,126.811474,강서구,방화동
2524386378,복합상가,월세,2/8,400,1억,115,115,서향,20250508,"['2년이내', '역세권', '지상층(1층제외)', '주차가능']",37.569757,126.81312,강서구,방화동
2524560778,일반상가,월세,1/10,40,"1,000",37,20,남향,20250508,"['25년이내', '융자금없는', '역세권', '1층']",37.572366,126.806952,강서구,방화동
2524455456,일반상가,월세,2/7,180,"4,000",260,231,남향,20250508,"['25년이상', '지상층(1층제외)', '주차가능', '엘리베이터']",37.573643,126.813284,강서구,방화동
2524453350,일반상가,월세,1/12,105,"1,000",53,27,북서향,20250508,"['25년이상', '융자금없는', '테라스', '역세권']",37.578313,126.812813,강서구,방화동
2524584974,단지내상가,월세,1/2,80,"1,500",36,25,서향,20250508,"['25년이내', '1층', '관리비10만원이하', '주차가능']",37.571061,126.810179,강서구,방화동
2524453884,일반상가,월세,3/7,400,"5,000",343,290,동향,20250508,"['25년이내', '테라스', '역세권', '중층']",37.565758,126.811536,강서구,방화동
2524510769,일반상가,월세,1/9,130,"2,000",80,52,북서향,20250508,"['25년이내', '역세권', '1층', '관리비10만원이하']",37.562353,126.80796,강서구,방화동
2524454915,일반상가,월세,3/4,350,"5,000",359,186,남동향,20250508,"['25년이내', '역세권', '고층', '주차가능']",37.573753,126.811813,강서구,방화동
2524365376,단지내상가,월세,1/7,275,"5,000",75,51,남향,20250508,"['4년이내', '역세권', '1층', '주차가능']",37.573782,126.812289,강서구,방화동
2524457807,일반상가,월세,2/4,270,"5,000",185,96,남동향,20250508,"['25년이내', '역세권', '중층', '주차가능']",37.573753,126.811813,강서구,방화동
