상가업소번호,상호명,지점명,TRDAR_CD,TRDAR_CD_N,상권업종소분류코드,상권업종소분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,신우편번호,동정보,층정보,호정보,경도,위도,가장가까운_지하철역,지하철역_거리(m),가장가까운_버스정류장,버스정류장_거리(m),반경500m내_카페수,밀집등급,총_유동인구_수,피크_유동인구_수_상권별,기준_년분기_코드,피크_유동인구_수_11~14,상권_코드,상권_코드_명,평균_평일_유동인구_수,평균_주말_유동인구_수,평일_대비_주말_유동인구_비율,전용면적,리뷰수,별점,카페_추정매출
MA0101202406A0202667,필드로스터스,,3110661,강서새말어린이공원,I21201,카페,11,서울특별시,11500,강서구,11500591,화곡6동,1150010300,화곡동,1150010300109950011,1,대지,995.0,11.0,서울특별시 강서구 화곡동 995-11,115004145536,서울특별시 강서구 화곡로53길,22.0,,1150010300109950011015796,,서울특별시 강서구 화곡로53길 22,7685,,1,,126.847699187662,37.5515911595932,5호선 우장산,1051,우장초등학교,136,29,0,137778,,,15385,3110661,강서새말어린이공원,38194.2,42289.0,1.1072099952348786,106.75453274446646,53.0,5.0,206850100.54095012
MA010120220810104248,더카페,천호점,3111056,천호태영아파트,I21201,카페,11,서울특별시,11740,강동구,11740620,천호3동,1174010900,천호동,1174010900104520033,1,대지,452.0,33.0,서울특별시 강동구 천호동 452-33,117404172370,서울특별시 강동구 천호대로161길,25.0,,1174010900104520033022702,,서울특별시 강동구 천호대로161길 25,5335,,1,,127.129056036308,37.5383561536934,5호선 강동,414,천호역5번출구.천호사거리,177,72,2,165233,19323.0,20244.0,19323,3111056,천호태영아파트,45779.8,50783.5,1.1092992979436345,,6.928571428571429,4.489999999999999,849306472.3454003
MA0101202301A0081601,버터럼,,3110896,관악우성아파트,I21201,카페,11,서울특별시,11620,관악구,11620545,청림동,1162010100,봉천동,1162010100100370002,1,대지,37.0,2.0,서울특별시 관악구 봉천동 37-2,116204160018,서울특별시 관악구 관악로30길,9.0,,1162010100100370002036173,,서울특별시 관악구 관악로30길 9,8733,,2,,126.957994755854,37.4865213632998,2호선 서울대입구(관악구청),747,관악푸르지오아파트,137,19,0,63848,7935.0,20244.0,7935,3110896,관악우성아파트,27219.0,27723.0,1.0185164774605977,66.77546082832521,0.0,,838107376.1760083
MA010120220804325160,이곳에,,3110126,서울숲역 1번,I21201,카페,11,서울특별시,11200,성동구,11200660,성수1가2동,1120011400,성수동1가,1120011400100100004,1,대지,10.0,4.0,서울특별시 성동구 성수동1가 10-4,112004109456,서울특별시 성동구 왕십리로8길,24.0,,1120011400100100004000002,,서울특별시 성동구 왕십리로8길 24,4778,,1,,127.047255105547,37.5458054153453,2호선 뚝섬,153,상원,632,123,3,30696,6360.0,20244.0,5909,3110126,서울숲역 1번,46535.0,37146.5,0.7982486300633932,265.27367238748104,211.0,4.4,135054294.66139275
MA010120220802646959,지하실,,3110259,사가정역 1번,I21201,카페,11,서울특별시,11260,중랑구,11260575,면목3.8동,1126010100,면목동,1126010100106000009,1,대지,600.0,9.0,서울특별시 중랑구 면목동 600-9,112604118363,서울특별시 중랑구 사가정로45길,18.0,,1126010100106000009025971,,서울특별시 중랑구 사가정로45길 18,2228,,지,,127.085430810757,37.5818958907014,7호선 사가정,290,면목두산아파트2차,138,41,1,159065,16532.0,20244.0,16532,3110259,사가정역 1번,157174.6,163799.5,1.0421499402575225,71.79022734375741,63.0,4.95,3114381998.949952
MA010120220810171818,애기보살,,3130303,영동전통시장,I21201,카페,11,서울특별시,11680,강남구,11680521,논현1동,1168010800,논현동,1168010800101450008,1,대지,145.0,8.0,서울특별시 강남구 논현동 145-8,116804166013,서울특별시 강남구 강남대로126길,26.0,,1168010800101450008008352,,서울특별시 강남구 강남대로126길 26,6114,,,,127.024668040586,37.5097091496467,신분당선(연장2)호선 논현,325,영동시장,263,133,4,46734,6912.0,20244.0,6912,3130303,영동전통시장,56575.8,45497.5,0.8041865956822528,125.91205223851335,0.0,,7460293870.520156
MA010120220805832680,이디야망리단길점,,3110544,망리단길,I21201,카페,11,서울특별시,11440,마포구,11440690,망원1동,1144012300,망원동,1144012300103990005,1,대지,399.0,5.0,서울특별시 마포구 망원동 399-5,114403113024,서울특별시 마포구 포은로,81.0,1.0,1144012300103990005025090,빌딩,서울특별시 마포구 포은로 81-1,4015,,1,,126.905264033073,37.5543093207108,6호선 망원,466,망원시장.망원동월드컵시장입구,458,163,4,47615,5261.0,20244.0,4991,3110544,망리단길,686121.4,784479.0,1.143353056762258,115.83582241288109,20.0,4.255,412710618.9931935
MA010120220801073566,제이스커피랩,,3120191,학동역,I21201,카페,11,서울특별시,11680,강남구,11680521,논현1동,1168010800,논현동,1168010800100580003,1,대지,58.0,3.0,서울특별시 강남구 논현동 58-3,116803122011,서울특별시 강남구 학동로,171.0,,1168010800100580012006758,스커피나인삼익악기빌딩,서울특별시 강남구 학동로 171,6046,,1,,127.029544545709,37.5140508712225,7호선 학동,187,학동역6번출구,26,76,2,50387,8355.0,20244.0,8355,3120191,학동역,356529.2,267579.0,0.7505107576041458,1410.9404314778062,18.0,4.608333333333333,6827773779.043642
MA010120220809600069,몰랑케이크,,3110612,신정역 5번,I21201,카페,11,서울특별시,11470,양천구,11470650,신정4동,1147010100,신정동,1147010100109630015,1,대지,963.0,15.0,서울특별시 양천구 신정동 963-15,114704142292,서울특별시 양천구 오목로32길,19.0,,1147010100109630015021382,,서울특별시 양천구 오목로32길 19,8025,,1,,126.855166573856,37.5232010460858,5호선 신정(은행정),219,신정역(은행정).신정4동주민센터,181,43,1,296147,28527.0,20244.0,28527,3110612,신정역 5번,292150.2,306133.0,1.0478616821073543,106.0773132493022,43.0,5.0,1925333756.2487428
MA0101202210A0088702,메가엠지씨커피대학로마로니에공원점,,3110023,서울대병원,I21201,카페,11,서울특별시,11110,종로구,11110640,이화동,1111016600,연건동,1111016600100720024,1,대지,72.0,24.0,서울특별시 종로구 연건동 72-24,111103100002,서울특별시 종로구 대학로,79.0,1.0,1111016600100780004009669,,서울특별시 종로구 대학로 79-1,3082,,2,,127.001924536237,37.5783498433813,4호선 혜화,443,방송통신대.이화장,50,96,3,128882,24272.0,20244.0,24272,3110023,서울대병원,119486.4,87933.5,0.735928942540741,76.8989370201435,0.0,4.8,317516266.68889844
MA010120220814115504,이디야커피강남,대치점,3120211,도성초등학교,I21201,카페,11,서울특별시,11680,강남구,11680630,대치4동,1168010600,대치동,1168010600109070007,1,대지,907.0,7.0,서울특별시 강남구 대치동 907-7,116803122008,서울특별시 강남구 역삼로,415.0,,1168010600109070018028211,성진빌딩,서울특별시 강남구 역삼로 415,6198,,1,,127.052395317372,37.501284716506,2호선 선릉,466,도성초등학교,167,113,3,75943,13189.0,20244.0,13189,3120211,도성초등학교,131426.0,127101.0,0.9670917474472328,460.0415222742254,0.0,4.3,5455772773.351418
MA0101202311A0024028,에그브라운,신림점,3110880,신림역 1번,I21201,카페,11,서울특별시,11620,관악구,11620645,서원동,1162010200,신림동,1162010200114110009,1,대지,1411.0,9.0,서울특별시 관악구 신림동 1411-9,116202000003,서울특별시 관악구 남부순환로,1648.0,,1162010200114110023020981,,서울특별시 관악구 남부순환로 1648,8779,,1,,126.93391276937,37.4845101088946,2호선 신림,371,관악우체국.에이치플러스양지병원,66,72,2,256019,,,24780,3110880,신림역 1번,72442.0,74914.5,1.0341307528781647,223.8515033414701,30.0,4.8,6814347438.627159
MA0101202212A0036025,내방커피,,3110914,내방역 6번,I21201,카페,11,서울특별시,11650,서초구,11650621,방배4동,1165010100,방배동,1165010100108530013,1,대지,853.0,13.0,서울특별시 서초구 방배동 853-13,116504163117,서울특별시 서초구 동광로18길,69.0,,1165010100108530013027458,,서울특별시 서초구 동광로18길 69,6572,,1,,126.991315999476,37.4889251925442,7호선 내방,242,내방역1번출구,329,55,2,280332,,,32072,3110914,내방역 6번,41429.8,36590.5,0.8831927742832454,121.5096822249928,39.0,4.7,
MA0101202211A0035041,언스윗데이,,3111071,천동초등학교,I21201,카페,11,서울특별시,11740,강동구,11740685,길동,1174010500,길동,1174010500103700015,1,대지,370.0,15.0,서울특별시 강동구 길동 370-15,117404172350,서울특별시 강동구 천중로42길,6.0,,1174010500103700015002579,,서울특별시 강동구 천중로42길 6,5342,,,,127.139447479879,37.5407770384947,5호선 길동,334,천동초교입구사거리,140,38,1,185781,30266.0,20244.0,20530,3111071,천동초등학교,79537.4,79823.0,1.003590763590462,106.05423201240046,0.0,,356805372.0828882
MA010120220814031278,청자다방,,3120091,본서부병원,I21201,카페,11,서울특별시,11380,은평구,11380580,응암1동,1138010700,응암동,1138010700101030001,1,대지,103.0,1.0,서울특별시 은평구 응암동 103-1,113803005055,서울특별시 은평구 응암로,328.0,,1138010700101030001024819,,서울특별시 은평구 응암로 328,3464,,1,,126.922633798122,37.6000834701894,6호선 응암,643,본서부병원,100,61,2,85608,10016.0,20244.0,10016,3120091,본서부병원,115971.8,116709.0,1.0063567177537986,570.0310688124372,37.0,4.555,4986554115.728015
MA0101202308A0048147,스위트커피,,3120091,본서부병원,I21201,카페,11,서울특별시,11380,은평구,11380580,응암1동,1138010700,응암동,1138010700101030001,1,대지,103.0,1.0,서울특별시 은평구 응암동 103-1,113803005055,서울특별시 은평구 응암로,328.0,,1138010700101030001024819,,서울특별시 은평구 응암로 328,3464,,1,,126.922633798122,37.6000834701894,6호선 응암,643,본서부병원,100,61,2,85608,10016.0,20244.0,10016,3120091,본서부병원,115971.8,116709.0,1.0063567177537986,570.0310688124372,0.0,,3557208804.924039
MA010120220804390158,디드릭,노원점,3120081,노원역,I21201,카페,11,서울특별시,11350,노원구,11350640,상계2동,1135010500,상계동,1135010500107130000,1,대지,713.0,,서울특별시 노원구 상계동 713,113503000001,서울특별시 노원구 동일로,1414.0,,1135010500107130000007605,,서울특별시 노원구 동일로 1414,1695,,1,,127.061399323311,37.6552782771043,4호선 노원,16,노원역9번출구,107,81,2,308295,69155.0,20244.0,47180,3120081,노원역,702414.0,710321.5,1.0112576059133218,5045.211345610673,0.0,,16079440608.836851
MA010120220806471809,커피스미스노원롯데,,3120081,노원역,I21201,카페,11,서울특별시,11350,노원구,11350640,상계2동,1135010500,상계동,1135010500107130000,1,대지,713.0,,서울특별시 노원구 상계동 713,113503000001,서울특별시 노원구 동일로,1414.0,,1135010500107130000007605,롯데백화점,서울특별시 노원구 동일로 1414,1695,,9,,127.061399323311,37.6552782771043,4호선 노원,16,노원역9번출구,107,81,2,308295,69155.0,20244.0,47180,3120081,노원역,702414.0,710321.5,1.0112576059133218,5045.211345610673,14.0,3.095,16332043010.762243
MA0106202206A0966721,공차롯데시네마노원점,코리아,3120081,노원역,I21201,카페,11,서울특별시,11350,노원구,11350640,상계2동,1135010500,상계동,1135010500107130000,1,대지,713.0,,서울특별시 노원구 상계동 713,113503000001,서울특별시 노원구 동일로,1414.0,,1135010500107130000007605,,서울특별시 노원구 동일로 1414,1695,,,,127.061399323311,37.6552782771043,4호선 노원,16,노원역9번출구,107,81,2,308295,69155.0,20244.0,47180,3120081,노원역,702414.0,710321.5,1.0112576059133218,5045.211345610673,8.0,5.0,16223784838.508505
MA010120220804361293,엔제리너스롯데시네노원,,3120081,노원역,I21201,카페,11,서울특별시,11350,노원구,11350640,상계2동,1135010500,상계동,1135010500107130000,1,대지,713.0,,서울특별시 노원구 상계동 713,113503000001,서울특별시 노원구 동일로,1414.0,,1135010500107130000007605,롯데백화점,서울특별시 노원구 동일로 1414,1695,,11,,127.061399323311,37.6552782771043,4호선 노원,16,노원역9번출구,107,81,2,308295,69155.0,20244.0,47180,3120081,노원역,702414.0,710321.5,1.0112576059133218,5045.211345610673,62.0,3.48,17198108388.792164
MA010120220805087154,백미당롯데,노원점,3120081,노원역,I21201,카페,11,서울특별시,11350,노원구,11350640,상계2동,1135010500,상계동,1135010500107130000,1,대지,713.0,,서울특별시 노원구 상계동 713,113503000001,서울특별시 노원구 동일로,1414.0,,1135010500107130000007605,롯데백화점,서울특별시 노원구 동일로 1414,1695,,1,,127.061399323311,37.6552782771043,4호선 노원,16,노원역9번출구,107,81,2,308295,69155.0,20244.0,47180,3120081,노원역,702414.0,710321.5,1.0112576059133218,5045.211345610673,37.0,3.48,16747032671.068245
MA0101202310A0099127,드디어커피경찰청점,,3110539,미근동,I21201,카페,11,서울특별시,11410,서대문구,11410565,충현동,1141010400,미근동,1141010400102090000,1,대지,209.0,,서울특별시 서대문구 미근동 209,114103000008,서울특별시 서대문구 통일로,97.0,,1141010400100310009000001,경찰청안내실,서울특별시 서대문구 통일로 97,3739,,2,,126.966881605955,37.5641905790043,5호선 서대문,177,경찰청.동북아역사재단(중),102,98,3,27086,5532.0,20244.0,5532,3110539,미근동,46125.0,20116.0,0.4361192411924119,196.90658807119587,0.0,,683016666.7045212
MA0106202408A0424338,아트스페이스와이,,3110954,국기원,I21201,카페,11,서울특별시,11680,강남구,11680640,역삼1동,1168010100,역삼동,1168010100106210022,1,대지,621.0,22.0,서울특별시 강남구 역삼동 621-22,116804166002,서울특별시 강남구 강남대로100길,28.0,,1168010100106210022023344,,서울특별시 강남구 강남대로100길 28,6129,,1,,127.028352261057,37.5018335372221,신분당선(연장2)호선 신논현,422,신논현역,200,174,4,59903,17083.0,20244.0,9988,3110954,국기원,76687.6,77847.0,1.0151184806930975,171.53248089206804,0.0,,594758501.4586042
MA0101202309A0011901,메가엠지씨커피방학,중앙점,3110403,방학1동주민센터,I21201,카페,11,서울특별시,11320,도봉구,11320690,방학1동,1132010600,방학동,1132010600106870034,1,대지,687.0,34.0,서울특별시 도봉구 방학동 687-34,113204127220,서울특별시 도봉구 방학로2길,35.0,,1132010600106870034002961,,서울특별시 도봉구 방학로2길 35,1345,,1,,127.040790618619,37.6645222648582,경원선호선 방학,451,방학사거리(경유),205,33,1,240167,28217.0,20244.0,28217,3110403,방학1동주민센터,200282.2,219802.0,1.0974614818491109,109.68702165414382,0.0,5.0,2467562471.352756
MA010120220804127125,삼포통상주,,3111030,방이역 2번,I21201,카페,11,서울특별시,11710,송파구,11710570,오금동,1171011200,오금동,1171011200100400007,1,대지,40.0,7.0,서울특별시 송파구 오금동 40-7,117104169393,서울특별시 송파구 오금로35길,47.0,,1171011200100400007014046,,서울특별시 송파구 오금로35길 47,5659,,,,127.12919421605,37.5069470706286,5호선 방이,343,오금공원,244,36,1,145796,17876.0,20244.0,17876,3111030,방이역 2번,182243.4,200473.5,1.100031606082854,291.95452527668374,0.0,,1751167672.4270132
MA010120220804458062,프레스카,,3120205,매봉역,I21201,카페,11,서울특별시,11680,강남구,11680656,도곡2동,1168011800,도곡동,1168011800105170011,1,대지,517.0,11.0,서울특별시 강남구 도곡동 517-11,116804166170,서울특별시 강남구 논현로28길,29.0,,1168011800105170011000001,,서울특별시 강남구 논현로28길 29,6301,,,,127.044457288242,37.4838895217888,3호선 매봉,396,원불교,185,49,1,24019,4461.0,20244.0,4461,3120205,매봉역,90103.8,62959.5,0.6987441151205609,219.3347298606716,40.0,4.3,4573354440.421892
MA0101202406A0239960,파란나무,,3130277,조원동 펭귄시장(신림중앙시장),I21201,카페,11,서울특별시,11620,관악구,11620725,조원동,1162010200,신림동,1162010200105420026,1,대지,542.0,26.0,서울특별시 관악구 신림동 542-26,116204160706,서울특별시 관악구 조원중앙로2길,113.0,,1162010200105420026008311,,서울특별시 관악구 조원중앙로2길 113,8767,,1,,126.911031160586,37.4819812808795,2호선 신대방,637,관악구보훈회관.신림푸르지오,63,39,1,64600,7387.0,20244.0,7374,3130277,조원동 펭귄시장(신림중앙시장),26830.4,29827.5,1.111705378973105,76.7303279081787,24.0,4.5175,856519254.175529
MA010120220812657788,메가엠지씨커피청계천점,,3110055,황학동벼룩시장,I21201,카페,11,서울특별시,11140,중구,11140670,황학동,1114016500,황학동,1114016500125450002,1,대지,2545.0,2.0,서울특별시 중구 황학동 2545-2,111403100021,서울특별시 중구 청계천로,370.0,,1114016500101630002000001,가,서울특별시 중구 청계천로 370,4571,,1,,127.018700007772,37.570527743697,1호선 동묘앞,307,동묘앞(중),360,36,1,243941,,,28680,3110055,황학동벼룩시장,67083.6,76228.0,1.1363134953997698,730.140460792743,36.0,4.1,1958204116.3807795
