articleNo,articleName,tradeTypeName,TRDAR_CD
2521654460,일반상가,월세,3120186
2521755343,일반상가,월세,3120188
2521799915,일반상가,월세,3120195
2521799731,일반상가,월세,3120202
2521814992,일반상가,월세,3120188
2521802432,일반상가,월세,3120202
2521801638,단지내상가,월세,3120202
2521815521,일반상가,월세,3120202
2521797898,일반상가,월세,3120186
2521638269,일반상가,월세,3120188
2521643838,일반상가,월세,3120188
2521642599,일반상가,월세,3120186
2521644452,일반상가,월세,3120202
2521802371,일반상가,월세,3120195
2521802238,일반상가,월세,3120200
2521800599,일반상가,월세,3120200
2521633992,일반상가,월세,3120186
2521634353,일반상가,월세,3120186
2521638395,일반상가,월세,3120200
2521634802,일반상가,월세,
2521634442,일반상가,월세,3120186
2521755546,일반상가,월세,
2521765303,일반상가,월세,3120202
2521702685,일반상가,월세,3120178
2521570865,일반상가,월세,3120186
2521588773,일반상가,월세,3120186
2521614451,일반상가,월세,3120186
2521584514,일반상가,월세,3110951
2521516351,일반상가,월세,3120186
2521534618,일반상가,월세,3120186
2521589449,일반상가,월세,3120202
2521549494,일반상가,월세,3120186
2521536355,일반상가,월세,3120193
2521567583,일반상가,월세,3120195
2521588418,일반상가,월세,3110951
2521585627,일반상가,월세,3110951
2521563865,일반상가,월세,3130302
2521560931,일반상가,월세,3120188
2521569581,일반상가,월세,3120195
2521587891,일반상가,월세,3120186
2521623375,일반상가,월세,3120190
2521622886,일반상가,월세,3120186
2521560713,일반상가,월세,3120202
2521622329,일반상가,월세,3120186
2521447390,일반상가,월세,3120186
2521426052,일반상가,월세,3110951
2521567083,일반상가,월세,3120200
2521626489,일반상가,월세,3120190
2521396302,일반상가,월세,3120186
2521623200,일반상가,월세,3120190
2521528707,일반상가,월세,3120200
2521520625,일반상가,월세,3120200
2521526493,일반상가,월세,
2521534901,일반상가,월세,
2521526026,일반상가,월세,3120202
2521517833,일반상가,월세,3120202
2521536475,일반상가,월세,3120186
2521519486,일반상가,월세,3120200
2521553092,일반상가,월세,3120178
2521500171,일반상가,월세,3120186
2521518960,일반상가,월세,3120200
2521524439,일반상가,월세,3120186
2521537489,일반상가,월세,3120190
2521498871,일반상가,월세,3120190
2521504163,일반상가,월세,3120190
2521506263,일반상가,월세,3120186
2521478004,일반상가,월세,3120200
2521479547,일반상가,월세,3120202
2521487166,일반상가,월세,3120200
2521440247,일반상가,매매,3120188
2521456778,일반상가,월세,3120178
2521406556,일반상가,월세,3120186
2521406212,일반상가,월세,3120186
2521396079,일반상가,월세,3120190
2521577776,일반상가,월세,3120186
2521523885,일반상가,월세,3120202
2521391077,일반상가,월세,3120202
2521397176,일반상가,월세,3120186
2521398003,일반상가,월세,3120186
2521406208,일반상가,매매,3120202
2521394438,일반상가,월세,3120178
2521497615,일반상가,월세,3110949
2521456742,일반상가,월세,3120186
2521436442,일반상가,월세,3120202
2521406377,일반상가,월세,3120186
2521410844,일반상가,월세,3110951
2521426953,일반상가,월세,3120186
2521402215,일반상가,월세,3120195
2521419321,일반상가,월세,3120188
2521401547,일반상가,월세,3120188
2521498389,일반상가,월세,3120186
2521408987,일반상가,월세,3120188
2521399151,일반상가,월세,3120195
2521469635,일반상가,월세,3120200
2521299756,일반상가,월세,3120186
2521084227,일반상가,월세,3120186
2521146984,일반상가,월세,3120190
2521149785,일반상가,월세,3120188
2521149084,일반상가,월세,3120188
2521132625,일반상가,월세,3120188
2521115986,일반상가,월세,3120186
2521134296,일반상가,월세,3120188
2521138364,일반상가,월세,3120186
2521133002,일반상가,월세,3120195
2521151030,일반상가,월세,3120188
2521176093,일반상가,월세,3120188
2521173272,일반상가,월세,3120190
2521169271,일반상가,월세,3120186
2521174734,일반상가,월세,3120195
2521170643,일반상가,월세,3120202
2521177705,일반상가,월세,3120188
2521132750,일반상가,월세,3120195
2521196316,복합상가,월세,3120202
2521189540,일반상가,월세,3120188
2521199950,일반상가,월세,3120186
2521186957,일반상가,월세,3130302
2521188928,일반상가,월세,3120188
2521193758,일반상가,월세,3110951
2521192570,일반상가,매매,3120202
2521179110,일반상가,월세,3120188
2521165631,일반상가,월세,3120195
2521174309,일반상가,월세,3120195
2521220098,일반상가,월세,3120186
2521239594,일반상가,월세,3120200
2521251851,일반상가,월세,3120178
2521184023,일반상가,월세,3120190
2521207814,일반상가,월세,3120202
2521199889,일반상가,월세,3120190
2521190237,일반상가,월세,3120202
2521205916,일반상가,월세,3120188
2521181984,일반상가,월세,3120190
2521294761,일반상가,월세,3120186
2521241127,일반상가,월세,3120178
2521227850,일반상가,월세,3120190
2521232178,일반상가,월세,3120190
2521252131,일반상가,월세,3120188
2521253343,단지내상가,월세,3120202
2521228962,일반상가,월세,3120188
2521210871,일반상가,월세,3120202
2521238632,일반상가,월세,3120193
2521230228,일반상가,월세,3120202
2521237778,일반상가,월세,3120193
2521323054,일반상가,월세,3120200
2521254745,일반상가,월세,3120188
2521281746,일반상가,월세,3120188
2521288841,일반상가,월세,3120200
2521260257,일반상가,월세,3120178
2521255222,일반상가,월세,3120186
2521313420,일반상가,매매,3120178
2521277523,일반상가,월세,3120193
2521281338,일반상가,월세,3120188
2521357734,복합상가,월세,3120202
2521356487,일반상가,월세,3120188
2521387402,일반상가,월세,3120186
2521388865,일반상가,월세,3120186
2521380131,일반상가,월세,3120202
2521383761,일반상가,월세,3120195
2521368269,일반상가,월세,3120200
2521367328,일반상가,월세,3120186
2521367133,일반상가,월세,3120188
2521330007,일반상가,월세,3120190
2521324286,일반상가,월세,3120186
2521256940,일반상가,월세,3120186
2521366881,일반상가,월세,3120202
2521381143,일반상가,월세,3120193
2521379113,일반상가,월세,3120200
2521382039,일반상가,월세,3120186
2521379349,일반상가,월세,3120202
2521378765,복합상가,월세,3120193
2521375325,일반상가,월세,3120186
2521364832,일반상가,월세,3120193
2521341470,일반상가,월세,3120202
2521257344,일반상가,월세,3120186
2521321093,일반상가,월세,3120186
2521306871,일반상가,월세,3120190
2521328049,일반상가,월세,3120195
2521350313,일반상가,월세,3120186
2521326268,일반상가,월세,3120186
2521331657,일반상가,월세,3120190
2521327715,일반상가,월세,3120195
2521359902,일반상가,월세,3120188
2521324298,일반상가,월세,3120190
2521327467,일반상가,월세,3120186
2521328368,일반상가,월세,3120186
2521323595,일반상가,월세,3120195
2521385965,일반상가,월세,3110951
2521091429,일반상가,월세,3120202
2521188481,일반상가,월세,3120186
2521393218,일반상가,월세,3120190
2521241202,일반상가,월세,3120202
2521225467,일반상가,월세,3120186
2521301392,일반상가,월세,3120186
2520902227,일반상가,월세,3120186
2520968146,일반상가,월세,3120188
2520919781,일반상가,월세,3120193
2520938185,일반상가,월세,3120186
2520976097,일반상가,월세,3120188
2520980564,일반상가,월세,3120188
2520902877,일반상가,월세,3120186
2520964719,복합상가,월세,3120202
2520920749,일반상가,월세,3120202
2520914429,일반상가,월세,3120202
2520907349,일반상가,월세,3120186
2520914562,일반상가,매매,3120188
2520918705,일반상가,월세,3120178
2520996972,일반상가,월세,3120188
2520993887,일반상가,월세,3120186
2520907938,일반상가,월세,3120188
2521069914,일반상가,월세,3120200
2521056758,일반상가,월세,3120195
2521000513,일반상가,월세,3120190
2521024378,일반상가,월세,3120188
2521035625,일반상가,월세,3120188
2521046400,일반상가,월세,3120190
2520918289,일반상가,월세,3120195
2520921321,일반상가,월세,3120202
2521060374,일반상가,월세,3120186
2521010158,일반상가,월세,3120200
2520707063,일반상가,월세,3120188
2520714712,일반상가,월세,3120186
2520727145,일반상가,월세,3120190
2520737639,일반상가,월세,3120186
2520653839,일반상가,월세,3130302
2520675693,단지내상가,월세,3120202
2520668397,일반상가,월세,3120195
2520668278,일반상가,월세,3120195
2520885679,일반상가,월세,3120186
2520677853,일반상가,월세,3120186
2520677735,일반상가,월세,3120186
2520672363,일반상가,월세,3120202
2520668047,일반상가,월세,3120195
2520672457,일반상가,월세,3120195
2520665832,일반상가,월세,3120186
2520677667,일반상가,월세,3120186
2520655204,일반상가,월세,3120195
2520677315,일반상가,월세,3110951
2520318127,일반상가,월세,3120190
2520714451,일반상가,월세,3120186
2520828282,일반상가,월세,3120188
2520675644,일반상가,월세,3120186
2520656451,일반상가,월세,3120186
2520758914,일반상가,월세,3120193
2520739235,일반상가,월세,3120190
2520741251,일반상가,월세,3120200
2520695587,일반상가,월세,3120188
2520727920,일반상가,월세,3120178
2520707480,일반상가,월세,3120186
2520680482,일반상가,월세,3120188
2520695912,일반상가,월세,3120200
2520866680,일반상가,월세,3120195
2520676750,일반상가,월세,3120188
2520659587,일반상가,월세,3120195
2520714904,일반상가,월세,3120186
2520713861,일반상가,월세,3120186
2520667773,일반상가,월세,3120202
2520676128,일반상가,월세,3120186
2520886338,일반상가,월세,3110949
2520685393,일반상가,월세,3120188
2520796515,일반상가,월세,3120186
2520876063,일반상가,월세,3120186
2520743089,일반상가,월세,3120195
2520786777,일반상가,월세,3120193
2520756526,일반상가,월세,3120186
2520781509,일반상가,월세,3120195
2520739848,단지내상가,월세,3120202
2520740184,일반상가,월세,3120188
2520799784,일반상가,월세,3120195
2520708576,일반상가,월세,3120186
2520708814,단지내상가,월세,3120186
2520739025,일반상가,월세,3120188
2520798461,일반상가,월세,3120202
2520735024,일반상가,월세,3120202
2520849286,일반상가,월세,3120186
2520816629,일반상가,월세,3120186
2520893528,일반상가,월세,3120186
2520857260,일반상가,월세,3120193
2520892802,일반상가,월세,3120186
2520866878,일반상가,월세,3120188
2520891257,일반상가,월세,3120188
2520838254,일반상가,월세,3120186
2520883403,일반상가,월세,3120190
2520890855,일반상가,월세,3120188
2520872680,일반상가,월세,3120190
2520887964,일반상가,월세,3120178
2520853149,일반상가,월세,3120193
2520800633,일반상가,월세,3120202
2520740646,일반상가,월세,3120188
2520827201,복합상가,월세,3120186
2520839684,일반상가,월세,3120186
2520831612,일반상가,월세,3120195
2520821696,일반상가,월세,
2520840773,일반상가,매매,3120188
2520829242,일반상가,월세,3120186
2520803439,일반상가,월세,3120202
2520831842,일반상가,월세,3120200
2520813283,일반상가,월세,3120195
2520675897,일반상가,매매,3120188
2520618753,일반상가,월세,3120188
2520675991,일반상가,매매,3120202
2520444500,일반상가,월세,3120195
2520446055,일반상가,월세,3120195
2520446663,일반상가,월세,3120186
2520446836,일반상가,월세,3120186
2520489105,일반상가,월세,3120186
2520529925,일반상가,월세,3120195
2520400605,일반상가,월세,3120186
2520386696,일반상가,월세,3120178
2520397011,일반상가,월세,3120178
2520395120,일반상가,월세,3120186
2520387017,일반상가,월세,3120186
2520455784,일반상가,월세,3120186
2520525573,일반상가,월세,3120186
2520653099,일반상가,월세,3120200
2520558449,일반상가,월세,3120200
2520530746,일반상가,월세,3120178
2520515506,일반상가,월세,3120186
2520470813,일반상가,월세,
2520467828,일반상가,월세,3120186
2520511760,일반상가,월세,3120186
2520565548,일반상가,월세,3120202
2520548338,일반상가,월세,3120188
2520552788,일반상가,월세,3120186
2520542980,일반상가,월세,3120186
2520448907,일반상가,월세,3120202
2520443795,일반상가,월세,3120190
2520457348,일반상가,월세,3120186
2520462369,일반상가,월세,3120200
2520450840,일반상가,월세,3120202
2520460627,일반상가,월세,3120200
2520382423,일반상가,월세,3120188
2520487392,일반상가,월세,3120202
2520444163,일반상가,월세,3120202
2520411159,일반상가,월세,3120188
