"기준_년분기_코드","상권_구분_코드","상권_구분_코드_명","상권_코드","상권_코드_명","총_유동인구_수","남성_유동인구_수","여성_유동인구_수","연령대_10_유동인구_수","연령대_20_유동인구_수","연령대_30_유동인구_수","연령대_40_유동인구_수","연령대_50_유동인구_수","연령대_60_이상_유동인구_수","시간대_00_06_유동인구_수","시간대_06_11_유동인구_수","시간대_11_14_유동인구_수","시간대_14_17_유동인구_수","시간대_17_21_유동인구_수","시간대_21_24_유동인구_수","월요일_유동인구_수","화요일_유동인구_수","수요일_유동인구_수","목요일_유동인구_수","금요일_유동인구_수","토요일_유동인구_수","일요일_유동인구_수"
"20203","A","골목상권","3110947","청계산입구역 2번(내곡동주민센터)","58287","29125","29162","9032","6183","10001","10927","8520","13624","10630","12211","9068","9215","10798","6363","8319","8261","8393","8365","8561","8399","7989"
"20203","A","골목상권","3110946","청계산원터골","1796","1252","544","0","0","408","428","412","548","4","604","436","416","336","0","220","248","244","232","264","344","244"
"20203","A","골목상권","3110945","본마을노인복지센터(서초구립내곡도서관)","40930","19919","21012","7147","4128","7349","7267","5674","9366","6748","8683","5820","6226","8892","4562","5546","5583","5606","5579","5676","6493","6447"
"20203","A","골목상권","3110944","서울나래학교(염곡어린이공원)","94831","41543","53288","12561","7388","12503","15041","16341","30999","26384","24124","10966","9972","12031","11355","13529","13750","13620","13448","13582","13378","13525"
"20203","A","골목상권","3110943","법제교육센터(버들어린이공원)","525891","265935","259955","71015","76250","116395","94465","75647","92119","122386","108380","68178","67191","90788","68969","77186","78040","77254","77532","76807","69648","69425"
"20203","A","골목상권","3110942","염곡동 구룡사(포이동성당)","1837326","916634","920692","271065","248811","406449","334267","262181","314552","566446","399904","201360","190937","247359","231321","269618","268788","268131","268671","265658","247301","249160"
"20203","A","골목상권","3110941","언남고등학교","211371","109896","101476","31489","35149","48982","37684","26233","31833","49937","44859","29353","28978","33609","24634","31972","32722","31689","32335","31564","25616","25472"
"20203","A","골목상권","3110940","양재근린공원(양재2동주민센터)","344048","177981","166069","33061","51697","76271","66613","49665","66742","69973","73929","48939","48359","62993","39857","51921","52968","51664","52999","52636","42323","39538"
"20203","A","골목상권","3110939","양재역 8번(양재동우체국)","1794720","855857","938863","175380","278769","416223","318015","233270","373063","405143","373163","252122","253946","307528","202818","269613","273449","268724","273799","271490","223445","214201"
"20203","A","골목상권","3110938","바우뫼공원","220767","113643","107125","20994","34967","47788","43342","30921","42755","28886","47365","40217","42692","42867","18741","34231","35006","34313","34999","33606","24238","24374"
"20203","A","골목상권","3110937","방아다리근린공원(횃불트리니티신학대학원대학교)","71720","36230","35490","8320","11710","14660","12920","10270","13840","10510","15680","11760","12190","14480","7100","10960","11410","11050","11310","11260","8020","7710"
"20203","A","골목상권","3110936","더케이호텔(양재리본타워2단지아파트)","191596","97463","94133","29040","23188","36177","41753","28022","33415","44782","42483","26227","26058","30566","21478","27822","28189","28082","28274","27968","26271","24989"
"20203","A","골목상권","3110935","한전아트센터","424740","211764","212976","72353","63387","80151","80022","55729","73100","96490","96190","62377","60456","65252","43976","64342","64757","64327","64986","63827","52171","50330"
"20203","A","골목상권","3110934","우면주공아파트","418744","194831","223912","58684","44984","75128","79954","54827","105167","100760","92268","59814","59785","63712","42406","61718","61472","61396","61818","60487","55115","56739"
"20203","A","골목상권","3110933","한국상담대학원대학교","78621","40178","38443","16414","8033","13712","15538","10755","14170","21884","17486","9717","9283","10818","9433","11631","11822","11600","11804","11661","10109","9993"
"20203","A","골목상권","3110932","서울시인재개발원","231005","119661","111344","42160","26676","43159","46190","31554","41266","50094","51167","35257","34888","36173","23427","34958","36001","35106","35774","35448","27701","26017"
"20203","A","골목상권","3110931","삼성전자서울R&D(서울우면초등학교)","25340","13901","11439","4401","2777","5899","5979","2621","3663","2739","5561","5105","5660","4734","1540","4021","4245","4215","4313","4072","2353","2122"
"20203","A","골목상권","3110930","서초동성당","605539","283569","321970","128682","71897","97724","113926","79385","113926","156850","131617","76573","74969","93255","72275","87937","88864","88405","88699","88025","81424","82187"
"20203","A","골목상권","3110929","남부터미널역 1번","1049637","500899","548739","221833","128181","168041","198442","127243","205897","279689","232020","128540","125266","157546","126577","152182","152853","152565","154362","151495","141827","144354"
"20203","A","골목상권","3110928","서초우방유쉘아파트","245468","132940","112526","17852","49088","56266","46938","36347","38975","44104","51370","40356","40187","43956","25493","37793","38895","38065","38962","38467","28188","25098"
"20203","A","골목상권","3110927","잠원역","224094","99014","125080","40563","22211","28870","42236","38185","52029","48343","45543","29121","30496","43216","27372","31206","30744","30817","31143","31128","34594","34463"
"20203","A","골목상권","3110926","신중초등학교","1064054","505325","558730","209193","146360","166500","193117","148066","200817","293480","233050","131303","125241","152051","128929","157434","156984","154299","156867","155363","140940","142168"
"20203","A","골목상권","3110925","서초중학교","585564","287242","298322","111021","74845","83863","110555","83608","121672","188629","131796","63566","55824","72704","73044","84247","84300","84033","83639","82778","81925","84643"
"20203","A","골목상권","3110924","반포4동주민센터(몽마르뜨공원)","725493","308621","416872","134329","83201","102643","144101","98792","162428","198311","158934","86660","81565","106780","93243","104672","105675","105480","105625","105277","99071","99693"
"20203","A","골목상권","3110923","방배역 1번","64021","30881","33141","8583","8699","10873","10485","9399","15983","12259","12919","9428","9592","12128","7695","9366","9537","9386","9608","9533","8619","7973"
"20203","A","골목상권","3110922","내방역 1번","731550","321031","410519","111258","98248","139360","117020","97144","168521","210439","155100","82852","81565","108632","92964","105102","104486","104887","105670","104334","103557","103516"
"20203","A","골목상권","3110921","서울프랑스학교","296432","133427","163006","72611","29421","33323","59919","40805","60351","92036","63545","32351","30796","40440","37264","42704","42758","41979","43391","42328","41387","41886"
"20203","A","골목상권","3110920","방배역 2번(백석예술대학교)","44637","21711","22926","6156","6865","7239","6810","6878","10690","7231","9431","6825","6912","9294","4943","6650","6763","6582","6770","6707","5793","5370"
"20203","A","골목상권","3110919","내방역 8번","763027","343569","419456","123933","93226","119534","132677","112299","181359","215180","164362","89969","86627","113093","93795","110577","110520","110150","110671","109506","105118","106483"
"20203","A","골목상권","3110918","방배역 3번","1086097","514415","571682","158439","152037","191758","180640","154021","249202","322307","228213","121010","116315","158875","139376","158402","157834","156180","157874","158479","149846","147483"
"20203","A","골목상권","3110917","서초소방서","101389","44831","56558","23745","8553","14614","18361","15708","20406","26386","22874","13016","12487","15129","11495","14843","14616","14638","14778","14594","13944","13974"
"20203","A","골목상권","3110916","내방역 4번","698020","323589","374431","112407","106188","130715","121723","88268","138719","184204","145296","85578","83584","110610","88747","102970","103361","102349","102505","102345","92898","91590"
"20203","A","골목상권","3110915","서래초등학교","233336","103765","129570","48354","23792","31208","41181","34987","53811","49537","47945","31525","32751","43367","28210","33532","33294","33154","33200","33210","33288","33656"
"20203","A","골목상권","3110914","내방역 6번","191311","86574","104737","26698","28585","37405","33526","25541","39555","50834","40082","23614","23513","29425","23842","28663","28691","28580","28299","28119","24844","24116"
"20203","A","골목상권","3110913","방현초등학교(방배119안전센터)","1273326","547962","725362","229187","160810","168231","195782","205497","313817","400610","280276","137118","126105","166425","162793","185876","184775","184364","186027","182774","173260","176248"
"20203","A","골목상권","3110912","방배동사이길","229626","102386","127241","51049","22298","29324","40968","32200","53788","38089","47779","36444","38176","45574","23566","33112","32546","32742","32908","32747","33002","32567"
"20203","A","골목상권","3110911","방배배수지체육공원","30034","13177","16857","4846","3886","4668","4833","4685","7115","7044","6883","4188","4056","4564","3299","4458","4530","4535","4556","4497","3829","3629"
"20203","A","골목상권","3110910","내방역 5번","314795","139287","175508","61019","42670","54846","55473","41307","59480","100816","67302","32870","30406","41690","41710","45569","45278","45535","45430","45163","43759","44060"
"20203","A","골목상권","3110909","남태령역(서울전자고등학교)","98935","51456","47479","11327","18175","17257","15296","13149","23729","17712","22452","14569","14706","18666","10830","14200","14375","14347","14401","14220","13952","13440"
"20203","A","골목상권","3110908","구반포역","113446","47740","65706","26308","12051","9591","20482","17496","27517","18111","24810","18503","18725","21793","11504","16436","16194","16317","16615","16180","16343","15362"
"20203","A","골목상권","3110907","방배초등학교","989771","420205","569566","220287","119157","133559","162349","139918","214500","264893","207032","117738","116885","159133","124088","141385","140291","140375","140862","141154","141219","144486"
"20203","A","골목상권","3110906","서문여고","332423","140289","192134","78166","38329","42405","57975","46842","68706","94538","71966","38900","38154","48917","39945","47025","46725","48473","46858","47165","47353","48825"
"20203","A","골목상권","3110905","방배노인종합복지관(이수중학교)","668153","282506","385648","135906","88152","103188","99612","81798","159498","240478","151448","63932","54784","74094","83417","96875","94508","95105","93812","92913","95012","99930"
"20203","A","골목상권","3110904","이수역 5번","260685","116744","143939","45744","38531","45884","41711","37471","51343","32297","51708","44231","49157","57370","25924","37838","38086","37848","38452","37826","36034","34601"
